Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Sand_Fraction_g_kg,Silt_Fraction_g_kg
Point_549,14.288959,80.053743,138.0,10.0,77.3,0.31,520.0,751.0,1012.0,1029.0,1444.0,2304.0,2763.0,2661.0,3037.0,3067.0,1918.0,1416.0,0.4422764227642276,0.2964677222898904,1.2736069923521147,0.6633247527435306,7,3,325,186,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,323,325,352
Point_550,14.288967,80.053984,138.0,10.0,77.3,0.31,520.0,657.0,888.0,932.0,1585.0,2500.0,3127.0,3262.0,3423.0,3067.0,1608.0,894.0,0.5555555555555556,0.3459872085826284,1.4831317632081475,0.8332339969007032,8,1,270,183,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,323,325,352
Point_551,14.28914,80.053914,138.0,10.0,77.3,0.31,520.0,672.0,969.0,949.0,1600.0,2562.0,2999.0,3208.0,3299.0,3067.0,1970.0,1320.0,0.54342073610777,0.3344425956738768,1.4619466735697646,0.8150330727600721,9,3,237,189,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,323,325,352
Point_552,14.289317,80.054085,138.0,10.0,77.3,0.31,490.0,726.0,1152.0,1105.0,1568.0,2431.0,2834.0,3088.0,3076.0,2894.0,2130.0,1603.0,0.4729310756021941,0.3264604810996563,1.1599204492278896,0.7093120305234291,12,3,226,186,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,323,325,352
Point_553,14.291693,80.056201,276.0,7.0,56.2,0.14,793.0,1158.0,1606.0,1980.0,1957.0,2694.0,3032.0,3236.0,3308.0,3316.0,3080.0,2347.0,0.2407975460122699,0.2462930868476795,0.48818407960199,0.3611616984568196,7,2,0,180,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,319,334,347
Point_554,14.290617,80.057937,263.0,2.9,63.2,0.09,537.0,590.0,869.0,662.0,1334.0,2509.0,3117.0,3345.0,3349.0,3499.0,1885.0,1219.0,0.6695782380833541,0.4297926907458859,2.3185274801244384,1.0042420461634436,7,1,314,183,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,312,334,354
Point_555,14.289395,80.060751,289.0,17.6,56.2,0.38,630.0,910.0,1278.0,1634.0,1964.0,2348.0,2767.0,2747.0,2945.0,3127.0,3139.0,2511.0,0.2540515863958,0.1662067501592018,0.4858564693556836,0.3810338925025676,8,1,0,180,0.107494688870614,303.55635492425216,302.62925837332745,0.0009839414193651,313,331,356
Point_557,15.009502,79.775871,151.0,8.4,198.6,0.22,468.0,445.0,729.0,677.0,1249.0,2539.0,2969.0,3136.0,3304.0,3206.0,2438.0,1561.0,0.6448990296354576,0.4303306727480046,1.5919979282662178,0.9672217123377476,35,1,314,183,0.2188685902378015,303.4457677874649,302.6913900208055,0.0009325364617423,282,421,297
Point_558,15.03647,79.720125,188.0,55.3,229.7,0.11,638.0,811.0,1108.5,1395.5,1799.5,2162.0,2422.5,2536.0,2796.5,2664.5,2725.5,2139.0,0.2900928398829963,0.1698766001614577,0.5906266183324702,0.4350839267548321,48,1,270,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,300,376,324
Point_559,15.034682,79.717137,50.0,29.2,149.0,0.22,587.5,802.0,1171.0,1259.5,1840.0,2205.0,2376.0,2434.0,2648.5,2548.0,2614.5,2182.5,0.317991065385136,0.1389798783341132,0.7383077696756348,0.4769220357336221,51,2,296,186,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,373,335
Point_560,15.03557,79.719091,50.0,29.2,149.0,0.22,643.0,876.0,1199.5,1674.5,2000.0,2445.0,2663.5,2894.5,2982.5,2889.5,3599.5,2766.5,0.2670168527029984,0.1827561548677086,0.47861906630051,0.400481453113032,51,1,0,180,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,300,376,324
Point_561,15.033018,79.714264,50.0,32.3,235.9,0.19,538.5,602.5,847.5,912.0,1490.5,1978.5,2205.5,2314.0,2437.0,2385.0,2473.0,1952.0,0.4345939243645381,0.2164541989748981,1.0724393788724853,0.6517898651789865,49,1,134,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,373,335
Point_562,15.03213,79.712426,50.0,32.3,235.0,0.19,550.5,716.0,914.5,1103.0,1389.5,1699.0,1878.0,1936.0,2091.0,2181.5,2526.5,2259.5,0.274103323461665,0.1643361900466095,0.6538461538461539,0.4110873498930745,49,4,333,186,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,293,375,333
Point_563,15.031242,79.709323,100.0,10.0,167.6,0.18,423.5,423.5,644.0,635.0,1163.0,2138.5,2524.0,2594.0,2792.5,2819.5,1815.0,1149.0,0.606689377516259,0.380889007186585,1.5168408826945412,0.9098931723176962,48,2,333,183,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,305,375,321
Point_564,15.022921,79.721964,188.0,23.8,130.4,0.21,583.0,497.0,710.0,646.0,1251.0,2314.5,2704.5,2899.0,3036.5,2987.0,2344.5,1478.0,0.635543018335684,0.3971084337349397,1.8476299819583404,0.9531800874347766,47,1,134,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,314,389,297
Point_565,15.021256,79.723113,151.0,34.6,155.2,0.06,480.5,525.0,779.0,935.5,1419.5,2190.5,2520.5,2588.0,2852.0,2926.0,3076.0,2087.5,0.468993898112672,0.2915782907049282,0.9687536639699847,0.7033910329171397,45,3,180,180,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,312,401,287
Point_566,15.021755,79.721447,188.0,23.8,130.4,0.21,735.0,847.5,1179.0,1561.5,2146.5,2576.5,2857.5,2778.5,3213.5,3165.5,3549.0,2666.0,0.2804147465437788,0.1283248730964467,0.5252708360309034,0.4205736666282686,41,2,244,186,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,311,399,289
Point_567,15.00965,79.775296,151.0,8.4,198.6,0.22,514.0,649.0,974.0,1236.0,1909.0,2742.0,3053.0,2964.0,3320.0,3237.0,3413.0,2600.0,0.4114285714285714,0.2164990765442232,0.7835313321846377,0.6170693965004166,35,2,180,180,0.2188685902378015,303.4457677874649,302.6913900208055,0.0009325364617423,282,421,297
Point_568,15.011291,79.693015,88.0,3.1,434.5,0.06,506.0,728.0,1070.0,1484.0,1862.5,2460.5,2815.0,2959.0,3140.5,3145.0,3545.0,2546.5,0.3319828944406932,0.2274188530540288,0.5758119925046846,0.4979183076403736,45,4,180,180,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,305,391,304
Point_569,15.010292,79.697037,38.0,23.0,254.5,0.25,429.5,553.5,876.0,1050.0,1490.0,2367.5,2713.5,3002.0,2953.0,3012.5,2740.0,1903.5,0.4817374136229023,0.3365983971504898,0.9472509341485904,0.7225169648365207,45,2,0,180,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,324,405,270
Point_570,15.00774,79.695313,100.0,18.4,279.3,0.18,463.0,492.0,809.0,693.5,1500.5,2514.0,3032.5,3134.0,3364.0,3135.5,3057.0,1999.0,0.6376224689745265,0.352465206602654,1.691971713810316,0.956308777429467,45,1,90,177,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,327,392,281
Point_571,15.005853,79.696003,113.0,23.0,186.2,0.1,600.5,616.5,899.0,982.0,1680.0,2492.0,2831.5,3000.0,3150.5,3053.5,3272.5,2371.5,0.5067805123053741,0.282051282051282,1.1817063887099608,0.760075329566855,48,2,296,186,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,322,397,281
Point_572,15.005409,79.69359,226.0,23.0,161.4,0.02,515.0,761.5,1095.5,1376.0,1781.5,2416.0,3050.0,3312.5,3360.0,3065.0,3262.5,2328.0,0.4130318865308734,0.3005496662740479,0.8263986685443605,0.6194817658349329,47,2,0,180,0.2185926270066646,303.59353711312275,302.8862313722309,0.0009189712914618,320,391,289
Point_573,14.126984,79.674958,201.0,26.9,223.5,0.31,552.0,491.3333333333333,810.5,766.1666666666667,1452.0,2461.5,2826.0,3040.0,3074.0,3093.6666666666665,2701.5,1798.8333333333337,0.5974077155493277,0.3535173642030276,1.438042836664137,0.8959938704028019,33,1,226,183,0.1995931257281387,303.5830048008969,302.8500899933932,0.0008257483556553,329,384,287
Point_574,14.126587,79.675619,201.0,26.9,223.5,0.31,438.75,575.5,840.0,891.0,1288.5,2012.0,2229.0,2404.5,2497.5,2676.5,2573.5,1745.0,0.459262630860264,0.3021933387489846,1.1014482206535186,0.6887894417475728,34,2,244,186,0.1995931257281387,303.5830048008969,302.8500899933932,0.0008257483556553,329,384,287
Point_575,14.212202,79.50255,163.0,12.3,86.9,0.45,502.0,623.0,968.5,1159.0,1725.0,2367.5,2549.0,2813.5,2843.0,2742.5,3241.0,2564.0,0.4164883574575204,0.2398369505343175,0.8116660125588697,0.6246539139189529,105,1,270,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,317,420,263
Point_576,14.221032,79.490903,163.0,4.6,329.0,0.25,706.0,885.0,1222.5,1696.5,1982.0,2530.5,2824.0,3047.0,3211.5,3135.5,4251.5,3357.5,0.2847053863181195,0.2117717240007953,0.5123681614690037,0.4270130691399663,112,2,270,186,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_577,14.220985,79.495281,100.0,13.8,558.7,0.56,613.0,857.0,1160.0,1307.0,1773.0,2558.0,2905.5,3167.5,3290.5,3288.5,3566.5,2515.5,0.415800648117108,0.2822588806800931,1.0148919921448831,0.6236312849162011,109,2,64,174,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,324,418,259
Point_578,14.223711,79.490278,75.0,13.1,180.0,0.13,510.5,546.5,803.0,878.0,1317.0,2216.0,2526.0,2648.5,2914.0,3030.5,2862.5,1912.0,0.5020558627534383,0.3357710250914134,1.1590834697217676,0.7529770343067763,109,1,180,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,414,251
Point_579,14.223555,79.490169,75.0,13.1,180.0,0.13,510.5,564.5,805.0,875.0,1338.5,2259.5,2543.5,2586.5,2929.0,3030.5,2976.5,1938.0,0.4944388270980788,0.3179617834394904,1.1873048907388135,0.7415511265164645,110,2,90,174,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,414,251
Point_580,14.222828,79.490247,163.0,4.6,329.0,0.25,655.0,824.5,1172.0,1480.0,2034.5,2725.0,3076.0,3218.0,3432.5,3386.5,4120.0,3023.0,0.3699446573009791,0.2253212755830556,0.7345420734542074,0.5548579333829946,111,2,90,174,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,414,251
Point_581,14.222495,79.490513,163.0,4.6,329.0,0.25,655.0,753.0,1106.0,1374.5,1948.0,2722.5,3056.0,3222.5,3450.0,3386.5,4062.0,2928.0,0.4020013051990428,0.2464945363117686,0.7934054611025244,0.6029363784665579,111,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,414,251
Point_582,14.222192,79.490935,163.0,4.6,329.0,0.25,699.5,828.0,1161.0,1490.0,2098.5,2656.0,2935.5,3050.5,3307.0,3280.0,4317.5,3307.0,0.3436846162316925,0.1848902699553311,0.6747816310646026,0.5154701607575425,111,1,180,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,414,251
Point_583,14.222055,79.491044,163.0,4.6,329.0,0.25,699.5,943.5,1324.5,1883.5,2129.5,2618.5,2904.0,3148.0,3288.0,3280.0,4360.5,3418.5,0.2513167047600119,0.1929891046897205,0.4287167316494321,0.3769375993640699,111,1,46,177,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,335,414,251
Point_584,14.221768,79.491279,163.0,4.6,329.0,0.25,720.5,918.5,1260.0,1791.0,2268.5,2646.0,2894.5,3078.0,3290.5,3124.0,4555.0,3675.5,0.2643253234750462,0.1514074628261479,0.4638673634889169,0.3964472738474176,112,2,27,177,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_585,14.221662,79.491623,163.0,4.6,329.0,0.25,720.5,929.0,1273.0,1661.0,2083.5,2534.5,2781.0,2883.0,3129.0,3124.0,4236.5,3424.0,0.2689260563380282,0.1609785563273935,0.5193370165745856,0.4033447023875013,111,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,323,419,257
Point_586,14.221586,79.491325,163.0,4.6,329.0,0.25,720.5,991.0,1352.5,1897.5,2215.5,2578.5,2823.0,3065.0,3165.5,3124.0,4328.0,3483.5,0.235264483627204,0.1608749171479973,0.415865213364679,0.3528611726778158,113,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_587,14.22151,79.491544,163.0,4.6,329.0,0.25,720.5,835.5,1157.5,1500.0,2067.0,2516.0,2778.5,2933.5,3123.0,3124.0,4264.0,3454.0,0.3233337092590504,0.1732826717328267,0.6322498125523751,0.4849458728010825,112,2,64,174,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_588,14.221404,79.4907,163.0,4.6,329.0,0.25,755.5,1019.5,1387.0,1934.0,2336.0,2741.5,3040.0,3210.5,3411.0,3297.5,4578.0,3756.0,0.2481290698804548,0.1576669972054449,0.4451302437493462,0.3721574344023323,111,1,180,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_589,14.221374,79.491263,163.0,4.6,329.0,0.25,720.5,825.5,1175.5,1525.0,2068.0,2513.0,2745.0,2698.0,3052.0,3124.0,4015.0,3289.5,0.2777646223064172,0.132186319765002,0.518315584817286,0.4165976086184444,113,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_590,14.221071,79.490825,163.0,4.6,329.0,0.25,706.0,989.0,1378.0,1893.0,2200.0,2676.5,2975.5,3157.5,3328.0,3135.5,4370.0,3438.0,0.2503712503712503,0.1787214185720952,0.4453091984786589,0.3755196990694912,112,2,270,186,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,334,411,255
Point_591,14.219931,79.493345,201.0,20.7,167.6,0.25,588.5,579.5,854.5,953.0,1633.0,2384.0,2790.0,2820.0,3161.0,3581.0,3066.5,2042.0,0.4948316989133315,0.2665618684033236,1.1132311728579094,0.742149198356963,112,1,90,177,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,312,423,265
Point_592,14.21976,79.493376,201.0,20.7,167.6,0.25,617.0,731.0,1036.5,1159.0,1500.5,2244.5,2602.5,2829.0,2888.5,3452.0,3052.0,2177.0,0.4187562688064192,0.3068483658621088,0.97059165407416,0.6280556600225649,112,1,90,177,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,312,423,265
Point_593,14.219775,79.494642,138.0,31.5,136.6,0.25,678.5,1222.0,1571.5,1953.0,2067.5,2459.0,2666.0,2736.5,2952.0,3096.0,3614.0,2962.0,0.1670753811707005,0.1392589508742714,0.3702391078347982,0.2505863539445629,110,2,180,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,314,425,261
Point_594,14.219321,79.494642,138.0,31.5,136.6,0.25,665.5,770.0,1069.5,1239.0,1713.0,2288.0,2546.5,2535.5,2815.5,3009.5,3268.0,2372.5,0.343489203868062,0.1935977403789572,0.7725539268263616,0.5151655629139074,110,5,54,168,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,314,425,261
Point_595,14.217731,79.496878,113.0,10.0,372.4,0.64,629.5,775.0,1133.5,1447.5,1946.0,2428.0,2726.0,2858.0,3047.0,3012.0,3677.5,2709.0,0.3276042271513181,0.1898417985012489,0.615240338480328,0.4913492800743149,111,1,270,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,417,267
Point_596,14.217504,79.496878,113.0,10.0,372.4,0.64,629.5,736.5,1024.5,1357.5,1828.5,2333.5,2611.5,2765.0,2955.5,3012.0,3593.0,2708.0,0.3414190418435415,0.2038750408185479,0.6531625597475521,0.51206645646374,111,1,314,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,417,267
Point_597,14.218321,79.500052,138.0,9.2,155.2,0.25,561.0,733.0,1086.0,1394.0,1864.0,2530.0,2904.0,3111.5,3231.0,3224.5,3432.0,2441.5,0.381200754633226,0.2507285699929655,0.7181384846964376,0.5717376830892144,106,4,104,168,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,325,416,259
Point_598,14.217837,79.500442,138.0,9.2,155.2,0.25,528.5,659.5,995.5,1143.5,1438.0,2095.0,2356.5,2505.0,2572.5,3011.0,2764.5,1940.5,0.3731670549540907,0.2706061374587877,0.7699485381439801,0.5596738832556865,107,1,270,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_599,14.21762,79.499958,138.0,9.2,155.2,0.25,533.5,664.0,970.0,1253.0,1659.0,2251.5,2520.0,2490.5,2734.0,3041.5,3184.0,2607.5,0.3305729931881929,0.2003855886251355,0.6151207873546078,0.4957932692307692,105,1,180,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_600,14.21768,79.500333,138.0,9.2,155.2,0.25,528.5,495.5,753.5,759.0,1526.5,2360.0,2650.5,2839.5,2850.5,3011.0,2757.5,1906.0,0.5781575656523551,0.3007329363261566,1.414055597091008,0.8671158655181994,107,1,270,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_601,14.21768,79.500739,138.0,9.2,155.2,0.25,498.5,744.5,1131.0,1274.5,1861.5,2733.5,3306.0,3487.5,3623.0,3424.5,3206.5,2151.5,0.4647207055858883,0.3039820527201346,0.996532624848021,0.697007874015748,107,2,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_602,14.217544,79.500145,138.0,9.2,155.2,0.25,528.5,662.5,971.0,1288.5,1733.0,2344.5,2674.5,2600.0,2879.5,3011.0,3111.0,2363.5,0.3372765848013372,0.2000923147934456,0.6113364098261316,0.5058498328619182,105,1,226,183,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_603,14.216438,79.498191,25.0,9.2,142.8,0.44,647.5,831.5,1147.5,1368.0,1785.5,2500.0,2944.0,2892.0,3229.5,3174.5,3203.0,2520.0,0.3577464788732394,0.2365579903794762,0.7831851585384655,0.5365567421664124,110,0,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_604,14.216311,79.497769,201.0,23.0,27.31,0.56,609.0,780.5,1156.0,1434.0,1824.0,2640.5,3102.0,3220.5,3412.5,3308.5,3335.0,2540.5,0.3838221076377699,0.2768361581920904,0.7478963452924186,0.5756713211600429,109,1,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,315,417,267
Point_605,14.216387,79.498113,25.0,9.2,142.8,0.44,647.5,815.0,1130.5,1388.0,1785.5,2500.0,2944.0,3029.0,3229.5,3174.5,3203.0,2520.0,0.3715191306316504,0.2582822723024198,0.7820989419502431,0.5572156196943974,110,0,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,320,418,261
Point_606,14.215615,79.499067,188.0,9.2,93.1,0.25,573.5,698.0,1034.5,1210.0,1776.5,2392.5,2721.0,2831.0,2963.5,3095.5,3082.0,2274.0,0.4011383320960158,0.2288659793814433,0.8343627753757464,0.6016330570332797,108,3,19,177,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,322,418,261
Point_607,14.2156,79.499426,188.0,9.2,93.1,0.25,573.5,777.0,1224.0,1587.5,2090.5,2571.0,3019.0,3141.0,3334.0,3095.5,3446.5,2519.0,0.3285397060378555,0.2008028290165344,0.5678412164631917,0.4927574540071897,108,3,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,322,418,261
Point_608,14.215448,79.499301,188.0,9.2,93.1,0.25,573.5,584.0,899.0,1092.5,1593.0,2302.0,2628.5,2694.0,2912.0,3095.5,2855.0,2106.5,0.422949953783177,0.2568229531140658,0.8221252566735113,0.6343411671507789,108,3,0,180,0.1843304550438596,303.1653958370811,302.3943265613757,0.0007541597195407,322,418,261
Point_609,15.114088,79.719399,50.0,16.1,316.0,0.56,445.0,465.0,742.0,594.0,1237.0,2576.5,3002.5,3165.0,3299.5,3193.0,2329.0,1453.5,0.6839584996009577,0.4379827351203998,1.982266769468003,1.0258013033648092,50,3,314,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,312,385,304
Point_610,15.118144,79.700932,38.0,16.1,35.1,0.51,451.0,742.0,1058.5,1390.0,1495.0,2246.5,2511.0,2675.5,2816.5,2837.0,2793.5,2018.5,0.3161972697085229,0.2830595851816329,0.5895166467944603,0.4742375799311362,63,1,46,177,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,314,391,295
Point_611,14.699124,79.623424,301.0,20.7,93.1,0.19,399.5,576.5,929.5,1203.0,1670.5,2487.5,2827.5,3040.5,3180.5,2976.0,3187.5,2151.0,0.4330151997172146,0.2908087454892804,0.7739123109969254,0.6494462770970783,62,2,116,174,0.201482237431041,303.6560756616425,302.924711361266,0.0008683114439793,324,396,280
Point_612,14.188673,79.57392,75.0,6.1,620.7,0.1,553.0,626.0,994.0,1492.0,2296.0,2812.0,3080.0,3084.0,3318.0,3208.0,4600.0,3787.0,0.3479020979020979,0.1464684014869888,0.542086624897848,0.5217961324156014,76,1,314,183,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,336,383,281
Point_613,14.188494,79.574253,75.0,6.1,620.7,0.1,532.5,680.0,1052.0,1698.0,2018.0,2624.0,2898.0,2947.0,3159.0,3170.0,4257.0,3305.0,0.2688912809472551,0.1871097683786505,0.3885639621702339,0.4032935098482402,76,1,46,177,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,336,383,281
Point_614,14.195328,79.576322,163.0,4.6,620.7,0.43,418.5,574.5,916.0,1035.0,1656.0,2446.5,2715.5,2764.0,2993.5,2942.5,3257.5,2417.5,0.4551197683600947,0.2506787330316742,0.9263327082775248,0.6825898144492697,80,4,207,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,350,392,257
Point_615,14.195041,79.576156,163.0,4.6,620.7,0.43,417.0,481.0,785.5,724.5,1422.5,2459.5,2751.5,2816.0,3018.5,2983.0,2890.0,2035.5,0.5907357717836463,0.3287719712162321,1.4701954168424012,0.8859785371364022,78,2,180,180,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,354,392,254
Point_616,14.195184,79.579758,13.0,1.5,620.7,0.11,606.0,952.5,1266.0,1429.5,1641.0,2341.0,2600.5,2628.5,2851.0,2850.0,3168.0,2678.0,0.295465746673238,0.2312917203419604,0.7378007507230324,0.4431440187261304,77,4,153,174,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,397,275
Point_617,14.195023,79.579574,13.0,1.5,620.7,0.11,611.5,984.5,1223.0,1412.0,1784.5,2295.5,2514.0,2432.0,2716.0,2804.5,3191.0,2793.5,0.2653485952133194,0.1535633819518558,0.724174653887114,0.3979711275848615,78,2,116,174,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,397,275
Point_618,14.193734,79.577172,25.0,9.2,620.7,0.63,597.0,834.0,1214.5,1650.5,2024.5,2461.5,2684.0,2812.0,2979.0,2965.0,4285.5,3371.5,0.2602801120448179,0.1628243564561149,0.4494273332301501,0.3903764284113825,80,2,296,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,397,275
Point_619,14.193824,79.579555,151.0,9.2,620.7,0.2,587.5,760.5,1106.5,1374.5,1845.0,2373.0,2650.0,2767.5,2993.0,2988.0,3726.0,2949.5,0.3363109608884597,0.2,0.6556219701604933,0.5044055522027762,79,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,397,275
Point_620,14.193627,79.579777,151.0,9.2,620.7,0.2,545.5,459.0,683.0,666.0,1452.0,2262.0,2544.0,2460.0,2905.0,2985.5,3054.0,2346.0,0.5738963531669866,0.2576687116564417,1.4878089235362415,0.8607068607068608,77,3,108,171,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,326,395,279
Point_621,14.193376,79.578336,188.0,13.1,620.7,0.2,532.5,665.0,968.5,1247.0,1722.5,2534.5,2841.5,2743.0,3094.0,3077.5,3466.0,2631.0,0.374937343358396,0.2285298398835516,0.713944831535745,0.5623355469239444,78,0,0,180,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,397,275
Point_622,14.192589,79.577393,188.0,13.1,620.7,0.2,371.0,438.0,706.0,597.0,1273.0,2276.5,2639.5,2944.0,2949.0,2911.0,2588.5,1828.0,0.6628071166337193,0.3962532606118093,1.8098396051819865,0.9940703091910208,77,2,153,177,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,336,391,273
Point_623,14.192625,79.578206,188.0,13.1,620.7,0.2,407.0,526.0,844.0,875.0,1472.5,2591.0,2929.0,3006.5,3181.5,3067.0,2864.5,2076.5,0.5491433724075744,0.3424871623130163,1.2356521739130435,0.8236089644513138,78,0,0,180,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,336,391,273
Point_624,14.192786,79.57926,188.0,13.1,620.7,0.2,465.0,601.5,970.0,1168.5,1623.0,2246.5,2449.0,2524.0,2605.5,2678.0,3214.0,2707.5,0.3670954637779282,0.2172654931275621,0.6744116622717549,0.5505686433793664,77,1,180,180,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,336,391,273
Point_625,14.192911,79.579611,188.0,0.8,620.7,0.56,465.0,547.0,883.0,963.0,1487.0,2256.0,2520.0,2551.0,2700.0,2678.0,2962.0,2373.0,0.4519066590779738,0.2634967805844477,0.9390892962743936,0.6777635510029876,78,2,270,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,386,286
Point_626,14.192535,79.579758,188.0,0.8,620.7,0.56,465.0,546.0,840.0,1010.0,1591.0,2221.0,2474.0,2696.0,2677.0,2678.0,3408.0,2768.0,0.4549379384781435,0.2577560065313739,0.9041184041184042,0.6823148522865237,80,2,270,186,0.1918115448533442,303.7188754834627,302.9800456197638,0.0007555945000877,328,386,286
Point_627,15.067378,79.686924,13.0,81.4,133.4,0.47,407.0,516.5,860.0,1387.5,1830.5,2557.5,2748.0,2863.5,2830.0,2575.0,3116.0,2504.5,0.347212420606916,0.2200681721346399,0.5043912107439429,0.5207573797483241,60,3,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,301,399,300
Point_628,15.068239,79.672787,50.0,80.6,98.3,0.5,419.5,645.5,933.5,1174.0,1618.5,2289.5,2581.0,2876.5,2960.5,2644.0,3057.5,2120.0,0.4203184792000987,0.2798665183537264,0.8378032577136951,0.6303999012589484,68,3,341,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,315,397,288
Point_629,15.064919,79.673806,113.0,27.6,491.6,0.19,417.5,533.0,873.0,1448.0,1679.0,2125.0,2366.5,2416.5,2596.5,2770.0,3211.0,2559.5,0.2506145685082158,0.1800756928335978,0.340637310073157,0.3758732212160414,59,1,270,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,323,408,268
