Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Potential_ET,Actual_ET,Climate_Water_Deficit,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Marripadu,14.642,79.818,28_515_shc_2024-25.6429,100.0,11.0,219.0,0.6,0.0570000000298023,0.0828500017523765,0.1171000003814697,0.154799997806549,0.2046000063419342,0.299450010061264,0.3379000127315521,0.3355999886989593,0.3813000023365021,0.3574000000953674,0.3632999956607818,0.2845999896526336,0.3686786293983459,0.242502748966217,0.2751023189398398,0.2738287459953504,1.0825387239456177,34,2,180,180,0.215231704711914,303.15678825378416,302.3173537784153,0.0009352887723984,1399.5,892.0,507.4166666666667,318,331,351
Marripadu,14.642,79.822,28_515_shc_2024-25.14496,176.0,62.0,309.0,0.63,0.0619000010192394,0.0907000005245208,0.1273999959230423,0.1782000064849853,0.221000000834465,0.2858000099658966,0.3210999965667724,0.3291999995708465,0.3598000109195709,0.3573000133037567,0.4029000103473663,0.30239999294281,0.2975955605506897,0.1966557651758194,0.2197130489912166,0.2248362003843771,1.2238761186599731,36,2,333,183,0.215231704711914,303.15678825378416,302.3173537784153,0.0009352887723984,1399.5,892.0,507.4166666666667,317,334,349
Indupuru,14.642,80.062,28_515_shc_2024-25.10558,176.0,29.5,103.3,0.07,0.0511000007390975,0.0658000037074089,0.1063999980688095,0.0905999988317489,0.1813499927520752,0.292600005865097,0.3625999987125397,0.378600001335144,0.4150499999523163,0.4084500074386596,0.2526000142097473,0.1555999964475631,0.6138107180595398,0.3522635996341705,0.5039546602721733,0.4457284396210315,0.6671949625015259,6,1,314,183,0.1588715023464626,303.0348969777425,302.1620803409153,0.0010061510918223,1398.0833333333333,890.8333333333334,507.1666666666667,353,324,322
Purini,14.642,80.068,28_515_shc_2024-25.7523,176.0,8.7,155.0,1.08,0.0675500035285949,0.0791999995708465,0.124499998986721,0.1469999998807907,0.2206999957561493,0.3157500028610229,0.3702000081539154,0.4043999910354614,0.4270499944686889,0.434249997138977,0.3261500000953674,0.2203499972820282,0.4668117463588714,0.293872982263565,0.3802292486075351,0.3672246433971677,0.8065034747123718,8,3,314,186,0.1588715023464626,303.0348969777425,302.1620803409153,0.0010061510918223,1398.0833333333333,890.8333333333334,507.1666666666667,346,322,331
Purini,14.642,80.088,28_515_shc_2024-25.7116,188.0,22.9,135.6,0.31,0.0640000030398368,0.0882000029087066,0.121799997985363,0.1260000020265579,0.1878000050783157,0.3046999871730804,0.3646999895572662,0.3727999925613403,0.4153999984264374,0.3975000083446502,0.2960000038146972,0.1895000040531158,0.4947874844074249,0.330003559589386,0.420500227305421,0.3706447615219671,0.7939914464950562,4,2,0,180,0.1588715023464626,303.0348969777425,302.1620803409153,0.0010061510918223,1406.75,891.6666666666666,515.3333333333334,362,309,329
Pallavolu,14.645,79.365,28_515_shc_2024-25.15337,251.0,105.0,225.0,0.34,0.0375499986112117,0.0423500016331672,0.0654499977827072,0.0608000010251998,0.1325999945402145,0.2402500063180923,0.276199996471405,0.2930000126361847,0.3050499856472015,0.3022499978542328,0.2481999993324279,0.1596499979496002,0.6563029885292053,0.3768797218799591,0.4331524063612878,0.407940983653594,0.8470989465713501,93,1,134,177,0.3143429650200738,303.1537012312147,302.15286810133193,0.0008062185954485,1431.3333333333333,874.1666666666666,557.1666666666666,351,254,394
Mahimalur,14.645,79.515,28_515_shc_2024-25.7790,151.0,1.0,457.0,0.38,0.0420500002801418,0.0512499995529651,0.0768999978899955,0.065600000321865,0.1253499984741211,0.2359499931335449,0.2809999883174896,0.3034999966621399,0.3255000114440918,0.2905499935150146,0.1916999965906143,0.1052000001072883,0.6445407867431641,0.4154133200645447,0.4530651811834014,0.4105971645941448,0.6316309571266174,64,2,64,174,0.2153135935465494,303.1521984100342,302.3107294294569,0.0008401772080534,1428.0833333333333,915.5,512.5,328,263,409
Marripadu,14.645,79.845,28_515_shc_2024-25.6137,100.0,90.0,213.0,0.18,0.0443000011146068,0.060199998319149,0.093699999153614,0.0970000028610229,0.1766999959945678,0.270550012588501,0.3201499879360199,0.3120000064373016,0.3586499989032745,0.3388000130653381,0.2934499979019165,0.200200006365776,0.5256723761558533,0.2768569886684418,0.3726169812466567,0.3547854808201403,0.940544843673706,41,4,27,174,0.215231704711914,303.15678825378416,302.3173537784153,0.0009352887723984,1395.4166666666667,890.5,505.0,333,301,366
North Mopuru,14.645,80.025,28_515_shc_2024-25.16873,201.0,29.5,51.7,0.18,0.0421999990940094,0.0681999996304512,0.100500002503395,0.123999997973442,0.1708000004291534,0.2558000087738037,0.2989000082015991,0.3084000051021576,0.326200008392334,0.2816999852657318,0.29789999127388,0.1861999928951263,0.4264569878578186,0.2871452569961548,0.2991758187448432,0.2966538071435917,0.965953290462494,9,1,226,183,0.2163105858696831,302.8702865176731,302.1425273895264,0.0009700122938156,1414.9166666666667,891.0833333333334,523.75,323,323,354
Mahimalur,14.648,79.582,28_515_shc_2024-25.15836,151.0,8.0,161.0,0.6,0.0487999990582466,0.049550000578165,0.0724999979138374,0.0841000005602836,0.1384499967098236,0.2028499990701675,0.2281499952077865,0.2259999960660934,0.2583000063896179,0.2373999953269958,0.2678500115871429,0.190200001001358,0.4575943052768707,0.240225002169609,0.2610423223722553,0.2627453328541147,1.1851770877838137,63,1,134,177,0.2152187347412109,303.1103038787842,302.2940464867486,0.0008690205275367,1423.6666666666667,908.0,515.75,335,286,379
Thurimerla,14.648,79.902,28_515_shc_2024-25.232,151.0,90.0,451.0,1.47,0.0542999990284442,0.0738999992609024,0.1089999973773956,0.1242000013589859,0.1918500065803527,0.2849499881267547,0.3260500133037567,0.3386000096797943,0.3630000054836273,0.3648000061511993,0.2992500066757202,0.2082999944686889,0.4632670879364013,0.2766518890857696,0.3504298732372543,0.3340257673389858,0.8837862014770508,27,1,226,183,0.2180040571424696,302.81000005933976,301.6073548634847,0.0009735216608557,1398.6666666666667,889.8333333333334,508.75,330,315,354
North Amuluru,14.648,80.012,28_515_shc_2024-25.14736,176.0,26.2,64.6,0.15,0.0516999997198581,0.0649999976158142,0.1027999967336654,0.1316000074148178,0.1967000067234039,0.2459000051021576,0.260699987411499,0.2786000072956085,0.2526000142097473,0.2949000000953674,0.3287999927997589,0.2098000049591064,0.3583617508411407,0.1723122149705886,0.232491923518198,0.2422544454598109,1.1801866292953491,19,1,46,177,0.2163105858696831,302.8702865176731,302.1425273895264,0.0009700122938156,1414.9166666666667,891.0833333333334,523.75,361,282,357
North Mopuru,14.648,80.048,28_515_shc_2024-25.14795,138.0,31.7,109.8,0.68,0.0471000000834465,0.0745000019669532,0.1156999990344047,0.1325999945402145,0.2185000032186508,0.3118000030517578,0.36489999294281,0.3831999897956848,0.4108999967575073,0.4136500060558319,0.2853499948978424,0.1829500049352646,0.4858472347259521,0.2737244367599487,0.3867164658239469,0.3700531587711708,0.7446503043174744,8,2,0,180,0.2163105858696831,302.8702865176731,302.1425273895264,0.0009700122938156,1398.0833333333333,890.8333333333334,507.1666666666667,356,328,317
Indupuru,14.648,80.068,28_515_shc_2024-25.14435,213.0,13.1,297.0,0.69,0.0588500015437603,0.0663499981164932,0.1055999994277954,0.1064999997615814,0.1905999928712844,0.2837499976158142,0.3393999934196472,0.3576000034809112,0.3815000057220459,0.4162499904632568,0.2643499970436096,0.1570499986410141,0.541047215461731,0.3046333789825439,0.4187861722335236,0.3906752456303631,0.7392337918281555,6,0,0,180,0.1588715023464626,303.0348969777425,302.1620803409153,0.0010061510918223,1398.0833333333333,890.8333333333334,507.1666666666667,345,325,330
Varini,14.648,80.142,28_515_shc_2024-25.21366,125.0,164.0,361.6,0.39,0.096900001168251,0.13680000603199,0.1550000011920929,0.1687999963760376,0.1888000071048736,0.2508000135421753,0.2759999930858612,0.2906000018119812,0.290800005197525,0.2912999987602234,0.3151000142097473,0.2603000104427337,0.2651284337043762,0.2123487591743469,0.23837484666131,0.1904315285584467,1.084308385848999,7,1,314,183,0.1588715023464626,303.0348969777425,302.1620803409153,0.0010061510918223,1426.0,895.3333333333334,530.6666666666666,358,334,308
Ponguru,14.652,79.408,28_515_shc_2024-25.6075,100.0,62.0,644.0,1.11,0.0335999988019466,0.045899998396635,0.0663999989628791,0.0767000019550323,0.1195999979972839,0.2137999981641769,0.2439000010490417,0.2565999925136566,0.2797000110149383,0.2540000081062317,0.257999986410141,0.1762000024318695,0.5397539734840393,0.3641679883003235,0.3276747448658274,0.3238329384725274,1.0054559707641602,91,1,0,180,0.2889737447102865,303.1095063527425,302.4003453148736,0.0008013390362393,1430.8333333333333,891.8333333333334,539.0833333333334,331,273,397
Dagadarthi,14.652,79.918,28_515_shc_2024-25.7165,163.0,43.0,238.0,0.52,0.045499999076128,0.0681999996304512,0.101000003516674,0.1255999952554702,0.1750999987125396,0.2585000097751617,0.3075999915599823,0.3089999854564667,0.3355999886989593,0.3264999985694885,0.2948000133037567,0.2211000025272369,0.4219972491264343,0.2765957117080688,0.2955966652034256,0.2943505146361501,0.9540454149246216,25,2,180,180,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1404.3333333333333,891.75,512.6666666666666,348,333,319
North Mopuru,14.652,80.032,28_515_shc_2024-25.17020,176.0,18.6,109.8,0.17,0.0434000007808208,0.0843999981880188,0.1180000007152557,0.1208000034093856,0.162100002169609,0.3138999938964844,0.3634000122547149,0.3860000073909759,0.419400006532669,0.4244999885559082,0.193800002336502,0.1229000017046928,0.5232833623886108,0.4085021018981933,0.4486398642330618,0.3951132317292606,0.5020725131034851,10,1,180,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1414.9166666666667,891.0833333333334,523.75,338,317,345
North Mopuru,14.652,80.038,28_515_shc_2024-25.17177,163.0,3.3,116.2,0.51,0.0520999990403652,0.0966000035405159,0.1289999932050705,0.1500000059604644,0.2257000058889389,0.2985999882221222,0.367000013589859,0.3691999912261963,0.4070000052452087,0.3944999873638153,0.3066000044345855,0.2009000033140182,0.4221879541873932,0.2412169873714447,0.3547614184048475,0.3226059446685613,0.8304442167282104,11,1,314,183,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1414.9166666666667,891.0833333333334,523.75,368,325,306
North Mopuru,14.652,80.042,28_515_shc_2024-25.15276,106.0,6.6,116.2,1.05,0.0419999994337558,0.0763999968767166,0.1081999987363815,0.1000000014901161,0.165800005197525,0.2793000042438507,0.3185999989509582,0.3671999871730804,0.3517999947071075,0.2707999944686889,0.2273000031709671,0.1657000035047531,0.5719177722930908,0.3778611421585083,0.4791277828475249,0.4143920422067076,0.6190087199211121,12,1,90,177,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1398.0833333333333,890.8333333333334,507.1666666666667,370,320,310
Indupuru,14.652,80.048,28_515_shc_2024-25.14006,100.0,62.2,206.6,0.48,0.066100001335144,0.096450001001358,0.1331000030040741,0.1597999930381775,0.2334499955177307,0.3151499927043915,0.389299988746643,0.4106000065803528,0.4435999989509582,0.4469000101089477,0.3181000053882599,0.2241999953985214,0.4396914541721344,0.2750563025474548,0.380917695734218,0.3514574182056552,0.7747198939323425,7,2,0,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1398.0833333333333,890.8333333333334,507.1666666666667,351,341,307
North Mopuru,14.655,80.035,28_515_shc_2024-25.16999,63.0,1.1,161.4,0.68,0.0614000000059604,0.0870999991893768,0.126800000667572,0.1405999958515167,0.1985999941825866,0.3294999897480011,0.3923999965190887,0.4088000059127807,0.4467999935150146,0.4420999884605407,0.2991999983787536,0.1797000020742416,0.4881689250469208,0.3460652232170105,0.4192852643975162,0.3833619348346975,0.7318982481956482,9,1,180,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1414.9166666666667,891.0833333333334,523.75,349,330,321
Neelayapalem,14.658,79.748,28_515_shc_2024-25.20158,188.0,70.0,167.0,0.78,0.0391499996185302,0.045899998396635,0.0746000036597251,0.0747499987483024,0.1251499950885772,0.2340999990701675,0.2651999890804291,0.2754000127315521,0.2980999946594238,0.2955000102519989,0.2457499951124191,0.1611000001430511,0.5730401277542114,0.3751092553138733,0.3635886121026748,0.3540257800514145,0.8923383355140686,52,1,180,180,0.2847788492838541,303.2028331756592,302.4583748287625,0.0008809694601974,1412.3333333333333,893.4166666666666,518.8333333333334,307,338,355
Choutaputhedu,14.658,79.912,28_515_shc_2024-25.15513,100.0,5.0,206.0,1.15,0.0553000010550022,0.0772999972105026,0.1120000034570694,0.1394000053405761,0.1949999928474426,0.2800999879837036,0.3158999979496002,0.3332000076770782,0.3531000018119812,0.3657000064849853,0.3219999969005584,0.2226999998092651,0.4100719392299652,0.2616433501243591,0.3047457227794676,0.2988895739398642,0.9663864970207214,27,1,314,183,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1398.6666666666667,889.8333333333334,508.75,343,329,328
Dagadarthi,14.658,79.932,28_515_shc_2024-25.2221,38.0,1.0,129.0,0.75,0.0505999997258186,0.065200001001358,0.1001999974250793,0.1247999966144561,0.1759999990463256,0.260699987411499,0.305400013923645,0.3034000098705292,0.330700010061264,0.333400011062622,0.2994000017642975,0.2137999981641769,0.4170948266983032,0.2657488584518432,0.2856320613281165,0.2886231609700415,0.9868160486221312,24,2,90,174,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1404.3333333333333,891.75,512.6666666666666,330,341,329
Indupuru,14.658,80.068,28_515_shc_2024-25.3645,263.0,52.4,187.3,0.64,0.0716499984264373,0.0531999990344047,0.0854500010609626,0.0741000026464462,0.1661500036716461,0.3011499941349029,0.3499499857425689,0.3795999884605407,0.3865500092506408,0.3571000099182129,0.3082000017166137,0.2013500034809112,0.6733524203300476,0.391113132238388,0.5358896704525683,0.4804969938074949,0.8119072914123535,6,3,46,174,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1398.0833333333333,890.8333333333334,507.1666666666667,341,334,325
Purini,14.658,80.098,28_515_shc_2024-25.10613,138.0,18.6,167.9,1.48,0.0478000007569789,0.0511000007390975,0.0804999992251396,0.0681999996304512,0.1257999986410141,0.2818999886512756,0.3537000119686126,0.3564000129699707,0.3898999989032745,0.3817999958992004,0.1766999959945678,0.0870999991893768,0.6787564754486084,0.4782248139381408,0.5212138970836352,0.4675535519337088,0.4957912266254425,4,1,134,177,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1406.75,891.6666666666666,515.3333333333334,347,329,323
Chennuru,14.662,79.882,28_515_shc_2024-25.16699,88.0,17.0,206.0,0.92,0.0533999986946582,0.066600002348423,0.099600002169609,0.1048000007867813,0.167600005865097,0.2782000005245209,0.3303999900817871,0.3472000062465668,0.3704999983310699,0.3474000096321106,0.2511000037193298,0.148399993777275,0.5362831950187683,0.3488733470439911,0.4104300822059927,0.3819327788901386,0.7232142686843872,31,4,134,171,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1398.6666666666667,889.8333333333334,508.75,334,341,325
Katrayapadu,14.662,79.898,28_515_shc_2024-25.18095,88.0,17.0,193.0,0.55,0.0439000017940998,0.050050001591444,0.0834000036120414,0.0780000016093254,0.1479000002145767,0.2649999856948852,0.3154999911785126,0.3425999879837036,0.3534500002861023,0.3541499972343445,0.2054000049829483,0.1146500036120414,0.6291012763977051,0.3969418704509735,0.4609033235381906,0.4311318531917705,0.5995330214500427,26,4,116,168,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1398.6666666666667,889.8333333333334,508.75,328,330,342
Batrakagollu,14.662,80.008,28_515_shc_2024-25.17006,151.0,25.1,109.8,0.91,0.0498000010848045,0.0838000029325485,0.1265999972820282,0.1444000005722046,0.2169000059366226,0.306300014257431,0.3596999943256378,0.3700000047683716,0.3831999897956848,0.3763999938964844,0.3217000067234039,0.2096000015735626,0.4385692179203033,0.2608621418476105,0.3507680921253757,0.3335962189596357,0.8694594502449036,17,1,0,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1414.9166666666667,891.0833333333334,523.75,350,292,357
Batrakagollu,14.662,80.022,28_515_shc_2024-25.17168,163.0,162.7,335.8,1.05,0.0493000000715255,0.0714000016450882,0.1070000007748603,0.1118000000715255,0.1921000033617019,0.3068000078201294,0.3556999862194061,0.3815999925136566,0.4097000062465668,0.3984000086784363,0.2243999987840652,0.1422999948263168,0.5468180179595947,0.3303119838237762,0.4446568592060146,0.4073887574832997,0.5880503058433533,8,0,0,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1414.9166666666667,891.0833333333334,523.75,334,315,351
Indupuru,14.662,80.058,28_515_shc_2024-25.10250,113.0,5.5,335.8,0.45,0.0592000000178813,0.09009999781847,0.1283999979496002,0.1756999939680099,0.2093999981880188,0.2847999930381775,0.3328500092029571,0.334199994802475,0.3748500049114227,0.3903999924659729,0.3269999921321869,0.2448499947786331,0.310845285654068,0.2295805662870407,0.2313666002258509,0.2354193523074984,0.9784560203552246,10,2,270,186,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1398.0833333333333,890.8333333333334,507.1666666666667,353,326,321
Indupuru,14.662,80.062,28_515_shc_2024-25.10345,113.0,75.3,226.0,0.45,0.0676499977707862,0.0948500037193298,0.1303000003099441,0.1687999963760376,0.2195000052452087,0.3182500004768371,0.407150000333786,0.4248000085353851,0.4509499967098236,0.4478499889373779,0.3424499928951263,0.2513000071048736,0.4312668740749359,0.3186403810977936,0.370751232103284,0.3511338848888573,0.8061440587043762,7,2,296,186,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1398.0833333333333,890.8333333333334,507.1666666666667,355,321,324
Indupuru,14.662,80.068,28_515_shc_2024-25.14026,201.0,5.5,96.9,0.34,0.0608499981462955,0.0910499989986419,0.123999997973442,0.1421000063419342,0.2084999978542328,0.3160000145435333,0.3955999910831451,0.4013999998569488,0.4238499999046325,0.4174500107765198,0.2768499851226806,0.1786500066518783,0.4770928919315338,0.3162813484668731,0.4126024123145232,0.372735973130786,0.6897109746932983,5,2,296,186,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1398.0833333333333,890.8333333333334,507.1666666666667,351,319,331
Gogulapalle,14.662,80.098,28_515_shc_2024-25.14556,163.0,13.1,271.2,0.77,0.0504000000655651,0.0755999982357025,0.1140000000596046,0.0857999995350837,0.162100002169609,0.3032000064849853,0.3616000115871429,0.3892000019550323,0.4092999994754791,0.3973999917507171,0.1925999969244003,0.1022000014781951,0.6387368440628052,0.411935418844223,0.5673148833331595,0.4667692337788538,0.4948612451553345,4,1,134,177,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1406.75,891.6666666666666,515.3333333333334,347,325,328
Ponguru,14.665,79.385,28_515_shc_2024-25.15378,188.0,35.0,245.0,0.91,0.0456000007688999,0.0615999996662139,0.0868000015616417,0.093249998986721,0.1310500055551529,0.1773000061511993,0.2066500037908554,0.2117999941110611,0.2293000072240829,0.2404000014066696,0.2264499962329864,0.1841000020503997,0.3886248171329498,0.2355257123708725,0.2263614068230429,0.2208868942439843,1.069169044494629,111,1,314,183,0.2889737447102865,303.1095063527425,302.4003453148736,0.0008013390362393,1430.8333333333333,891.8333333333334,539.0833333333334,309,317,374
Mahimalur,14.665,79.495,28_515_shc_2024-25.15852,138.0,5.0,258.0,1.16,0.0423000007867813,0.0527999997138977,0.0816000029444694,0.0886000022292137,0.1307500004768371,0.2021500021219253,0.2288500070571899,0.2544000148773193,0.2491499930620193,0.2320999950170517,0.2291499972343444,0.1637499928474426,0.4833819270133972,0.3210437595844269,0.2982014550758462,0.2950178101131987,0.900746762752533,74,1,46,177,0.2155479855007595,303.1566037919786,302.43753607008193,0.0008345797077935,1428.4166666666667,914.6666666666666,513.5,308,268,424
Ithampadu,14.665,79.835,28_515_shc_2024-25.7211,151.0,3.0,206.0,0.29,0.0723000019788742,0.0864000022411346,0.1191999986767768,0.1560000032186508,0.2125999927520752,0.241699993610382,0.2703999876976013,0.2662000060081482,0.2967999875545501,0.2878000140190124,0.3939999938011169,0.3208999931812286,0.2610137462615967,0.1119465604424476,0.1772616172081929,0.1792452857627259,1.4800901412963867,38,3,180,180,0.2721737755669488,303.1998872121175,302.41153780619305,0.0008994997280574,1395.4166666666667,890.5,505.0,316,324,359
Dagadarthi,14.665,79.915,28_515_shc_2024-25.216,163.0,100.0,644.0,0.27,0.0447000004351139,0.0626000016927719,0.0940999984741211,0.1146000027656555,0.1544000059366226,0.2461999952793121,0.2888000011444092,0.2984000146389007,0.3226999938488006,0.3251000046730041,0.304500013589859,0.2171999961137771,0.4450363218784332,0.3180212080478668,0.3030003455762494,0.3019715362039291,1.0204423666000366,25,1,134,177,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1398.6666666666667,889.8333333333334,508.75,345,329,326
Indupuru,14.665,80.065,28_515_shc_2024-25.14187,251.0,27.3,232.5,0.46,0.0588000006973743,0.1030000001192092,0.1395999938249588,0.178299993276596,0.2074999958276748,0.3037999868392944,0.3592999875545501,0.3995999991893768,0.4055500030517578,0.4202499985694885,0.2757999897003174,0.1859499961137771,0.3829382359981537,0.3164223432540893,0.3260357289705711,0.3079599324513866,0.6901901364326477,6,1,270,183,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1398.0833333333333,890.8333333333334,507.1666666666667,344,322,334
Purini,14.665,80.085,28_515_shc_2024-25.14775,163.0,13.1,258.3,0.31,0.049600001424551,0.0551999993622303,0.0868000015616417,0.0732999965548515,0.1326999962329864,0.2667999863624573,0.3300999999046325,0.3447999954223633,0.3504999876022339,0.365799993276596,0.1737000048160553,0.0847000032663345,0.6493661999702454,0.4441884756088257,0.4952210763925324,0.4435791328395683,0.5037703514099121,3,1,180,180,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1406.75,891.6666666666666,515.3333333333334,347,333,320
Ponguru,14.668,79.388,28_515_shc_2024-25.3381,138.0,97.0,180.0,0.2,0.0425999984145164,0.0542000010609626,0.0860000029206276,0.1059999987483024,0.1472000032663345,0.1876000016927719,0.2081499993801117,0.1995999962091446,0.2295999974012375,0.2470999956130981,0.2795499861240387,0.2349500060081482,0.3062827289104461,0.1510957181453704,0.1637394141805623,0.1742800360850043,1.4005510807037354,109,2,180,180,0.2889737447102865,303.1095063527425,302.4003453148736,0.0008013390362393,1437.1666666666667,895.1666666666666,542.25,301,319,380
Chennuru,14.668,79.878,28_515_shc_2024-25.10585,125.0,25.0,232.0,0.86,0.0379000008106231,0.0494000017642974,0.0732000023126602,0.0839999988675117,0.1385000050067901,0.2048999965190887,0.2404000014066696,0.2119999974966049,0.2524999976158142,0.2818999886512756,0.2241999953985214,0.1622000038623809,0.4324324429035187,0.2097004055976867,0.2378298044824753,0.2412060286691416,1.0575472116470337,35,2,27,177,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1419.5,896.0833333333334,523.4166666666666,335,308,357
Dagadarthi,14.668,79.912,28_515_shc_2024-25.21462,138.0,35.0,560.0,0.4,0.050900001078844,0.0706000030040741,0.1062000021338462,0.1198000013828277,0.1816000044345855,0.255400002002716,0.289900004863739,0.30239999294281,0.3192000091075897,0.313400000333786,0.2994999885559082,0.2195000052452087,0.432496428489685,0.2495867609977722,0.3060266711909244,0.2970071448983946,0.9904100298881532,26,2,180,180,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1419.5,896.0833333333334,523.4166666666666,341,343,316
Dagadarthi,14.668,79.922,28_515_shc_2024-25.6081,251.0,8.0,354.0,0.84,0.0463000014424324,0.0729999989271164,0.1063999980688095,0.1252000033855438,0.1562000066041946,0.2196999937295913,0.2434999942779541,0.2495999932289123,0.2653000056743622,0.2833000123500824,0.2766000032424927,0.2205999940633773,0.3319103419780731,0.2301626056432724,0.2139957131965252,0.2133058819012451,1.108173131942749,27,0,0,180,0.2178484598795572,303.0240300072564,302.1321107228597,0.000940343757856,1418.3333333333333,893.5833333333334,524.4166666666666,355,303,342
Batrakagollu,14.672,80.012,28_515_shc_2024-25.16833,100.0,18.6,129.1,0.11,0.0417999997735023,0.0601000003516674,0.0967999994754791,0.0887999981641769,0.1624000072479248,0.2921999990940094,0.3542999923229217,0.3815999925136566,0.3907999992370605,0.4011000096797943,0.1803999990224838,0.1032999977469444,0.6224489808082581,0.4029411375522613,0.5001195616750044,0.4525968628847926,0.472746342420578,13,1,270,183,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1418.4166666666667,888.9166666666666,529.5833333333334,352,310,338
Graddagunta,14.672,80.018,28_515_shc_2024-25.16639,163.0,67.7,77.5,0.68,0.0522000007331371,0.0797000005841255,0.1168000027537345,0.133200004696846,0.2081000059843063,0.3228999972343445,0.3867000043392181,0.4111999869346618,0.4345999956130981,0.431300014257431,0.2887000143527984,0.1817999929189682,0.5106539130210876,0.3279508948326111,0.430967631518426,0.3992722871486315,0.7020915150642395,12,1,0,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1418.4166666666667,888.9166666666666,529.5833333333334,340,312,348
Batrakagollu,14.672,80.022,28_515_shc_2024-25.17247,176.0,10.9,316.4,0.68,0.0483000017702579,0.0692000016570091,0.1110000014305114,0.1159999966621398,0.2035000026226043,0.3086999952793121,0.3810999989509582,0.4052000045776367,0.4338999986648559,0.431300014257431,0.2066999971866607,0.1185000017285347,0.5548734068870544,0.3313619196414947,0.4569586857081415,0.4247943706880093,0.5101184248924255,9,3,270,189,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1418.4166666666667,888.9166666666666,529.5833333333334,336,335,330
Graddagunta,14.675,80.025,28_515_shc_2024-25.15458,125.0,154.0,219.5,0.3,0.0447000004351139,0.0586000010371208,0.0897499993443489,0.0861499980092048,0.1447000056505203,0.2689000070095062,0.3372499942779541,0.3441999852657318,0.3584499955177307,0.3858500123023987,0.186599999666214,0.0911500006914138,0.599628210067749,0.4080588817596435,0.4538020426126732,0.4160530852295422,0.5421267151832581,8,1,180,180,0.2185335795084635,303.115962515937,302.2677823808458,0.0009809203415619,1418.4166666666667,888.9166666666666,529.5833333333334,349,339,312
Gogulapalle,14.675,80.105,28_515_shc_2024-25.822,201.0,50.2,58.1,0.12,0.0568500012159347,0.0789500027894973,0.1146000027656555,0.1196999996900558,0.1892500072717666,0.2885499894618988,0.3532499969005584,0.3617999851703644,0.395000010728836,0.3735499978065491,0.2477999925613403,0.1541499942541122,0.5028037428855896,0.3131294548511505,0.4067881905403956,0.3699948892735913,0.6849088072776794,4,2,0,180,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1414.4166666666667,891.8333333333334,522.5,326,341,333
Gogulapalle,14.675,80.115,28_515_shc_2024-25.10152,138.0,6.6,322.9,1.28,0.0553000010550022,0.0732999965548515,0.1063999980688095,0.1093999966979026,0.182899996638298,0.3149000108242035,0.3977000117301941,0.4000000059604645,0.4397999942302704,0.4320000112056732,0.2079000025987625,0.1261000037193298,0.5704751014709473,0.3724481165409088,0.4821956110420932,0.4318407100711824,0.5197499990463257,3,1,0,180,0.1473015679253472,303.2587522294786,302.0204082489014,0.0010599620642323,1414.4166666666667,891.8333333333334,522.5,335,319,346
