Latitude,Longitude,Feature_ID,Village,N,P,K,OC
14.658,80.068,28_515_shc_2024-25.3645,Indupuru,263.0,52.4,187.3,0.64
14.658,80.098,28_515_shc_2024-25.10613,Purini,138.0,18.6,167.9,1.48
14.662,79.882,28_515_shc_2024-25.16699,Chennuru,88.0,17.0,206.0,0.92
14.662,79.898,28_515_shc_2024-25.18095,Katrayapadu,88.0,17.0,193.0,0.55
14.662,80.008,28_515_shc_2024-25.17006,Batrakagollu,151.0,25.1,109.8,0.91
14.662,80.022,28_515_shc_2024-25.17168,Batrakagollu,163.0,162.7,335.8,1.05
14.662,80.058,28_515_shc_2024-25.10250,Indupuru,113.0,5.5,335.8,0.45
14.662,80.062,28_515_shc_2024-25.10345,Indupuru,113.0,75.3,226.0,0.45
14.662,80.068,28_515_shc_2024-25.14026,Indupuru,201.0,5.5,96.9,0.34
14.662,80.098,28_515_shc_2024-25.14556,Gogulapalle,163.0,13.1,271.2,0.77
14.665,79.385,28_515_shc_2024-25.15378,Ponguru,188.0,35.0,245.0,0.91
14.665,79.495,28_515_shc_2024-25.15852,Mahimalur,138.0,5.0,258.0,1.16
14.665,79.835,28_515_shc_2024-25.7211,Ithampadu,151.0,3.0,206.0,0.29
14.665,79.915,28_515_shc_2024-25.216,Dagadarthi,163.0,100.0,644.0,0.27
14.665,80.065,28_515_shc_2024-25.14187,Indupuru,251.0,27.3,232.5,0.46
14.665,80.085,28_515_shc_2024-25.14775,Purini,163.0,13.1,258.3,0.31
14.668,79.388,28_515_shc_2024-25.3381,Ponguru,138.0,97.0,180.0,0.2
14.668,79.878,28_515_shc_2024-25.10585,Chennuru,125.0,25.0,232.0,0.86
14.668,79.912,28_515_shc_2024-25.21462,Dagadarthi,138.0,35.0,560.0,0.4
14.668,79.922,28_515_shc_2024-25.6081,Dagadarthi,251.0,8.0,354.0,0.84
14.672,80.012,28_515_shc_2024-25.16833,Batrakagollu,100.0,18.6,129.1,0.11
14.672,80.018,28_515_shc_2024-25.16639,Graddagunta,163.0,67.7,77.5,0.68
14.672,80.022,28_515_shc_2024-25.17247,Batrakagollu,176.0,10.9,316.4,0.68
14.675,80.025,28_515_shc_2024-25.15458,Graddagunta,125.0,154.0,219.5,0.3
14.675,80.105,28_515_shc_2024-25.822,Gogulapalle,201.0,50.2,58.1,0.12
14.675,80.115,28_515_shc_2024-25.10152,Gogulapalle,138.0,6.6,322.9,1.28
14.678,79.558,28_515_shc_2024-25.18514,Chiruvella Khandrika,163.0,164.0,296.0,0.24
14.678,79.562,28_515_shc_2024-25.18523,Chiruvella Khandrika,138.0,164.0,200.0,0.27
14.678,80.052,28_515_shc_2024-25.14692,Allur,125.0,84.1,348.7,0.78
14.678,80.102,28_515_shc_2024-25.13949,Allur,163.0,40.4,32.3,0.46
14.678,80.112,28_515_shc_2024-25.10161,Gogulapalle,188.0,16.4,290.6,0.83
14.678559,79.666517,28_515_shc_2024-25.4472,Anumasamudram,75.0,42.6,200.2,0.31
14.682,79.508,28_515_shc_2024-25.14051,Dharmarao Cheruvupalle,138.0,35.0,245.0,2.9
14.682,79.552,28_515_shc_2024-25.18260,Atmakur,100.0,164.0,187.0,0.3
14.682,79.592,28_515_shc_2024-25.20454,Pamidipadu,188.0,164.0,122.0,0.38
14.682,79.738,28_515_shc_2024-25.1024,Chiramana,100.0,127.8,161.4,0.2
14.682,79.978,28_515_shc_2024-25.7185,Kothapalle Kowrugunta,100.0,57.9,439.1,0.44
14.682,80.052,28_515_shc_2024-25.7294,Allur,201.0,96.1,122.7,0.23
14.682,80.082,28_515_shc_2024-25.14001,Allur,113.0,25.1,129.1,0.77
14.682,80.098,28_515_shc_2024-25.2170,Allur,238.0,80.8,193.7,0.36
14.685,79.515,28_515_shc_2024-25.18538,Padakandla,113.0,1.0,129.0,0.9
14.685,80.085,28_515_shc_2024-25.14568,Allur,176.0,29.5,103.3,1.48
14.685,80.095,28_515_shc_2024-25.6481,Gogulapalle,100.0,14.2,303.5,0.24
14.688,79.888,28_515_shc_2024-25.16935,Manubolupadu,38.0,1.0,174.0,1.13
14.688,79.912,28_515_shc_2024-25.6323,Dagadarthi,251.0,38.0,200.0,1.2
14.688,79.912,28_515_shc_2024-25.2413,Chennuru,125.0,17.0,206.0,0.4
14.688,79.982,28_515_shc_2024-25.176,Kothapalle Kowrugunta,226.0,18.6,490.7,0.52
14.688,80.052,28_515_shc_2024-25.5941,Allurupeta,263.0,101.5,251.7,0.83
14.688,80.078,28_515_shc_2024-25.14355,Allur,113.0,86.3,77.5,0.13
14.688,80.098,28_515_shc_2024-25.2264,Gogulapalle,113.0,5.5,109.8,0.54
14.692,79.678,28_515_shc_2024-25.12652,Anumasamudrampeta,88.0,25.1,161.4,0.25
14.692,79.822,28_515_shc_2024-25.3683,Dundigam,88.0,8.0,167.0,1.13
14.692,79.988,28_515_shc_2024-25.3695,Kothapalle Kowrugunta,113.0,61.8,116.2,0.89
14.695,79.465,28_515_shc_2024-25.726,Nandavaram,163.0,167.0,245.0,0.91
14.695,80.085,28_515_shc_2024-25.14022,Allur,226.0,40.4,83.9,0.08
14.698,79.468,28_515_shc_2024-25.7488,Nandavaram,176.0,43.0,109.0,1.55
14.698,79.472,28_515_shc_2024-25.7441,Nandavaram,201.0,129.0,213.0,1.06
14.698,79.588,28_515_shc_2024-25.7726,Nabbinagaram,163.0,147.0,122.0,0.54
14.698,80.022,28_515_shc_2024-25.585,Singapeta,176.0,54.6,213.1,0.4
14.698,80.052,28_515_shc_2024-25.6097,Allurupeta,201.0,10.9,155.0,0.28
14.699124,79.623424,28_515_shc_2024-25.12529,Rajavolu,125.0,18.6,251.8,0.27
14.702,79.872,28_515_shc_2024-25.14729,Lingalapadu,63.0,17.0,174.0,0.77
14.702,80.008,28_515_shc_2024-25.16665,Velicherla,125.0,22.9,142.1,0.68
14.702,80.012,28_515_shc_2024-25.16698,Velicherla,176.0,29.5,277.7,0.07
14.702,80.028,28_515_shc_2024-25.15708,Singapeta,188.0,49.1,174.3,0.54
14.702,80.098,28_515_shc_2024-25.14099,Gogulapalle,138.0,14.2,142.1,0.62
14.705,79.865,28_515_shc_2024-25.10682,Katrayapadu,138.0,35.0,245.0,1.73
14.705,80.025,28_515_shc_2024-25.6691,Singapeta,201.0,65.5,316.4,1.15
14.705,80.035,28_515_shc_2024-25.14317,Singapeta,176.0,21.8,116.2,0.31
14.708,79.538,28_515_shc_2024-25.18565,Aravedu,125.0,148.0,72.0,0.63
14.708,79.842,28_515_shc_2024-25.17017,Manubolupadu,113.0,90.0,116.0,1.03
14.708,79.888,28_515_shc_2024-25.671,Katrayapadu,63.0,25.0,174.0,0.77
14.712,79.552,28_515_shc_2024-25.2879,Aravedu,113.0,164.0,84.0,1.2
14.712,79.678,28_515_shc_2024-25.12987,Anumasamudrampeta,201.0,79.7,238.9,0.18
14.712,79.882,28_515_shc_2024-25.10632,Katrayapadu,125.0,38.0,52.0,0.46
14.712,79.988,28_515_shc_2024-25.729,Ananthavaram,113.0,80.0,142.0,1.18
14.712,80.028,28_515_shc_2024-25.15529,Singapeta,163.0,25.1,400.3,1.24
14.716609,79.603583,28_515_shc_2024-25.17592,Rajavolu,75.0,99.4,174.3,0.43
14.718,79.588,28_515_shc_2024-25.19075,Rajavolu,163.0,52.4,232.5,0.28
14.718,79.722,28_515_shc_2024-25.17748,Zammavaram,88.0,41.5,303.5,0.52
14.718,79.722,28_515_shc_2024-25.17994,Zammavaram,88.0,61.1,452.0,0.27
14.718,79.732,28_515_shc_2024-25.9354,Zammavaram,276.0,25.2,284.1,0.39
14.722,79.888,28_515_shc_2024-25.2207,Katrayapadu,38.0,1.0,193.0,0.5
14.728,79.612,28_515_shc_2024-25.12920,Rajavolu,226.0,18.6,187.3,0.64
14.728,79.658,28_515_shc_2024-25.11730,Pandipadu,326.0,34.9,264.7,0.34
14.728,79.998,28_515_shc_2024-25.6699,Ulavapalle,163.0,164.0,187.0,1.3
14.728,80.012,28_515_shc_2024-25.2188,Singapeta,151.0,25.1,213.1,0.69
14.728,80.088,28_515_shc_2024-25.17201,Isakapalle,163.0,13.1,109.8,0.31
14.728,80.098,28_515_shc_2024-25.3222,Isakapalle,100.0,18.6,122.7,0.4
14.732,79.662,28_515_shc_2024-25.1033,Pedabbipuram,113.0,7.6,187.3,0.448
14.732,79.778,28_515_shc_2024-25.5594,Velpulagunta,100.0,7.6,264.7,0.58
14.732,80.058,28_515_shc_2024-25.16907,Allurupeta,151.0,74.2,90.4,0.86
14.735,79.705,28_515_shc_2025-26.9231,Kakarlapadu,163.0,31.0,161.0,0.7
14.735,80.005,28_515_shc_2024-25.14633,Singapeta,163.0,59.0,238.9,0.48
14.738,79.938,28_515_shc_2024-25.12513,Bogole,138.0,79.7,33.5,0.52
14.738,80.028,28_515_shc_2024-25.15002,Singapeta,201.0,83.0,271.2,0.15
14.738,80.058,28_515_shc_2024-25.16760,Allurupeta,213.0,16.4,64.6,1.09
14.742,79.862,28_515_shc_2024-25.7205,Bodagudipadu,188.0,25.0,238.0,0.55
14.742,80.092,28_515_shc_2024-25.2435,Isakapalle,75.0,40.4,161.4,0.62
14.745,80.055,28_515_shc_2024-25.3663,Allurupeta,138.0,22.9,77.5,0.64
14.748,80.028,28_515_shc_2024-25.15001,Singapeta,100.0,108.1,71.0,0.62
14.752,79.718,28_515_shc_2024-25.1544,Gumparlapadu,88.0,34.9,335.8,0.37
14.752,80.088,28_515_shc_2024-25.1052,Mallayapalem,100.0,36.0,135.6,0.64
14.752,80.098,28_515_shc_2024-25.16764,Isakapalle,188.0,7.6,103.3,0.39
14.753878,79.679921,28_515_shc_2024-25.4452,Gudipadu,151.0,79.7,297.0,0.45
14.755,79.915,28_515_shc_2024-25.20481,Jakkepalligudur,151.0,184.0,32.3,0.13
14.755,80.085,28_515_shc_2024-25.953,Mallayapalem,113.0,52.4,96.9,0.72
14.758,79.732,28_515_shc_2024-25.4630,Zammavaram,251.0,69.9,238.9,0.47
14.758,79.752,28_515_shc_2024-25.22954,Kavali Musthapuram,263.0,75.3,96.9,0.91
14.758,79.992,28_515_shc_2024-25.9425,Bogole,125.0,138.0,71.0,0.2
14.758,79.992,28_515_shc_2024-25.9413,Bogole,188.0,13.0,71.0,0.93
14.759563,79.711715,28_515_shc_2024-25.11806,Gumparlapadu,88.0,52.4,122.7,0.4
14.761778,79.704763,28_515_shc_2024-25.12379,Gumparlapadu,125.0,41.5,213.1,0.33
14.762,79.828,28_515_shc_2024-25.23018,Gudladona,188.0,7.6,64.6,0.14
14.764844,79.708195,28_515_shc_2024-25.12323,Gumparlapadu,163.0,62.2,180.8,0.26
14.765781,79.705291,28_515_shc_2024-25.12281,Gumparlapadu,100.0,25.1,96.9,0.36
14.768,79.732,28_515_shc_2024-25.22868,Velagapadu,125.0,62.2,77.5,0.38
14.768,79.832,28_515_shc_2023-24.7786,Gudladona,100.0,164.0,109.0,0.38
14.772,79.512,28_515_shc_2024-25.18276,Sankavaram,176.0,1.1,174.3,0.77
14.782,79.738,28_515_shc_2024-25.22810,Velagapadu,238.0,90.6,71.0,0.28
14.78367,79.509273,28_515_shc_2024-25.21364,Sankavaram,100.0,17.5,129.1,0.26
14.784418,79.723288,28_515_shc_2024-25.22819,Kavali Musthapuram,163.0,27.3,103.3,0.72
14.785,79.485,28_515_shc_2024-25.20787,Nallagonda,113.0,25.1,193.7,0.24
14.785,79.905,28_515_shc_2024-25.9898,Chamadala,63.0,164.0,413.3,0.28
14.785344,79.492269,28_515_shc_2024-25.7974,Gundemadakala,176.0,17.5,90.4,0.48
14.785862,79.482093,28_515_shc_2024-25.7972,Gundemadakala,138.0,17.5,284.1,0.17
14.788,79.998,28_515_shc_2024-25.2602,Kovurpalle,151.0,69.9,83.9,0.95
14.792,79.898,28_515_shc_2024-25.13659,Chamadala,100.0,164.0,426.2,0.21
14.792,80.072,28_515_shc_2024-25.5602,Juvvaladinne,226.0,49.0,90.0,0.01
14.798,79.748,28_515_shc_2024-25.23138,Pedakonduru,125.0,163.8,122.7,1.08
14.798,79.798,28_515_shc_2024-25.23256,Lakshmipuram,113.0,34.9,167.9,0.9
14.798,79.908,28_515_shc_2024-25.9886,Chamadala,213.0,79.7,413.3,0.53
14.798,80.002,28_515_shc_2024-25.5093,Allimadugu,100.0,49.1,103.3,0.82
14.798,80.008,28_515_shc_2024-25.5878,Allimadugu,151.0,18.6,38.7,0.28
14.798,80.012,28_515_shc_2024-25.11835,Mungamur,113.0,164.0,19.4,0.41
14.798,80.038,28_515_shc_2024-25.11923,Juvvaladinne,113.0,57.0,135.0,0.5
14.798,80.052,28_515_shc_2024-25.1537,Juvvaladinne,151.0,35.0,58.0,0.31
14.798,80.068,28_515_shc_2024-25.17556,Juvvaladinne,50.0,129.0,90.0,0.31
14.802,79.688,28_515_shc_2024-25.23194,Venkannapalem,188.0,16.4,64.6,0.41
14.802,79.792,28_515_shc_2024-25.23044,Parikota,100.0,102.6,83.9,0.45
14.802,79.798,28_515_shc_2024-25.22862,Lakshmipuram,125.0,16.4,109.8,0.27
14.808,79.802,28_515_shc_2024-25.22926,Parikota,88.0,97.2,83.9,0.41
14.808,79.972,28_515_shc_2024-25.1239,Brahmanakraka,50.0,164.0,452.0,0.39
14.808,80.068,28_515_shc_2024-25.19970,Juvvaladinne,163.0,27.0,71.0,0.76
14.812,79.588,28_515_shc_2024-25.11420,Vinjamur,100.0,69.9,96.9,0.44
14.812,79.748,28_515_shc_2024-25.22784,Pedakonduru,125.0,60.1,90.4,1.0
14.812,79.828,28_515_shc_2024-25.2065,China Kraka,226.0,137.6,122.7,0.26
14.815,79.735,28_515_shc_2024-25.22858,Pedakonduru,113.0,29.5,90.4,0.1
14.818,79.418,28_515_shc_2024-25.4650,Rachavaripalle,100.0,164.0,97.0,0.39
14.818,79.658,28_515_shc_2024-25.23054,Nagasamudram,113.0,93.9,122.7,0.5
14.818,79.738,28_515_shc_2024-25.22869,Pedakonduru,100.0,10.9,109.8,0.23
14.818,79.762,28_515_shc_2024-25.23252,Pedakonduru,100.0,25.1,58.1,0.23
14.818,79.912,28_515_shc_2024-25.16416,Brahmanakraka,138.0,164.0,497.2,0.51
14.818,80.042,28_515_shc_2024-25.1553,Juvvaladinne,176.0,45.0,142.0,0.41
14.822,79.732,28_515_shc_2024-25.22732,Pedakonduru,163.0,10.9,83.9,0.31
14.822,79.908,28_515_shc_2024-25.16355,Jaladanki,100.0,69.9,381.0,0.26
14.825,79.695,28_515_shc_2024-25.23263,Pedakonduru,188.0,31.7,77.5,1.02
14.828,80.032,28_515_shc_2024-25.11779,Juvvaladinne,75.0,90.0,77.0,0.5
14.828319,79.994628,28_515_shc_2024-25.20785,Gowravaram,213.0,14.2,187.3,0.1
14.832,79.678,28_515_shc_2024-25.23091,Kaligiri,88.0,3.3,51.7,0.45
14.832,79.732,28_515_shc_2024-25.22861,Pedakonduru,125.0,50.2,77.5,0.12
14.832,79.898,28_515_shc_2024-25.5890,Brahmanakraka,163.0,147.4,387.4,0.26
14.832,80.062,28_515_shc_2024-25.7854,Thummalapenta,100.0,100.5,109.8,0.64
14.835,79.575,28_515_shc_2024-25.4224,Vinjamur,100.0,17.5,155.0,0.33
14.835,79.895,28_515_shc_2024-25.13533,Brahmanakraka,201.0,17.5,142.1,0.47
14.838,79.652,28_515_shc_2024-25.23125,China Annaluru,226.0,163.8,90.4,0.3
14.838,80.068,28_515_shc_2024-25.16101,Thummalapenta,138.0,29.5,83.9,0.31
14.8401,79.533909,28_515_shc_2024-25.20813,Nandigunta,151.0,34.9,161.4,0.43
14.842,79.582,28_515_shc_2024-25.18729,Vinjamur,376.0,17.5,96.9,0.23
14.842,79.748,28_515_shc_2024-25.22840,Pedakonduru,113.0,16.4,45.2,0.34
14.842,79.838,28_515_shc_2024-25.2102,China Kraka,151.0,1.1,135.6,0.34
14.842,79.888,28_515_shc_2024-25.16393,Brahmanakraka,138.0,116.8,148.5,0.3
14.843034,79.53617,28_515_shc_2024-25.20819,Nandigunta,226.0,25.1,148.5,0.33
14.843092,79.53498,28_515_shc_2024-25.20798,Nandigunta,176.0,34.9,167.9,0.5
14.845,79.405,28_515_shc_2024-25.4999,Duttalur,88.0,1.0,225.0,0.31
14.845105,79.531826,28_515_shc_2024-25.20803,Nandigunta,201.0,52.4,148.5,0.18
14.845333,79.580668,28_515_shc_2024-25.2915,Vinjamur,251.0,42.6,148.5,0.61
14.848,79.418,28_515_shc_2024-25.12018,Duttalur,151.0,52.0,180.0,0.2
14.848,79.748,28_515_shc_2024-25.22833,Pedakonduru,251.0,123.4,167.9,0.2
14.848,79.838,28_515_shc_2024-25.13817,China Kraka,100.0,52.4,122.7,0.32
14.848,80.008,28_515_shc_2024-25.19910,Thallapalem,113.0,22.9,322.9,0.24
14.849812,79.513199,28_515_shc_2024-25.7767,Utukuru,138.0,7.6,335.8,0.17
14.852,79.798,28_515_shc_2024-25.23259,Krakuturu,176.0,87.4,90.4,0.47
14.852,79.988,28_515_shc_2024-25.8109,Musunuru (Part),151.0,164.0,58.0,0.45
14.855,79.405,28_515_shc_2024-25.19297,Gattupalle,125.0,79.7,264.7,0.19
14.855,79.705,28_515_shc_2024-25.22812,Ravulakollu,163.0,120.1,71.0,0.1
14.855,79.885,28_515_shc_2024-25.13891,Brahmanakraka,163.0,42.6,200.2,0.65
14.858,79.568,28_515_shc_2024-25.10920,Vinjamur,113.0,18.6,174.3,0.25
14.858,79.892,28_515_shc_2024-25.1241,Brahmanakraka,100.0,116.8,251.8,0.27
14.858,79.988,28_515_shc_2024-25.7998,Gowravaram,138.0,14.2,187.3,0.28
14.858277,79.365639,28_515_shc_2024-25.3708,Somalaregada,113.0,164.0,161.0,0.27
14.858277,79.365639,28_515_shc_2024-25.3794,Somalaregada,75.0,109.0,116.0,1.11
14.858571,79.576755,28_515_shc_2024-25.18352,Vinjamur,201.0,69.9,129.1,0.32
14.85876,79.582821,28_515_shc_2024-25.10761,Vinjamur,88.0,41.5,187.3,0.5
14.860562,79.407346,28_515_shc_2024-25.17441,Duttalur,151.0,70.0,90.0,0.22
14.861029,79.572352,28_515_shc_2024-25.2852,Vinjamur,88.0,25.1,116.2,0.27
14.861218,79.582038,28_515_shc_2024-25.10921,Vinjamur,113.0,99.4,174.3,0.41
14.861701,79.365534,28_515_shc_2024-25.8466,Somalaregada,138.0,164.0,309.0,0.2
14.862,79.572,28_515_shc_2024-25.20559,Ravipadu,100.0,89.5,180.8,0.37
14.862,79.702,28_515_shc_2024-25.22825,Ravulakollu,176.0,159.4,45.2,0.29
14.862,79.758,28_515_shc_2024-25.23040,Krakuturu,100.0,100.5,64.6,0.98
14.863865,79.574798,28_515_shc_2024-25.20569,Ravipadu,188.0,69.9,238.9,0.19
14.865904,79.580472,28_515_shc_2024-25.18349,Katepalle,176.0,17.5,129.1,0.33
14.868,79.988,28_515_shc_2024-25.20243,Musunuru (Part),138.0,164.0,180.0,0.0
14.868,79.998,28_515_shc_2024-25.20414,Anemadugu,88.0,25.1,90.4,0.31
14.872,79.898,28_515_shc_2024-25.3092,Jaladanki,176.0,1.1,406.8,0.24
14.872,79.988,28_515_shc_2024-25.19904,Mannangidinne,138.0,5.5,116.2,0.74
14.875,79.905,28_515_shc_2024-25.21338,Jammalapalem,176.0,34.9,355.1,0.47
14.876282,79.90194,28_515_shc_2024-25.2076,Jaladanki,125.0,137.6,148.5,0.52
14.878,79.908,28_515_shc_2024-25.1716,Jaladanki,263.0,34.9,452.0,0.36
14.882,79.428,28_515_shc_2024-25.11931,Narrawada,113.0,164.0,97.0,0.26
14.882,79.848,28_515_shc_2024-25.19351,Annavaram,100.0,164.0,316.4,0.75
14.882,79.908,28_515_shc_2024-25.13638,Jaladanki,163.0,164.0,122.7,0.52
14.882,79.912,28_515_shc_2024-25.19195,Jaladanki,163.0,164.0,155.0,0.16
14.882706,79.910505,28_515_shc_2024-25.1730,Brahmanakraka,138.0,116.8,148.5,0.3
14.884256,79.957311,28_515_shc_2024-25.1484,Budamagunta,201.0,164.0,193.0,1.24
14.886735,79.907462,28_515_shc_2024-25.16624,Jaladanki,163.0,99.4,174.3,0.35
14.888,79.428,28_515_shc_2024-25.12007,Narrawada,125.0,62.0,148.0,0.43
14.888,79.948,28_515_shc_2024-25.1260,Budamagunta,151.0,164.0,148.0,0.1
14.888,80.018,28_515_shc_2024-25.16156,Thallapalem,100.0,74.0,71.0,1.49
14.892,79.458,28_515_shc_2024-25.12223,Narrawada,151.0,164.0,129.0,1.11
14.895,79.595,28_515_shc_2024-25.18219,Katepalle,176.0,42.6,167.9,0.52
14.895,79.775,28_515_shc_2024-25.19553,Kesavaram,226.0,25.1,529.5,0.22
14.898,79.992,28_515_shc_2024-25.2785,Mannangidinne,138.0,122.0,155.0,0.35
14.902,79.562,28_515_shc_2024-25.22915,Gudladona,151.0,85.2,135.6,0.21
14.902,79.788,28_515_shc_2024-25.2094,Kesavaram,88.0,42.6,458.5,0.54
14.908,79.648,28_515_shc_2024-25.23154,China Annaluru,125.0,22.9,109.8,0.77
14.912,79.418,28_515_shc_2024-25.12861,Theddupadu,50.0,35.0,39.0,0.15
14.912,80.042,28_515_shc_2024-25.16116,Thummalapenta,88.0,110.3,316.4,0.36
14.912415,79.42392,28_515_shc_2024-25.17868,Theddupadu,50.0,70.0,52.0,0.14
14.915,79.705,28_515_shc_2024-25.23107,China Annaluru,100.0,131.0,245.4,0.54
14.915923,79.585342,28_515_shc_2024-25.10278,Gottigundala,213.0,1.1,167.9,0.23
14.917177,79.584242,28_515_shc_2024-25.17100,Gottigundala,125.0,164.0,155.0,0.35
14.918,79.472,28_515_shc_2024-25.2532,Kothapeta,138.0,117.0,122.0,1.11
14.918,80.042,28_515_shc_2024-25.16054,Thummalapenta,213.0,47.0,187.3,0.77
14.92246,79.419639,28_515_shc_2024-25.5490,Theddupadu,50.0,164.0,116.0,0.45
14.926259,79.433269,28_515_shc_2024-25.12886,Theddupadu,138.0,62.0,58.0,0.45
14.928,79.678,28_515_shc_2024-25.6312,Settipalem,151.0,137.6,484.3,0.18
14.928,79.988,28_515_shc_2024-25.15891,Maddurupadu (Part),138.0,99.0,64.0,0.53
14.92869,79.589899,28_515_shc_2024-25.7025,Gottigundala,176.0,137.6,187.3,1.3
14.932,79.548,28_515_shc_2024-25.20864,Thamidapadu,213.0,1.1,174.3,0.45
14.932973,79.595435,28_515_shc_2024-25.10095,Gottigundala,151.0,157.2,187.3,0.44
14.933349,79.444278,28_515_shc_2024-25.12949,Theddupadu,100.0,164.0,64.0,0.14
14.933592,79.595534,28_515_shc_2024-25.6937,Gottigundala,151.0,164.0,155.0,0.13
14.933602,79.449083,28_515_shc_2024-25.21311,Thimmapuram,188.0,164.0,45.0,0.22
14.933771,79.447248,28_515_shc_2024-25.20056,Thimmapuram,100.0,129.0,109.0,0.26
14.934277,79.418765,28_515_shc_2024-25.5291,Theddupadu,163.0,138.0,97.0,0.39
14.935,80.055,28_515_shc_2024-25.21225,Thummalapenta,125.0,164.0,97.0,1.49
14.935206,79.417804,28_515_shc_2024-25.13001,Theddupadu,151.0,17.0,71.0,0.25
14.935438,79.590798,28_515_shc_2024-25.7238,Gottigundala,326.0,34.9,245.4,0.61
14.936978,79.443841,28_515_shc_2024-25.20255,Thimmapuram,75.0,164.0,148.0,0.11
14.937738,79.418503,28_515_shc_2024-25.5838,Theddupadu,125.0,70.0,122.0,0.02
14.939257,79.441482,28_515_shc_2024-25.19010,Theddupadu,113.0,27.0,64.0,0.11
14.940017,79.443753,28_515_shc_2024-25.12937,Thimmapuram,163.0,164.0,97.0,0.43
14.941029,79.459742,28_515_shc_2024-25.20350,Thimmapuram,138.0,164.0,277.0,0.27
14.941536,79.455636,28_515_shc_2024-25.20052,Thimmapuram,100.0,164.0,142.0,0.04
14.941705,79.454762,28_515_shc_2024-25.20329,Thimmapuram,151.0,164.0,161.0,0.43
14.942,79.598,28_515_shc_2024-25.14226,Challagirigala,163.0,89.5,251.8,0.75
14.945,80.025,28_515_shc_2024-25.10771,Anemadugu,163.0,16.4,83.9,0.1
14.947189,80.026144,28_515_shc_2024-25.10778,Anemadugu,113.0,29.5,142.1,0.1
14.948,79.528,28_515_shc_2024-25.4145,Chakalakonda,113.0,89.5,200.2,0.52
14.948,79.912,28_515_shc_2024-25.11500,Kothapalle,201.0,164.0,406.0,1.15
14.952,79.822,28_515_shc_2024-25.16230,Chodavaram,163.0,164.0,645.7,0.61
14.952,79.962,28_515_shc_2024-25.15914,Maddurupadu (Part),151.0,164.0,122.0,1.1
14.953875,79.963146,28_515_shc_2024-25.16031,Maddurupadu (Part),38.0,117.0,129.0,0.6
14.955,79.815,28_515_shc_2024-25.13673,Chodavaram,88.0,89.5,58.1,0.66
14.955,80.005,28_515_shc_2024-25.11055,Maddurupadu (Part),125.0,164.0,84.0,0.26
14.958,79.828,28_515_shc_2024-25.13177,Chodavaram,151.0,25.1,180.8,0.21
14.958,79.962,28_515_shc_2024-25.11383,Maddurupadu (Part),100.0,164.0,64.0,0.3
14.962,79.702,28_515_shc_2024-25.660,Ganugapenta,151.0,52.4,368.1,0.59
14.962,79.718,28_515_shc_2024-25.10416,Ganugapenta,151.0,127.8,361.6,1.06
14.962,79.758,28_515_shc_2024-25.9937,Satyavolu,38.0,1.1,232.5,0.52
14.965,79.375,28_515_shc_2024-25.20658,Alivelumangapuram,188.0,69.0,45.0,0.46
14.966161,79.75748,28_515_shc_2024-25.573,Satyavolu,125.0,164.0,426.2,0.35
14.968,79.828,28_515_shc_2024-25.2134,Chodavaram,100.0,25.1,180.8,0.31
14.970048,80.042034,28_515_shc_2024-25.18337,Chennayapalem,151.0,34.9,258.3,1.07
14.972,80.008,28_515_shc_2024-25.18775,Rudrakota,226.0,69.9,187.3,0.31
14.975,79.375,28_515_shc_2024-25.8139,Kancheruvu,314.0,79.7,77.5,0.54
14.975,79.645,28_515_shc_2024-25.3578,Chinthaladevi,113.0,17.5,116.2,0.69
14.975,80.055,28_515_shc_2024-25.19766,Chennayapalem,100.0,103.0,71.0,0.48
14.978,79.648,28_515_shc_2024-25.6877,Chinthaladevi,188.0,34.9,206.6,0.9
14.986485,79.647325,28_515_shc_2024-25.15246,Chinthaladevi,226.0,164.0,200.2,0.45
14.988,79.818,28_515_shc_2024-25.4636,Mutyalapadu,276.0,17.5,413.3,0.51
14.992,79.688,28_515_shc_2024-25.6107,Gudavalluru (Kondapuram),326.0,42.6,297.0,0.13
14.992,79.812,28_515_shc_2024-25.3743,Mutyalapadu,125.0,7.6,348.7,0.15
14.992,80.052,28_515_shc_2024-25.20780,Chennayapalem,201.0,164.0,97.0,0.1
14.998,79.602,28_515_shc_2024-25.15267,Thurpuyerraballe,113.0,34.9,238.9,0.39
14.998,79.728,28_515_shc_2024-25.6898,Parlapalle,251.0,147.4,432.6,0.27
14.998,79.822,28_515_shc_2024-25.12421,Mutyalapadu,301.0,1.1,368.1,0.27
14.998,79.838,28_515_shc_2024-25.13496,Nayudupalem,176.0,137.6,213.1,0.78
14.998,80.008,28_515_shc_2024-25.13407,Chevuru,75.0,17.5,400.3,0.15
14.998,80.042,28_515_shc_2024-25.11632,Chennayapalem,251.0,78.6,142.1,1.17
15.002,79.822,28_515_shc_2024-25.2485,Mutyalapadu,163.0,38.2,413.3,0.84
15.005,79.815,28_515_shc_2024-25.16397,Chodavaram,50.0,164.0,167.9,0.31
15.008,79.822,28_515_shc_2024-25.3899,Chinapavani,125.0,18.6,413.3,0.15
15.012,79.902,28_515_shc_2024-25.19540,Ammavari Palem,226.0,134.3,419.7,0.29
15.012,79.998,28_515_shc_2024-25.1708,Chevuru,163.0,99.4,413.3,0.2
15.022,79.722,28_515_shc_2024-25.6513,Nekunampeta,213.0,25.1,200.2,0.17
