Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI
Point_757,14.316188,80.021977,100.0,21.7,42.1,0.87,637.0,778.0,1150.0,1108.0,1976.0,3177.0,3646.0,3836.0,4157.0,3966.0,2212.0,1213.0,0.551779935275081,0.32002752924982797,1.4666666666666668,0.8275862068965517
Point_758,14.311743,80.022889,88.0,8.2,42.1,0.63,673.0,789.0,1134.0,1215.0,1792.0,2997.0,3585.0,3688.0,4001.0,4039.0,2259.0,1268.0,0.5043850703650826,0.345985401459854,1.2214758470809048,0.7565004588559192
Point_759,14.313471,80.025349,25.0,5.3,46.2,0.03,548.0,680.0,1016.0,1186.0,1745.0,2750.0,3225.0,3164.0,3600.0,3780.0,2282.0,1316.0,0.45471264367816094,0.2890609085353432,0.9544489480795214,0.6819905757958855
Point_760,14.315922,80.029364,238.0,37.0,70.2,0.53,621.0,780.0,1017.0,1057.0,1799.0,2844.0,3451.0,3636.0,3897.0,3846.0,1814.0,967.0,0.5495418708715107,0.33799448022079115,1.561516105594575,0.8242249920102269
Point_761,14.314718,80.031627,213.0,20.6,70.2,0.97,687.0,738.0,934.0,976.0,1556.0,2707.0,3279.0,3428.0,3633.0,3331.0,2161.0,1413.0,0.5567665758401453,0.3756019261637239,1.6346666666666667,0.8350550573277331
Point_762,14.308151,80.02749,188.0,10.6,119.4,0.3,705.0,897.0,1282.0,1528.0,2272.0,3021.0,3543.0,3700.0,3963.0,3894.0,3238.0,2235.0,0.41545524100994646,0.2391158740790355,0.884148823577302,0.6231232667112938
Point_763,14.307653,80.029163,251.0,11.7,70.2,0.43,544.0,655.0,978.0,897.0,1464.0,2787.0,3520.0,3592.0,3814.0,3793.0,1872.0,985.0,0.6003564268211183,0.4208860759493671,1.6584615384615384,0.9004343468092215
Point_764,14.307747,80.029163,251.0,11.7,70.2,0.43,544.0,657.0,975.0,929.0,1443.0,2776.0,3423.0,3548.0,3774.0,3793.0,1833.0,966.0,0.5849899486263123,0.42175916649969947,1.560600643546657,0.8773869346733669
Point_765,14.844021,80.022799,238.0,32.3,621.0,0.35,620.0,1125.0,1521.0,1909.0,2435.5,3239.5,3545.0,3763.5,4036.5,3781.5,3416.5,2273.5,0.326928162185985,0.21422810130666237,0.6837118419112226,0.49034902168164995
Point_766,14.87972,80.023956,289.0,36.9,354.0,0.25,490.0,645.0,1105.0,1072.0,1830.0,3143.5,3657.5,3883.0,4149.0,3966.0,1721.5,843.0,0.567305751765893,0.35935585506739015,1.2827416263575797,0.8508727676319241
Point_767,14.156871,79.594617,13.0,0.8,49.7,0.2,459.6666666666667,647.0,909.375,927.0,1633.25,2879.5,3603.333333333333,3719.0,3963.0,3853.0,2122.5,1216.5,0.6009470512268618,0.38969592227567845,1.5757986228693985,0.901323576885828
Point_768,14.938393,79.422085,25.0,5.9,358.2,0.69,465.5,606.0,914.0,1243.0,1535.0,2240.5,2547.0,2567.0,2901.0,2921.5,2998.0,2360.0,0.34750656167979005,0.2515845928815212,0.6039043970078453,0.5211914446922976
Point_769,14.937738,79.418503,13.0,12.9,196.6,0.12,404.0,575.5,859.0,844.5,1409.5,2299.0,2601.5,2648.5,2873.5,2792.0,2680.0,1744.5,0.5164614944174062,0.3053228191227206,1.3263730608043525,0.7745813653928724
Point_770,14.936809,79.41894,63.0,10.0,126.4,0.35,476.5,655.5,997.0,1213.0,1678.5,2516.0,2820.0,3059.0,3127.5,2994.0,3016.0,2160.0,0.43211610486891383,0.29139841688654355,0.8512011804306728,0.6480983031012288
Point_771,14.936809,79.421037,50.0,126.9,316.0,0.85,445.5,472.5,712.0,668.5,1253.0,2258.5,2569.5,2634.5,2834.0,2755.5,2465.5,1594.5,0.5952164698758704,0.35536977491961413,1.5840786399162032,0.8926895716664145
Point_772,14.935712,79.421998,50.0,126.9,316.0,0.85,499.5,777.0,1111.5,1526.0,1991.0,2370.0,2664.5,2918.5,3062.5,2928.5,3877.5,2742.5,0.3133085836427045,0.18891944189836032,0.5571782970550576,0.4699100112485939
Point_773,14.936387,79.418066,63.0,8.8,323.1,0.39,551.0,742.5,1117.0,1660.0,2292.0,2680.0,2954.0,2934.5,3162.0,2910.5,4015.0,3503.5,0.27739688758297965,0.12293121591887496,0.43487903913740744,0.4160500544069641
Point_774,14.935712,79.417018,63.0,8.8,323.1,0.39,519.0,689.5,949.0,1506.5,1891.5,2296.0,2561.0,2588.0,2806.5,2738.5,3836.5,3157.0,0.264134814995726,0.15548610335974997,0.4187478220466953,0.3961538461538462
Point_775,14.935206,79.417804,50.0,12.9,449.5,0.12,605.0,810.0,1203.0,1817.0,2266.5,2663.0,2934.5,2949.0,3191.0,3156.0,4318.5,3656.0,0.23751573646663868,0.13085993672706356,0.3638935322103639,0.3562362320360852
Point_776,14.934277,79.418765,50.0,12.9,449.5,0.12,614.0,784.5,1161.0,1782.0,2306.0,2613.5,2867.0,2839.0,3123.0,3107.0,4180.5,3467.0,0.22873836831854577,0.10359572400388727,0.34550387343509953,0.3430704316780266
Point_777,14.934277,79.417192,13.0,11.2,309.0,0.92,566.0,726.0,1001.5,1601.5,2131.0,2363.0,2599.0,2536.0,2845.0,3015.0,3999.5,3304.0,0.22586102719033233,0.08677951574887507,0.3486419937322788,0.33875060415659736
Point_778,14.933349,79.429949,38.0,6.5,133.4,0.42,496.5,732.5,1052.5,1280.5,1674.5,2275.0,2498.0,2457.0,2740.0,2646.5,2780.5,2172.5,0.31478260869565217,0.18939852353866635,0.6329011781160903,0.4721107544141252
Point_779,14.928538,79.433706,63.0,142.0,351.2,0.69,439.5,531.5,788.0,1202.5,1453.0,1875.5,2029.5,2314.0,2270.5,2500.5,2768.0,2084.0,0.31608133086876156,0.2285638439076188,0.5012401352874859,0.47405459198180266
Point_780,14.927271,79.429599,38.0,10.0,14.0,0.46,516.0,816.5,1111.0,1389.0,1802.5,2347.0,2606.0,2615.0,2906.0,2932.0,3173.0,2379.0,0.3061938061938062,0.1839275608375778,0.6350686350686351,0.4592333624672244
Point_781,14.926259,79.433269,13.0,11.7,252.8,0.58,477.5,614.0,958.0,1306.0,1728.0,2192.0,2370.0,2458.0,2561.0,2697.0,2907.5,2400.5,0.30605738575983,0.17439082656473961,0.5061511423550088,0.45902510293531673
Point_782,14.92533,79.42925,38.0,10.6,280.9,0.46,503.0,694.5,971.5,1372.5,1585.0,2197.5,2487.0,2468.5,2755.5,2934.0,2971.5,2226.5,0.2853423587607394,0.21795978783767114,0.4985670745576127,0.42795782897305745
Point_783,14.92457,79.43257,38.0,10.6,14.0,0.06,501.0,714.5,1064.0,1382.0,1830.5,2345.0,2605.0,2748.5,2924.0,2942.0,3419.5,2629.0,0.33083161844812975,0.20048045424765232,0.6011614095288373,0.49618736383442263
Point_784,14.92246,79.419639,75.0,11.2,133.4,0.92,518.5,787.5,1146.5,1733.0,2156.5,2357.0,2621.0,2690.5,2911.5,2788.5,3840.5,3033.0,0.21645755623375154,0.11017123994223231,0.3332405248320746,0.3246496383363472
Point_785,14.920941,79.421736,75.0,9.4,154.5,0.4,548.0,752.0,1144.0,1768.5,2074.5,2391.0,2589.0,2668.0,2847.0,2849.5,3570.5,2938.5,0.2027499154739096,0.12514496573537165,0.2943390052356021,0.30409060175794456
Point_786,14.918746,79.421299,188.0,12.3,372.2,0.15,591.0,706.5,999.5,1335.0,1662.5,1984.0,2176.0,2482.5,2404.0,2705.5,2869.0,2281.5,0.3005893909626719,0.19782870928829915,0.5522402425525772,0.45082503928758516
Point_787,14.918408,79.425231,25.0,11.2,309.0,0.65,411.5,528.0,837.5,652.0,1406.0,2791.5,3159.5,3290.5,3426.0,3323.0,2390.5,1285.0,0.6692454026632847,0.40125625465772385,2.0336827501156156,1.0037408064925184
Point_788,14.918155,79.436764,188.0,11.7,105.3,0.28,440.0,518.0,783.5,1027.0,1412.5,2135.0,2378.5,2557.0,2608.0,2698.5,2570.0,1912.0,0.42689732142857145,0.2883234664315405,0.7911065149948293,0.640256660622123
Point_789,14.914779,79.424794,63.0,10.6,133.4,0.74,525.5,585.0,943.0,912.0,1468.5,2734.0,3125.5,3274.0,3453.0,3028.0,2674.5,1798.0,0.5642618251313903,0.38070637849235633,1.3545131322399357,0.8462916517377284
Point_790,14.913344,79.426629,25.0,3.5,379.2,0.3,609.0,1028.0,1334.5,1664.5,1974.0,2386.5,2655.0,2922.0,2930.5,3033.5,3403.5,2913.0,0.27417420691158834,0.19362745098039216,0.6045673076923077,0.41121648136036626
Point_791,14.913344,79.42226,25.0,115.1,196.6,0.12,431.5,538.5,838.0,849.0,1361.5,2289.5,2639.0,2883.5,2909.0,2692.5,2681.5,1728.5,0.5450770261219022,0.3585394581861013,1.2910083127101974,0.8175060273238682
Point_792,14.912415,79.42392,13.0,11.7,259.9,0.4,496.0,716.0,1056.5,1449.0,1579.0,2062.5,2290.5,2090.5,2478.5,2775.0,2791.5,2133.5,0.1812402881762961,0.13939228777762638,0.2961407072292494,0.27182203389830506
Point_793,14.911824,79.417105,50.0,10.6,280.9,0.62,490.5,680.5,970.5,1332.5,1693.0,2061.5,2307.0,2437.5,2596.0,2736.0,3223.0,2445.0,0.29310344827586204,0.1802445224549086,0.5183169942304986,0.43959687044158596
Point_794,14.909207,79.418853,63.0,11.7,77.3,0.63,545.0,737.0,1068.0,1440.5,1848.5,2171.0,2395.0,2492.5,2686.0,2718.0,3372.5,2670.5,0.26748029494024916,0.1483529140750979,0.4688892850775539,0.4011694419727978
Point_795,14.941029,79.459742,38.0,13.5,280.9,0.79,349.5,391.0,627.5,688.5,1279.5,2068.5,2329.5,2667.5,2563.5,2394.0,2482.5,1759.0,0.5896901072705601,0.3516594882189004,1.2794155676234809,0.8844033963950544
Point_796,14.941536,79.455636,63.0,8.2,182.6,0.02,449.0,592.0,827.0,1091.0,1454.0,1818.0,2030.5,2144.0,2317.5,2208.0,3092.5,2156.5,0.32550231839258115,0.19177320733740968,0.6192660550458716,0.48817802503477054
Point_797,14.941705,79.454762,63.0,8.2,182.6,0.02,454.5,595.0,821.0,1201.5,1543.5,1805.0,1988.5,2031.0,2261.0,2190.5,3198.5,2353.5,0.2566125290023202,0.13638271086865295,0.43397509678769486,0.38485926384163316
Point_798,14.941873,79.453015,50.0,12.9,330.1,0.99,444.0,501.0,727.5,819.0,1299.0,1756.0,1946.5,1928.0,2183.5,2175.5,2742.5,2000.0,0.40371314160902805,0.19491788038425784,0.8985577702155243,0.605459508644222
Point_799,14.939595,79.451966,38.0,11.7,259.9,0.53,483.0,655.5,924.5,1316.0,1590.0,1895.0,2065.0,2232.0,2377.0,2360.0,3154.0,2398.5,0.25817361894024804,0.16797488226059654,0.43930746726775693,0.38720586163167536
Point_800,14.940017,79.443753,63.0,11.7,175.6,0.12,373.0,488.0,850.0,761.5,1446.0,2836.5,3479.0,3616.0,3783.5,3609.5,1902.5,1144.0,0.6520845231296402,0.42868431450019756,1.5767233760494916,0.9780150753768844
Point_801,14.939257,79.441482,63.0,12.3,196.6,0.46,495.5,597.0,821.5,899.5,1409.0,2077.5,2376.0,2613.5,2688.0,2857.0,2828.0,1780.0,0.4879020779960148,0.29944064636420137,1.2125070741369552,0.7317489682652625
Point_802,14.938835,79.442181,63.0,12.3,196.6,0.46,494.5,648.0,929.5,1064.5,1515.5,2295.5,2616.5,2749.0,2965.5,3009.5,2906.0,2087.0,0.441720204536515,0.2892484464767265,0.9846270750526069,0.6624934452018878
Point_803,14.936978,79.443841,38.0,11.9,224.7,0.83,421.5,563.0,823.5,795.5,1391.5,2214.5,2557.0,2789.0,2904.0,2743.0,2830.0,1793.0,0.5561445110894128,0.334290156679823,1.491917377638078,0.8341004184100418
Point_804,14.936894,79.44253,75.0,12.3,491.6,0.7,368.5,606.0,810.0,1086.0,1477.0,2016.5,2308.0,2405.5,2627.5,2755.5,2801.0,1886.0,0.3779178003723328,0.23915003219575015,0.7535693889206168,0.5667955326460481
Point_805,14.933349,79.444278,63.0,106.9,286.3,0.1,420.0,422.5,652.5,574.5,1190.5,2122.0,2461.5,2758.0,2749.5,2737.0,2248.5,1369.5,0.6552138034508627,0.39698619729011014,1.7972672647954564,0.9826732673267327
Point_806,14.933771,79.447248,25.0,13.5,287.6,1.24,474.5,641.5,945.0,1167.0,1670.5,2199.0,2532.5,2551.0,2774.5,2850.0,3322.5,2431.5,0.3722431414739107,0.2085751510126732,0.7295345527383902,0.5582896329164986
Point_807,14.933602,79.449083,63.0,12.9,196.6,0.39,583.0,715.5,1045.0,1518.0,1805.5,2296.0,2553.0,2636.0,2841.5,2815.0,3811.5,2930.5,0.2691381800674049,0.18698637847574018,0.43817362335880855,0.40365868335539773
Point_808,14.932589,79.450306,13.0,10.0,196.6,1.07,431.0,559.5,943.5,1004.0,1663.5,2667.0,3191.0,3330.0,3542.0,3078.5,2496.0,1513.0,0.5366866635902169,0.33373385401021327,1.1272110491882723,0.8049371323105319
Point_809,14.931914,79.450831,13.0,10.0,196.6,1.07,389.5,489.5,786.0,894.0,1402.0,2160.0,2294.0,2272.0,2504.5,2449.5,2532.5,1868.0,0.43524952621604546,0.23679912901469788,0.8686881422177394,0.6527711984841307
Point_810,14.927525,79.453976,63.0,12.3,196.6,0.46,562.0,710.0,1056.5,1518.0,1937.0,2288.0,2504.5,2655.0,2837.0,2794.5,3739.0,2882.5,0.27246585190510425,0.1563588850174216,0.44145053579748406,0.4086498143045405
Point_811,14.926512,79.454413,63.0,12.3,196.6,0.46,544.5,693.5,1034.5,1417.0,1578.0,2113.0,2329.5,2453.0,2588.0,2724.5,3135.0,2325.0,0.2677002583979328,0.21706772513024064,0.4500629914418524,0.40149851440382384
Point_812,14.923557,79.475207,38.0,12.9,161.5,0.35,365.0,640.5,980.5,1272.0,1674.5,2406.0,2673.0,2847.5,3048.5,2836.0,3387.5,2275.5,0.38244932637456003,0.2593984962406015,0.6938389043026381,0.5736043689320388
Point_813,14.923452,79.475592,38.0,2.9,161.5,0.35,370.5,458.0,705.5,644.5,1268.5,2391.5,2834.0,2932.5,3124.0,3035.0,2569.5,1545.5,0.6396421582331563,0.39609616757914784,1.6995988708958552,0.959329140461216
Point_814,14.403007,80.091723,100.0,26.9,223.0,0.1,569.375,697.1538461538462,979.7692307692307,982.8181818181819,1714.090909090909,2870.551724137931,3516.6315789473683,3448.0457516339866,3784.6875,3523.269230769231,2151.0,1252.5,0.556376274884862,0.33589867074530066,1.4968711128830194,0.8344702466906109
Point_815,14.403496,80.091592,100.0,26.9,223.0,0.1,578.3191489361702,545.1666666666666,838.4927536231884,703.6666666666666,1345.3617021276596,2760.048780487805,3135.8611111111113,3262.9310344827586,3453.3161375661375,3001.09375,2600.3846153846152,1456.3636363636363,0.6452039154549196,0.4161127432554442,1.8833735543076193,0.9676838941001775
Point_816,14.399803,80.099143,38.0,29.2,130.0,0.14,576.4166666666667,667.9285714285714,974.6666666666666,880.0,1649.8333333333335,2928.875,3584.0,3777.5,3996.625,4061.1428571428573,2129.8571428571427,1200.3333333333333,0.6221148684916801,0.39202800638742163,1.7890062007709067,0.9330721339630742
Point_817,14.400168,80.099331,138.0,53.76,143.0,0.43,672.0,744.0,1036.3333333333333,869.75,1679.0,2993.285714285714,3600.8888888888887,3962.666666666667,4013.3333333333335,3936.0666666666666,2061.0,1134.5,0.6400351790856886,0.4047858197932053,2.1465668810438157,0.9599534442624365
Point_818,14.401355,80.099001,138.0,53.76,143.0,0.43,573.0,555.1,849.375,806.2,1585.5,2787.866666666667,3362.6,3363.1,3801.4666666666667,3646.5384615384614,1912.7916666666665,1068.5,0.613268414362123,0.35921270662409566,1.5830041728061806,0.9197923161782338
Point_819,14.406439,80.109782,25.0,49.15,254.0,0.12,698.8333333333334,840.0,1052.6,1106.4,1762.2,3048.3333333333335,3750.8571428571427,3942.5,4072.1,4031.529411764706,2086.6666666666665,1162.6666666666667,0.561726316623423,0.38219362981401306,1.6558653868609725,0.8425060403216224
Point_820,14.406631,80.110828,25.0,23.8,236.0,0.1,616.75,664.75,1048.0,1008.25,1705.4,3044.1111111111113,3615.5,3800.714285714286,4005.9,3909.8333333333335,1929.1666666666665,1074.9,0.5806789403717759,0.38054318835165063,1.4348027143973896,0.8709278580180447
Point_821,14.408177,80.110278,38.0,14.6,137.0,0.15,691.375,832.9666666666667,1109.75,1148.0,1851.25,3180.4444444444443,3917.0,4043.0,4263.4,4133.133333333333,2219.0,1237.4,0.557696012329031,0.37184544259235697,1.5449063450557659,0.8364634498699797
Point_822,14.408529,80.110993,38.0,14.6,137.0,0.15,678.5,759.2916666666667,1053.8333333333333,1024.5,1846.5,3206.75,3961.403846153846,4128.294117647059,4254.727272727273,4159.733333333334,2237.666666666667,1234.625,0.6023516652872514,0.3819033882535947,1.6936166593243283,0.9034398328881583
Point_823,14.407355,80.088475,138.0,23.8,317.0,0.12,609.25,751.4,1194.0,1082.8333333333333,1978.6666666666667,3145.5625,3779.6875,4019.8888888888887,4049.5384615384614,4021.7916666666665,2201.3333333333335,1171.0,0.5755860161787282,0.34028562431696513,1.5039029163774564,0.863294432711359
Point_824,14.416032,80.093699,100.0,10.0,112.0,0.2,474.375,536.3333333333334,938.375,623.0,1477.1666666666665,3294.777777777778,3992.0,4124.333333333333,4360.55,4416.666666666667,2134.5714285714284,1057.2916666666665,0.7375368628001685,0.4725817489362968,2.2790193100455634,1.1061887878681502
Point_825,14.415212,80.092385,63.0,52.3,192.0,0.1,445.89285714285717,544.9,932.3333333333334,670.3333333333334,1476.775,3292.0,4060.1428571428573,3997.0,4387.0,4300.111111111111,2076.708333333333,1008.5,0.7127553206684759,0.46041808441158066,2.114451577363927,1.0690184596707966
Point_826,14.414895,80.092064,63.0,52.3,192.0,0.1,438.88235294117646,561.6818181818181,947.5882352941177,630.3863636363636,1496.6,3167.235294117647,3780.1666666666665,3804.4166666666665,4121.583333333333,4057.6666666666665,2013.5,1056.6153846153848,0.7157094196387391,0.4353535956939078,2.351049120570305,1.0734431045673487
Point_827,14.411292,80.090597,188.0,13.8,161.0,0.18,432.7857142857143,539.0,882.2,680.375,1345.5,2624.25,3266.0,3521.076923076923,3524.5714285714284,3658.4545454545455,1641.3125,860.9375,0.6761238674359368,0.4470445977665552,1.993851739869881,1.014065120834411
Point_828,14.411035,80.090551,188.0,13.8,161.0,0.18,432.7857142857143,535.0,839.5,716.3,1325.3333333333333,2767.9523809523807,3389.6666666666665,3527.135135135135,3629.1428571428573,3658.4545454545455,1615.8461538461538,851.1666666666666,0.6623961591545859,0.4537488117870723,1.8427185959172798,0.9934771782435474
Point_829,14.410902,80.090857,188.0,13.8,161.0,0.18,432.7857142857143,503.0,866.0,703.1818181818181,1335.7142857142858,2735.4666666666667,3320.767857142857,3513.6,3526.12,3658.4545454545455,1513.9,801.2307692307693,0.6664841348206085,0.44911209832317966,1.7737204835093214,0.9996076749133975
Point_830,14.41102,80.091483,188.0,13.8,161.0,0.18,439.76,525.4,826.0625,680.6,1363.0,2875.3571428571427,3534.9166666666665,3593.539285714286,3897.0434782608695,3640.214285714286,1631.1875,815.75,0.6815265228838889,0.45001949084578746,1.9483817612148233,1.0221702081796376
Point_831,14.414483,80.09593,25.0,43.78,261.0,0.21,439.36,545.0,937.2,612.5714285714286,1442.8181818181818,3174.25,3738.6,3780.0,4099.466666666666,4150.55,2009.25,1004.25,0.7210875504097828,0.4474943865206871,2.350471748118308,1.0815082191112628
Point_832,14.413885,80.097779,3.0,25.3,174.0,0.24,480.8,537.3333333333334,921.0,613.4,1266.45,3031.6666666666665,3891.25,3875.5,4058.5,4053.8,2008.75,1011.75,0.7267036467731516,0.5074047783428466,2.31229975332445,1.0899340669131732
Point_833,14.413494,80.097534,75.0,67.6,168.0,0.18,484.7,538.3,876.8,572.0952380952381,1383.625,3108.3333333333335,3992.5,4100.375,4291.5,4328.333333333333,2042.375,974.5,0.7551208637217746,0.49539569657184535,2.5225808373549863,1.1325601005784278
Point_834,14.413435,80.097886,75.0,67.6,168.0,0.18,482.3636363636364,536.6666666666666,925.6,604.5,1319.6,3063.537878787879,4011.0,4006.6666666666665,4346.5,4237.5,2010.5,1004.7,0.7378103878266528,0.5044934538263199,2.356288669313879,1.1065955908926637
Point_835,14.412897,80.097688,75.0,67.6,168.0,0.18,481.84615384615387,546.3333333333334,924.5,630.8666666666667,1346.125,3157.777777777778,3870.5,3872.0,4205.25,3988.0,2007.5,1011.5,0.7197933168500066,0.48405797101449277,2.275629323822095,1.0795700994071102
Point_836,14.411008,80.100217,25.0,22.3,270.0,0.18,419.76190476190476,542.8461538461538,726.4166666666666,607.8888888888889,1218.5267857142858,2394.4,2975.1428571428573,2866.0,3228.1666666666665,2496.4242424242425,1724.5,974.0,0.650023988485527,0.40334494072796506,2.3108094161029555,0.9748956651049746
Point_837,14.409095,80.09881,151.0,17.7,62.0,0.12,436.27272727272725,571.0666666666667,967.6153846153846,816.875,1570.857142857143,2938.9,3488.7272727272725,3615.777777777778,3840.328205128205,3773.04,1753.5,894.0,0.6314283834297872,0.39426731709705654,1.65223401394455,0.9470357502028592
Point_838,14.409208,80.098669,151.0,17.7,62.0,0.12,577.2173913043479,554.0,976.6153846153846,800.2,1535.75,2907.3333333333335,3422.8888888888887,3494.0,3742.4615384615386,3571.9271739130436,1660.0,881.5,0.6273112570443855,0.38933346587802575,1.6262194532985605,0.9408573357859689
Point_839,14.409288,80.098493,151.0,17.7,62.0,0.12,547.0,616.3214285714286,998.3333333333334,919.2,1565.375,2911.2727272727275,3414.5,3480.3125,3742.625,3257.8333333333335,1743.25,928.5,0.5821355206968954,0.3795196392959334,1.4637933828863636,0.8731040536816658
Point_840,14.409424,80.098353,151.0,17.7,62.0,0.12,547.0,641.8333333333333,994.4285714285714,938.75,1558.857142857143,2845.1,3398.75,3491.4,3741.0,3257.8333333333335,1851.0,1047.3333333333333,0.5761994514858414,0.3826622689650881,1.4802604873409644,0.864201640842766
Point_841,14.40964,80.098529,151.0,17.7,62.0,0.12,547.0,662.9285714285714,996.4375,869.4615384615385,1429.25,2333.6666666666665,2717.230769230769,3166.9,2889.5714285714284,3257.8333333333335,1795.625,1090.0,0.569185500269664,0.37806642516018846,1.6830040235880057,0.8536725026296133
Point_842,14.406405,80.109845,25.0,23.8,236.0,0.1,698.8333333333334,840.0,1052.6,1106.4,1762.2,3048.3333333333335,3750.8571428571427,3942.5,4072.1,4031.529411764706,2086.6666666666665,1162.6666666666667,0.561726316623423,0.38219362981401306,1.6558653868609725,0.8425060403216224
Point_843,14.406768,80.110803,25.0,23.8,236.0,0.1,642.5,726.0,1052.5,1076.6,1695.0,3040.5,3747.1666666666665,3932.2727272727275,4124.75,4153.434782608696,2010.0,1108.0,0.5701228365663841,0.3975767366720517,1.442879033413809,0.8550988964323242
Point_844,14.408048,80.110094,38.0,14.6,137.0,0.15,691.375,858.8,1120.75,1158.0,1892.0,3205.025,3888.4,4079.285714285714,4235.714285714285,4133.133333333333,2187.5,1204.5,0.5577862033223316,0.36630062920165557,1.5920556818535705,0.8365994354211841
Point_845,14.408689,80.110975,38.0,14.6,137.0,0.15,678.5,754.875,1062.0,1106.5,1901.0,3209.75,3935.8571428571427,4063.8333333333335,4269.0,4159.733333333334,2171.6666666666665,1211.5416666666665,0.5719811746502482,0.36259744614266953,1.4662705708820019,0.8578887993553586
Point_846,14.411061,80.100205,25.0,22.3,270.0,0.18,419.76190476190476,539.6428571428571,735.2142857142857,675.8,1120.3636363636363,1993.1794871794873,2337.0,2817.7333333333336,2468.25,2496.4242424242425,1456.857142857143,820.1428571428571,0.6131137530294066,0.4310126718642754,1.8947034099994189,0.9195390236689213
Point_847,15.081372,79.78523,38.0,28.4,646.1,0.51,547.0,726.0,1036.0,1358.0,1747.0,2322.0,2549.0,2460.0,2720.0,2785.0,2998.0,2408.0,0.2886327920377161,0.16947943903018778,0.5335011618900077,0.43289249705381694
Point_848,15.075071,79.783124,50.0,43.78,561.9,0.31,244.0,281.0,443.0,279.0,722.0,2507.0,3247.0,3340.0,3560.0,3377.0,1292.0,624.0,0.8458137607073777,0.6445100935499753,2.631986242476354,1.2685453791960215
Point_849,15.07253,79.781124,163.0,6.1,512.7,0.47,389.0,434.0,618.0,576.0,927.0,2329.0,2902.0,2971.0,3162.0,3098.0,1965.0,1159.0,0.6752184945023963,0.5243714725500257,1.8870154427986132,1.0126849894291754
Point_850,15.074461,79.782948,50.0,43.78,561.9,0.31,272.0,298.0,511.0,307.0,906.0,2700.0,3330.0,3396.0,3637.0,3574.0,1472.0,764.0,0.8341884958142047,0.5788005578800558,2.570739014647137,1.2511138112596192
Point_851,14.945627,79.686482,13.0,46.08,192.4,0.3,530.0,639.5,971.5,1073.5,1824.0,2443.5,2687.0,2800.0,3033.0,3271.0,2874.5,2055.0,0.4457209242287337,0.21107266435986158,0.9708710566271157,0.6684950955085183
Point_852,14.395876,80.090111,100.0,22.3,43.0,0.36,957.7272727272727,1082.974358974359,1348.3170731707316,1564.304347826087,2071.375,2519.846153846154,2653.809523809524,2456.2083333333335,2847.1666666666665,2909.684210526316,3424.825,2892.6666666666665,0.22183837143128785,0.08499751523071546,0.5992807660393179,0.332716179814462
Point_853,14.858843,79.517073,88.0,0.8,310.4,0.36,352.0,466.0,691.5,1255.0,1706.0,2020.0,2181.0,2095.0,2391.0,2146.0,3223.5,2547.5,0.2507462686567164,0.10234148908182057,0.3425216114826293,0.37606327413818835
Point_854,14.858095,79.515823,75.0,5.4,93.1,0.05,414.0,474.5,715.0,1232.0,1546.5,1836.0,2026.0,2053.5,2226.0,2328.0,3050.5,2396.0,0.2500380459595191,0.14083333333333334,0.34881745998046787,0.375
Point_855,14.85775,79.517668,88.0,11.5,149.0,0.3,322.5,444.5,649.0,1120.0,1466.0,1817.5,1960.5,1835.0,2072.5,1965.0,2727.5,2106.5,0.24196277495769883,0.11178430778551954,0.34228541337546076,0.3628827609541533
Point_856,14.849812,79.513199,63.0,1.5,124.1,0.45,378.0,502.0,848.5,964.0,1513.0,2436.5,2738.0,2798.0,2977.0,2814.0,2616.0,1833.5,0.4875066454013822,0.2980746926467177,0.9516396845163968,0.7311627906976744
Point_857,14.391189,80.035932,75.0,60.7,25.0,0.34,843.0,1438.0,1697.0,2048.0,2112.0,2427.0,2616.0,2932.0,2842.0,2945.0,3442.0,2864.0,0.17751004016064256,0.1625693893735131,0.4981965734896303,0.2662383294849915
Point_858,14.390564,80.0349,75.0,60.7,25.0,0.34,962.0,1314.0,1573.0,1841.0,2076.0,2310.0,2490.0,2583.0,2684.0,2845.0,3360.0,2916.0,0.16772151898734178,0.10882163554410818,0.4913907284768212,0.2515538478924172
Point_859,14.390427,80.035051,75.0,60.7,25.0,0.34,902.0,1245.0,1528.0,1828.0,2192.0,2375.0,2558.0,2644.0,2803.0,2904.0,3435.0,2964.0,0.18246869409660108,0.0934656741108354,0.47713717693836977,0.273672442705422
Point_860,14.390169,80.036942,113.0,16.9,12.0,0.25,801.0,1136.0,1438.0,1582.0,2010.0,2522.0,2780.0,2894.0,3026.0,3184.0,3285.0,2691.0,0.2931188561215371,0.1802610114192496,0.8482027411430049,0.4396291745783536
Point_861,14.391051,80.038095,138.0,13.1,25.0,0.2,529.0,672.0,1151.0,1155.0,2244.0,3208.0,3949.0,4072.0,4383.0,4312.0,3141.0,1875.0,0.558063898986034,0.2894236858771374,1.2229582424953882,0.837015781922525
Point_862,14.391096,80.03992,151.0,16.9,31.0,0.27,542.0,630.0,1022.0,1044.0,1702.0,2787.0,3238.0,3347.0,3579.0,3773.0,2381.0,1513.0,0.524481894784787,0.32580709051297285,1.1781256394516062,0.7866332688147557
