Latitude,Longitude,Feature_ID,Village,N,P,K,OC
14.572,79.412,28_515_shc_2023-24.5366,Ananthasagaram,201.0,2.0,230.0,0.68
14.572,79.412,28_515_shc_2023-24.7035,Bedusupalle,151.0,97.0,375.0,0.48
14.572,79.412,28_515_shc_2023-24.7038,Bedusupalle,163.0,131.0,345.0,0.72
14.572,79.412,28_515_shc_2023-24.7127,Bedusupalle,75.0,91.0,351.0,0.65
14.578,79.932,28_515_shc_2023-24.5064,Kothavangallu,163.0,16.0,65.0,0.51
14.578,79.932,28_515_shc_2023-24.5841,Kothavangallu,88.0,52.0,162.0,0.7
14.578,79.932,28_515_shc_2023-24.7418,Kothavangallu,201.0,36.0,59.0,0.54
14.578,79.932,28_515_shc_2023-24.7419,Kothavangallu,100.0,94.0,117.0,0.48
14.578,79.932,28_515_shc_2023-24.7422,Kothavangallu,213.0,1.0,65.0,0.88
14.572,80.002,28_515_shc_2023-24.5414,Kodavalur,188.0,16.0,202.0,0.61
14.572,80.002,28_515_shc_2023-24.5416,Kodavalur,138.0,16.0,163.0,0.48
14.572,80.072,28_515_shc_2023-24.5631,Vidavalur,113.0,75.0,188.0,0.88
14.572,80.072,28_515_shc_2023-24.5632,Vidavalur,188.0,65.0,182.0,1.69
14.578,80.142,28_515_shc_2023-24.7140,Utukuru,63.0,66.0,293.0,0.48
14.582,79.758,28_515_shc_2023-24.6007,Sangam,151.0,15.0,72.0,0.61
14.582,79.768,28_515_shc_2023-24.6326,Sangam,38.0,45.0,286.0,0.42
14.582,79.972,28_515_shc_2023-24.4895,Gandavaram,88.0,21.0,124.0,0.28
14.582,79.972,28_515_shc_2023-24.5183,Gandavaram,113.0,32.0,143.0,0.18
14.582,79.972,28_515_shc_2023-24.6003,Gandavaram,163.0,16.0,59.0,0.31
14.602,79.578,28_515_shc_2023-24.7369,Bandarupalle,100.0,7.0,280.0,0.49
14.602,79.792,28_515_shc_2023-24.5840,Tharunavaya,38.0,13.0,52.0,0.13
14.602,80.048,28_515_shc_2023-24.5302,Venkannapuram,38.0,55.0,130.0,0.46
14.605,80.085,28_515_shc_2023-24.7307,Vavilla,50.0,22.0,462.0,0.62
14.605,80.085,28_515_shc_2023-24.7364,Vavilla,113.0,60.0,579.0,0.64
14.618,79.822,28_515_shc_2023-24.6710,Vangallu,176.0,7.0,124.0,0.25
14.612,80.032,28_515_shc_2023-24.6399,Damegunta,251.0,15.0,98.0,0.61
14.625,79.635,28_515_shc_2023-24.6848,Atmakur,151.0,8.0,59.0,0.6
14.622,79.722,28_515_shc_2023-24.5296,Peramana,88.0,14.0,52.0,0.32
14.628,80.048,28_515_shc_2023-24.4948,North Amuluru,151.0,99.0,59.0,0.5
14.632,79.492,28_515_shc_2023-24.5109,Mahimalur,50.0,33.0,448.0,0.21
14.632,79.528,28_515_shc_2023-24.7171,Mahimalur,100.0,16.0,137.0,0.41
14.638,79.572,28_515_shc_2023-24.5636,Nagulapadu,88.0,25.0,143.0,0.61
14.638,79.572,28_515_shc_2023-24.5637,Nagulapadu,163.0,38.0,195.0,0.58
14.638,79.572,28_515_shc_2023-24.5639,Nagulapadu,151.0,25.0,195.0,0.21
14.638,79.572,28_515_shc_2023-24.5640,Nagulapadu,125.0,14.0,111.0,0.49
14.638,79.572,28_515_shc_2023-24.5641,Nagulapadu,125.0,25.0,85.0,0.13
14.638,79.572,28_515_shc_2023-24.5642,Nagulapadu,138.0,5.0,228.0,0.12
14.638,79.572,28_515_shc_2023-24.5647,Nagulapadu,163.0,2.0,247.0,0.1
14.638,79.572,28_515_shc_2023-24.5650,Nagulapadu,88.0,23.0,117.0,0.18
14.638,80.038,28_515_shc_2023-24.5726,North Mopuru,151.0,85.0,416.0,0.98
14.632,80.052,28_515_shc_2023-24.4950,North Amuluru,88.0,80.0,156.0,0.61
14.632,80.052,28_515_shc_2023-24.6655,North Amuluru,113.0,68.0,52.0,0.45
14.668,79.878,28_515_shc_2023-24.5193,Chennuru,125.0,11.0,59.0,0.28
14.668,79.878,28_515_shc_2023-24.5199,Chennuru,138.0,29.0,91.0,0.46
14.668,79.878,28_515_shc_2023-24.5752,Chennuru,138.0,21.0,52.0,0.2
14.668,79.878,28_515_shc_2023-24.6260,Chennuru,88.0,25.0,91.0,0.75
14.668,79.878,28_515_shc_2023-24.6835,Chennuru,201.0,11.0,98.0,0.12
14.668,79.878,28_515_shc_2023-24.7186,Chennuru,213.0,66.0,91.0,0.46
14.668,79.878,28_515_shc_2023-24.7254,Chennuru,151.0,38.0,91.0,0.17
14.668,79.878,28_515_shc_2023-24.7255,Chennuru,125.0,14.0,111.0,0.92
14.668,79.878,28_515_shc_2023-24.7258,Chennuru,113.0,11.0,208.0,0.35
14.668,79.878,28_515_shc_2023-24.7259,Chennuru,75.0,25.0,65.0,0.46
14.668,79.878,28_515_shc_2023-24.7260,Chennuru,151.0,27.0,78.0,0.29
14.668,79.878,28_515_shc_2023-24.7269,Chennuru,201.0,21.0,124.0,0.2
14.662,79.882,28_515_shc_2023-24.5397,Thiruveedhipadu,88.0,4.0,33.0,0.6
14.662,79.882,28_515_shc_2023-24.5559,Chennuru,88.0,13.0,85.0,0.58
14.662,79.882,28_515_shc_2023-24.6005,Chennuru,138.0,7.0,52.0,0.5
14.662,79.882,28_515_shc_2023-24.6082,Chennuru,125.0,1.0,176.0,0.58
14.668,79.922,28_515_shc_2023-24.5563,Dagadarthi,125.0,11.0,117.0,0.45
14.668,79.922,28_515_shc_2023-24.7251,Choutaputhedu,25.0,109.0,149.0,0.71
14.668,79.922,28_515_shc_2023-24.7252,Choutaputhedu,163.0,64.0,188.0,0.91
14.672,80.018,28_515_shc_2023-24.4930,Batrakagollu,238.0,93.0,323.0,0.62
14.672,80.022,28_515_shc_2023-24.4903,Graddagunta,213.0,25.0,33.0,0.28
14.672,80.022,28_515_shc_2023-24.4904,Graddagunta,125.0,16.0,65.0,0.49
14.672,80.022,28_515_shc_2023-24.4932,Graddagunta,163.0,62.0,39.0,0.35
14.672,80.022,28_515_shc_2023-24.4946,Graddagunta,151.0,21.0,117.0,0.51
14.678,80.052,28_515_shc_2023-24.6162,Dampuru,125.0,21.0,468.0,0.35
14.678,80.052,28_515_shc_2023-24.6855,Dampuru,213.0,15.0,254.0,0.45
14.682,80.052,28_515_shc_2023-24.4920,Allur,151.0,70.0,173.0,0.82
14.682,80.052,28_515_shc_2023-24.5958,Dampuru,125.0,82.0,228.0,0.18
14.682,80.082,28_515_shc_2023-24.5412,Gogulapalle,75.0,21.0,195.0,0.59
14.685,80.095,28_515_shc_2023-24.4901,Gogulapalle,151.0,80.0,150.0,0.58
14.685,80.095,28_515_shc_2023-24.4918,Gogulapalle,226.0,83.0,163.0,0.61
14.685,80.095,28_515_shc_2023-24.4926,Gogulapalle,125.0,41.0,143.0,0.51
14.682,80.098,28_515_shc_2023-24.5074,Gogulapalle,163.0,98.0,111.0,0.32
14.688,80.098,28_515_shc_2023-24.4941,Gogulapalle,163.0,107.0,143.0,0.6
14.698,79.468,28_515_shc_2023-24.4961,Nandavaram,138.0,29.0,137.0,0.11
14.692,79.678,28_515_shc_2023-24.5683,Anumasamudrampeta,151.0,13.0,124.0,0.61
14.708,79.478,28_515_shc_2023-24.6416,Nandavaram,100.0,5.0,383.0,1.82
14.708,79.538,28_515_shc_2023-24.7368,Aravedu,125.0,16.0,156.0,0.32
14.702,79.788,28_515_shc_2023-24.5033,Velpulagunta,201.0,17.0,98.0,0.75
14.708,79.888,28_515_shc_2023-24.5197,Katrayapadu,213.0,25.0,91.0,0.06
14.718,79.722,28_515_shc_2023-24.7062,Zammavaram,75.0,21.0,91.0,0.45
14.712,79.882,28_515_shc_2023-24.6652,Katrayapadu,163.0,38.0,72.0,0.81
14.712,79.988,28_515_shc_2023-24.6335,Ulavapalle,226.0,3.0,65.0,0.48
14.728,79.658,28_515_shc_2023-24.5511,Gudipadu,138.0,3.0,143.0,0.58
14.728,79.998,28_515_shc_2023-24.5417,Ulavapalle,201.0,27.0,514.0,0.56
14.735,79.645,28_515_shc_2023-24.6305,Chouta Bheemavaram,163.0,37.0,65.0,0.88
14.758,79.752,28_515_shc_2023-24.7823,Kavali Musthapuram,151.0,52.0,546.0,0.21
14.755,79.915,28_515_shc_2023-24.6015,Kaminenipalem,125.0,23.0,98.0,0.56
14.755,79.915,28_515_shc_2023-24.6585,Jakkepalligudur,100.0,35.0,195.0,0.8
14.758,79.968,28_515_shc_2023-24.6531,Thalluru,100.0,19.0,182.0,0.48
14.758,79.968,28_515_shc_2023-24.6636,Thalluru,125.0,16.0,117.0,0.5
14.758,79.968,28_515_shc_2023-24.6944,Thalluru,151.0,119.0,117.0,0.72
14.758,79.992,28_515_shc_2023-24.6466,Bogole,88.0,29.0,169.0,0.25
14.758,79.992,28_515_shc_2023-24.6470,Bogole,50.0,14.0,273.0,0.75
14.758,79.992,28_515_shc_2023-24.6471,Bogole,38.0,48.0,228.0,0.61
14.758,79.992,28_515_shc_2023-24.6474,Bogole,125.0,27.0,124.0,0.24
14.758,79.992,28_515_shc_2023-24.6512,Bogole,100.0,20.0,65.0,0.25
14.768,79.782,28_515_shc_2023-24.7573,Ananthapuram,63.0,16.0,143.0,0.89
14.768,79.782,28_515_shc_2023-24.7753,Ananthapuram,88.0,20.0,111.0,0.78
14.768,79.782,28_515_shc_2023-24.7758,Ananthapuram,88.0,29.0,65.0,0.68
14.768,79.782,28_515_shc_2023-24.7765,Ananthapuram,201.0,24.0,124.0,1.25
14.768,79.782,28_515_shc_2023-24.7773,Ananthapuram,188.0,3.0,72.0,0.88
14.762,79.828,28_515_shc_2023-24.7766,Gudladona,50.0,75.0,156.0,0.79
14.768,79.832,28_515_shc_2023-24.7784,Ananthapuram,138.0,15.0,52.0,0.48
14.768,79.832,28_515_shc_2023-24.7790,Ananthapuram,75.0,12.0,65.0,0.49
14.765,79.975,28_515_shc_2023-24.6542,Bogole,75.0,20.0,78.0,0.41
14.762,80.058,28_515_shc_2023-24.4935,Allurupeta,151.0,75.0,46.0,0.55
14.788,79.998,28_515_shc_2023-24.7067,Allimadugu,176.0,85.0,124.0,0.38
14.798,79.798,28_515_shc_2023-24.7601,Lakshmipuram,151.0,62.0,403.0,0.88
14.798,79.798,28_515_shc_2023-24.7602,Lakshmipuram,100.0,20.0,254.0,0.32
14.798,79.798,28_515_shc_2023-24.7614,Lakshmipuram,188.0,22.0,332.0,0.81
14.798,79.798,28_515_shc_2023-24.7617,Lakshmipuram,113.0,24.0,338.0,0.1
14.798,79.798,28_515_shc_2023-24.7713,Lakshmipuram,151.0,48.0,156.0,0.81
14.798,79.798,28_515_shc_2023-24.7832,Lakshmipuram,175.0,159.0,546.0,0.32
14.798,80.002,28_515_shc_2023-24.6501,Allimadugu,88.0,94.0,111.0,0.39
14.798,80.008,28_515_shc_2023-24.6605,Allimadugu,226.0,12.0,234.0,0.29
14.792,80.072,28_515_shc_2023-24.6526,Juvvaladinne,38.0,9.0,130.0,0.3
14.792,80.072,28_515_shc_2023-24.6527,Juvvaladinne,25.0,20.0,182.0,0.21
14.792,80.072,28_515_shc_2023-24.6914,Juvvaladinne,88.0,20.0,202.0,0.25
14.802,79.798,28_515_shc_2023-24.7646,Lakshmipuram,100.0,23.0,241.0,0.62
14.802,79.792,28_515_shc_2023-24.7598,China Annaluru,125.0,123.0,156.0,0.21
14.802,79.792,28_515_shc_2023-24.7605,China Annaluru,100.0,20.0,228.0,0.81
14.808,80.068,28_515_shc_2023-24.6625,Juvvaladinne,25.0,53.0,650.0,1.42
14.815,79.735,28_515_shc_2023-24.7795,Pedakonduru,188.0,20.0,559.0,0.22
14.812,79.978,28_515_shc_2023-24.6488,Bitragunta,50.0,12.0,117.0,0.64
14.835,79.575,28_515_shc_2023-24.7386,Thurpuyerraballe,100.0,20.0,130.0,0.48
14.838,79.652,28_515_shc_2023-24.7803,Nagasamudram,100.0,45.0,176.0,1.0
14.832,79.898,28_515_shc_2023-24.6781,Somavarappadu,88.0,20.0,143.0,0.41
14.835,79.915,28_515_shc_2023-24.5006,Brahmanakraka,188.0,68.0,241.0,0.38
14.835,79.915,28_515_shc_2023-24.5130,Brahmanakraka,188.0,21.0,267.0,0.5
14.835,79.915,28_515_shc_2023-24.5784,Brahmanakraka,201.0,44.0,306.0,0.13
14.838,79.988,28_515_shc_2023-24.5094,Gowravaram,25.0,1.0,91.0,0.3
14.838,79.988,28_515_shc_2023-24.7173,Gowravaram,100.0,7.0,59.0,0.76
14.838,79.988,28_515_shc_2023-24.7306,Gowravaram,50.0,4.0,59.0,0.22
14.842,79.588,28_515_shc_2023-24.7634,Kummarakonduru,138.0,22.0,124.0,0.71
14.848,79.988,28_515_shc_2023-24.7179,Thallapalem,138.0,13.0,137.0,0.56
14.855,79.405,28_515_shc_2023-24.6796,Duttalur,125.0,26.0,651.0,0.56
14.852,79.448,28_515_shc_2023-24.7040,Duttalur,100.0,14.0,240.0,0.44
14.855,79.735,28_515_shc_2023-24.7563,Ravulakollu,151.0,66.0,618.0,0.88
14.852,79.798,28_515_shc_2023-24.7643,Kummarakonduru,138.0,13.0,137.0,0.31
14.852,79.798,28_515_shc_2023-24.7644,Kummarakonduru,163.0,13.0,143.0,0.25
14.855,79.885,28_515_shc_2023-24.6878,Brahmanakraka,75.0,48.0,130.0,0.18
14.858,79.892,28_515_shc_2023-24.5657,Brahmanakraka,201.0,25.0,109.0,0.42
14.858,79.892,28_515_shc_2023-24.6362,Brahmanakraka,176.0,22.0,142.0,0.11
14.858,79.892,28_515_shc_2023-24.7296,Brahmanakraka,88.0,16.0,111.0,0.27
14.868,79.618,28_515_shc_2023-24.7604,China Annaluru,138.0,16.0,78.0,0.61
14.868,79.618,28_515_shc_2023-24.7751,China Annaluru,176.0,23.0,46.0,0.38
14.868,79.618,28_515_shc_2023-24.7754,China Annaluru,88.0,24.0,143.0,0.28
14.868,79.618,28_515_shc_2023-24.7757,China Annaluru,125.0,19.0,104.0,0.29
14.868,79.618,28_515_shc_2023-24.7760,China Annaluru,88.0,4.0,188.0,0.86
14.868,79.618,28_515_shc_2023-24.7769,China Annaluru,163.0,23.0,130.0,0.48
14.862,79.758,28_515_shc_2023-24.7648,Krakuturu,188.0,68.0,91.0,0.4
14.862,79.758,28_515_shc_2023-24.7797,Krakuturu,113.0,55.0,104.0,0.21
14.868,79.998,28_515_shc_2023-24.7323,Thallapalem,201.0,8.0,124.0,0.38
14.868,79.998,28_515_shc_2023-24.7324,Thallapalem,151.0,19.0,189.0,0.26
14.878,79.908,28_515_shc_2023-24.5962,Jaladanki,176.0,16.0,176.0,0.1
14.888,79.388,28_515_shc_2023-24.5672,Mandallanaidupalle,100.0,3.0,72.0,0.38
14.885,79.565,28_515_shc_2023-24.6759,Thamidapadu,88.0,62.0,169.0,0.48
14.888,79.948,28_515_shc_2023-24.7132,Budamagunta,188.0,34.0,260.0,0.88
14.895,79.775,28_515_shc_2023-24.6735,Kesavaram,75.0,22.0,130.0,0.42
14.898,80.048,28_515_shc_2023-24.7146,Chennayapalem,100.0,26.0,592.0,0.38
14.908,79.648,28_515_shc_2023-24.7787,Thellapadu,113.0,16.0,234.0,0.92
14.902,79.778,28_515_shc_2023-24.6734,Kesavaram,176.0,16.0,221.0,0.22
14.915,79.425,28_515_shc_2023-24.6988,Theddupadu,163.0,16.0,650.0,0.82
14.918,80.042,28_515_shc_2023-24.7131,Thummalapenta,50.0,1.0,65.0,0.26
14.935,80.025,28_515_shc_2023-24.6026,Anemadugu,75.0,1.0,78.0,0.72
14.948,79.912,28_515_shc_2023-24.5103,Kothapalle,151.0,2.0,283.0,0.58
14.952,79.822,28_515_shc_2023-24.4810,Chodavaram,163.0,14.0,111.0,0.09
14.952,79.822,28_515_shc_2023-24.5247,Chodavaram,138.0,165.0,98.0,0.11
14.952,79.822,28_515_shc_2023-24.5654,Chodavaram,163.0,62.0,148.0,0.36
14.952,79.822,28_515_shc_2023-24.7295,Annavaram,213.0,22.0,189.0,0.18
14.955,79.965,28_515_shc_2023-24.7312,Maddurupadu (Part),63.0,14.0,117.0,0.8
14.952,79.962,28_515_shc_2023-24.7367,Maddurupadu (Part),113.0,9.0,117.0,0.79
14.955,80.005,28_515_shc_2023-24.5868,Maddurupadu (Part),163.0,97.0,104.0,0.1
14.992,79.812,28_515_shc_2023-24.7052,Mutyalapadu,88.0,5.0,182.0,0.38
14.992,79.812,28_515_shc_2023-24.7057,Mutyalapadu,113.0,27.0,91.0,0.46
14.998,80.042,28_515_shc_2023-24.6165,Thummalapenta,100.0,9.0,98.0,0.71
15.002,79.838,28_515_shc_2023-24.7301,Nayudupalem,88.0,6.0,124.0,0.62
15.045,79.405,28_515_shc_2023-24.5633,Damancherla,238.0,29.0,332.0,0.44
15.045,79.405,28_515_shc_2023-24.5638,Vempadu,138.0,3.0,403.0,0.28
15.045,79.405,28_515_shc_2023-24.7334,Vempadu,138.0,20.0,117.0,0.39
15.045,79.405,28_515_shc_2023-24.7357,Vempadu,113.0,16.0,78.0,0.58
15.042,79.498,28_515_shc_2023-24.7352,Turpurompidodla,113.0,19.0,130.0,0.81
15.042,79.498,28_515_shc_2023-24.7358,Turpurompidodla,138.0,85.0,117.0,1.0
15.042,79.718,28_515_shc_2023-24.5060,Nekunampeta,138.0,20.0,241.0,0.8
15.062,80.002,28_515_shc_2023-24.7290,Mocherla,75.0,28.0,84.0,0.18
15.062,80.002,28_515_shc_2023-24.7294,Mocherla,100.0,75.0,117.0,0.58
15.082,80.032,28_515_shc_2023-24.5773,K.Rajupalem,125.0,14.0,182.0,0.38
15.118,79.948,28_515_shc_2023-24.5943,Bheemavaram,50.0,3.0,98.0,0.62
15.118,79.948,28_515_shc_2023-24.5944,Bheemavaram,113.0,73.0,507.0,0.72
15.132,79.958,28_515_shc_2023-24.6429,Bheemavaram,125.0,21.0,117.0,0.29
15.148,79.818,28_515_shc_2023-24.5138,Sakhavaram,25.0,1.0,150.0,0.16
15.145,80.025,28_515_shc_2023-24.7155,Karedu,301.0,38.0,84.0,1.16
15.148,80.048,28_515_shc_2023-24.5422,Karedu,138.0,34.0,208.0,0.32
15.152,79.778,28_515_shc_2023-24.5533,Kondasamudram,125.0,13.0,111.0,0.6
15.158,80.062,28_515_shc_2023-24.5110,Karedu,125.0,19.0,338.0,0.6
15.165,79.725,28_515_shc_2023-24.5824,Voletivaripalem,88.0,16.0,26.0,0.31
15.165,79.725,28_515_shc_2023-24.6227,Chundi,25.0,8.0,169.0,0.69
15.168,80.008,28_515_shc_2023-24.5941,Chagallu,201.0,33.0,201.0,0.84
15.185,79.655,28_515_shc_2023-24.6882,Polineni Cheruvu,163.0,36.0,169.0,0.41
15.195,79.765,28_515_shc_2023-24.6678,East Polineni Palem,75.0,6.0,91.0,0.62
15.195,79.865,28_515_shc_2023-24.5965,Kancharagunta,163.0,40.0,176.0,0.62
15.195,79.865,28_515_shc_2023-24.6926,Kancharagunta,188.0,3.0,169.0,0.56
15.202,79.862,28_515_shc_2023-24.5903,Kancharagunta,113.0,40.0,338.0,0.36
15.228,79.878,28_515_shc_2023-24.6382,Kondikandukur,138.0,9.0,306.0,0.32
14.171091,79.555352,28_515_shc_2023-24.5678,Adurupalle,125.0,38.0,292.0,0.62
14.171091,79.555352,28_515_shc_2023-24.5679,Adurupalle,50.0,109.0,344.0,0.58
14.171091,79.555352,28_515_shc_2023-24.6127,Adurupalle,188.0,48.0,208.0,0.92
15.298906,79.883129,28_515_shc_2023-24.4865,Pandalapadu,163.0,21.0,423.0,0.64
15.165909,79.966458,28_515_shc_2023-24.7308,Atmakur,125.0,40.0,39.0,0.68
14.784418,79.723288,28_515_shc_2023-24.7581,Velagapadu,113.0,58.0,182.0,0.23
14.784418,79.723288,28_515_shc_2023-24.7582,Velagapadu,188.0,48.0,299.0,0.21
14.784418,79.723288,28_515_shc_2023-24.7583,Velagapadu,100.0,21.0,176.0,0.35
14.784418,79.723288,28_515_shc_2023-24.7808,Velagapadu,201.0,82.0,618.0,0.31
15.142971,79.984281,28_515_shc_2023-24.6273,Bheemavaram,163.0,24.0,195.0,0.62
15.133865,79.963692,28_515_shc_2023-24.5329,Bheemavaram,125.0,23.0,221.0,0.52
15.133865,79.963692,28_515_shc_2023-24.6766,Bheemavaram,163.0,43.0,260.0,0.15
15.13494,79.960072,28_515_shc_2023-24.5644,Bheemavaram,226.0,22.0,104.0,0.88
14.884256,79.957311,28_515_shc_2023-24.5217,Budamagunta,138.0,23.0,169.0,0.44
14.884256,79.957311,28_515_shc_2023-24.5428,Budamagunta,125.0,32.0,72.0,0.53
15.092408,80.029341,28_515_shc_2023-24.5333,K.Rajupalem,100.0,55.0,202.0,0.38
14.525162,80.151571,28_515_shc_2023-24.5658,Gangapatnam,50.0,43.0,585.0,0.31
14.525162,80.151571,28_515_shc_2023-24.5659,Gangapatnam,125.0,50.0,624.0,0.24
14.525162,80.151571,28_515_shc_2023-24.7278,Gangapatnam,188.0,9.0,317.0,0.38
14.828319,79.994628,28_515_shc_2023-24.7311,Gowravaram,100.0,1.0,208.0,0.48
15.116177,79.698258,28_515_shc_2023-24.6319,Jagamreddi Khandrika,113.0,88.0,650.0,0.62
15.116177,79.698258,28_515_shc_2023-24.7001,Vengalapuram,163.0,34.0,111.0,0.5
15.116177,79.698258,28_515_shc_2023-24.7004,Vengalapuram,251.0,27.0,124.0,0.3
14.880746,79.904194,28_515_shc_2023-24.6172,Jaladanki,188.0,19.0,137.0,0.1
14.880746,79.904194,28_515_shc_2023-24.6359,Jaladanki,163.0,17.0,189.0,0.25
15.189469,80.035239,28_515_shc_2023-24.5219,Karedu,163.0,32.0,78.0,0.28
15.192879,80.036543,28_515_shc_2023-24.5100,Karedu,63.0,40.0,91.0,0.62
15.192879,80.036543,28_515_shc_2023-24.6858,Karedu,138.0,22.0,117.0,0.62
15.143821,80.005442,28_515_shc_2023-24.5091,K.Rajupalem,63.0,53.0,126.0,0.62
15.143821,80.005442,28_515_shc_2023-24.5232,Kollurupadu,138.0,9.0,208.0,0.52
15.170278,80.005474,28_515_shc_2023-24.5954,Kollurupadu,151.0,109.0,123.0,0.72
14.532324,80.113491,28_515_shc_2023-24.5245,Gangapatnam,100.0,6.0,436.0,0.65
15.162735,79.975129,28_515_shc_2023-24.6157,Kollurupadu,138.0,30.0,195.0,0.68
14.152696,79.703033,28_515_shc_2023-24.4849,Lingasamudram,251.0,25.0,202.0,0.82
14.152696,79.703033,28_515_shc_2023-24.5055,Lingasamudram,163.0,1.0,46.0,1.2
14.152696,79.703033,28_515_shc_2023-24.5682,Lingasamudram,163.0,9.0,98.0,0.58
14.152696,79.703033,28_515_shc_2023-24.5792,Lingasamudram,263.0,100.0,59.0,0.72
14.152696,79.703033,28_515_shc_2023-24.6051,Lingasamudram,88.0,19.0,26.0,0.32
14.152696,79.703033,28_515_shc_2023-24.6665,Lingasamudram,188.0,21.0,33.0,0.8
14.152696,79.703033,28_515_shc_2023-24.6681,Lingasamudram,113.0,36.0,397.0,0.62
14.152696,79.703033,28_515_shc_2023-24.6947,Lingasamudram,364.0,9.0,65.0,0.54
15.095407,79.712649,28_515_shc_2023-24.6369,Lingasamudram,176.0,59.0,150.0,0.25
14.949521,79.95537,28_515_shc_2023-24.7142,Maddurupadu (Part),138.0,9.0,111.0,0.78
15.067378,79.686924,28_515_shc_2023-24.5687,Racheruvurajupalem,213.0,29.0,169.0,0.04
14.963328,79.732471,28_515_shc_2023-24.6014,Satyavolu,163.0,9.0,650.0,0.38
14.861701,79.365534,28_515_shc_2023-24.6314,Somalaregada,113.0,1.0,91.0,0.11
14.858277,79.365639,28_515_shc_2023-24.6982,Somalaregada,226.0,5.0,273.0,0.55
14.502618,80.139189,28_515_shc_2023-24.6870,Indukurpet Bit - I,163.0,60.0,358.0,0.25
14.503072,80.141273,28_515_shc_2023-24.5449,Somarajupalle,163.0,81.0,384.0,0.32
14.928538,79.433706,28_515_shc_2023-24.6995,Theddupadu,213.0,8.0,344.0,1.46
14.92457,79.43257,28_515_shc_2023-24.4874,Theddupadu,125.0,6.0,176.0,0.88
14.913344,79.42226,28_515_shc_2023-24.5512,Theddupadu,113.0,3.0,143.0,0.79
14.913344,79.42226,28_515_shc_2023-24.6395,Theddupadu,213.0,6.0,169.0,0.76
14.933602,79.449083,28_515_shc_2023-24.6379,Thimmapuram,163.0,7.0,104.0,0.34
14.390169,80.036942,28_515_shc_2023-24.5312,Varigonda,88.0,43.0,338.0,0.22
14.844402,79.618837,28_515_shc_2023-24.6743,Vinjamur,163.0,91.0,130.0,0.48
14.845333,79.580668,28_515_shc_2023-24.5111,Vinjamur,88.0,3.0,176.0,0.78
14.845333,79.580668,28_515_shc_2023-24.5443,Vinjamur,138.0,37.0,169.0,0.86
14.115,79.695,28_515_shc_2023-24.4875,Nalabotlapalle,138.0,48.0,180.0,0.51
14.14,79.72,28_515_shc_2023-24.5669,Cheekavolu,151.0,21.0,33.0,0.24
14.14,79.72,28_515_shc_2023-24.6380,Cheekavolu,75.0,6.0,33.0,0.18
14.14,79.72,28_515_shc_2023-24.6956,Cheekavolu,100.0,13.0,39.0,0.57
14.16,79.725,28_515_shc_2023-24.5263,Molakalapundla,163.0,10.0,208.0,0.38
14.16,79.725,28_515_shc_2023-24.6396,Molakalapundla,125.0,13.0,338.0,0.81
14.16,79.725,28_515_shc_2023-24.7095,Molakalapundla,100.0,70.0,130.0,0.28
14.16,79.735,28_515_shc_2023-24.5146,Molakalapundla,125.0,40.0,143.0,0.78
14.16,79.735,28_515_shc_2023-24.6217,Molakalapundla,251.0,17.0,234.0,0.58
14.165,79.625,28_515_shc_2023-24.5913,Kommipadu,263.0,28.0,650.0,0.82
14.165,79.65,28_515_shc_2023-24.5684,Molakalapundla,176.0,8.0,150.0,0.98
14.165,79.65,28_515_shc_2023-24.6052,Molakalapundla,138.0,9.0,143.0,0.35
14.165,79.65,28_515_shc_2023-24.6061,Molakalapundla,113.0,13.0,150.0,0.33
14.165,79.73,28_515_shc_2023-24.7093,Molakalapundla,63.0,8.0,137.0,0.48
14.165,79.79,28_515_shc_2023-24.5493,Ramasagaram,314.0,40.0,552.0,1.01
14.165,79.835,28_515_shc_2023-24.4859,Ramasagaram,125.0,106.0,650.0,0.95
14.18,79.625,28_515_shc_2023-24.6218,Kommipadu,100.0,19.0,169.0,0.35
14.185,79.74,28_515_shc_2023-24.5471,Molakalapundla,125.0,46.0,195.0,0.62
14.185,79.74,28_515_shc_2023-24.5476,Molakalapundla,213.0,88.0,169.0,2.24
14.185,79.74,28_515_shc_2023-24.5496,Kommipadu,100.0,11.0,104.0,0.28
14.185,79.74,28_515_shc_2023-24.5497,Kommipadu,100.0,3.0,299.0,0.48
14.185,79.74,28_515_shc_2023-24.5498,Kommipadu,125.0,1.0,260.0,1.16
14.185,79.74,28_515_shc_2023-24.5519,Molakalapundla,188.0,109.0,650.0,0.99
14.185,79.74,28_515_shc_2023-24.5524,Molakalapundla,88.0,9.0,20.0,0.82
14.185,79.74,28_515_shc_2023-24.5539,Lingasamudram,201.0,1.0,234.0,1.05
14.185,79.74,28_515_shc_2023-24.5886,Lingasamudram,213.0,13.0,46.0,0.14
14.185,79.74,28_515_shc_2023-24.6071,Kommipadu,301.0,75.0,650.0,2.17
14.185,79.74,28_515_shc_2023-24.7094,Molakalapundla,113.0,12.0,169.0,0.48
14.185,79.74,28_515_shc_2023-24.7096,Orupalle @ Turimerla,100.0,25.0,52.0,0.88
14.185,79.78,28_515_shc_2023-24.4858,Ramasagaram,138.0,52.0,182.0,0.38
14.19,79.63,28_515_shc_2023-24.6234,Puligilapadu,188.0,36.0,319.0,1.35
14.19,79.705,28_515_shc_2023-24.6666,Chaganam,213.0,14.0,215.0,0.45
