system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,K,N,OC,P,sample_id,.geo
737,680.0,3357.5,2356.5,583.5,885.5,897.5,1683.0,2554.5,2921.5,3004.0,3241.5,3478.5,316.6,201,0.34,43.01,738,"{""type"":""Point"",""coordinates"":[79.556983,14.170201]}"
738,680.0,3357.5,2356.5,583.5,885.5,897.5,1683.0,2554.5,2921.5,3004.0,3241.5,3478.5,316.6,201,0.34,43.01,739,"{""type"":""Point"",""coordinates"":[79.556969,14.170190000000002]}"
739,680.0,3357.5,2356.5,583.5,885.5,897.5,1683.0,2554.5,2921.5,3004.0,3241.5,3478.5,316.6,201,0.34,43.01,740,"{""type"":""Point"",""coordinates"":[79.556976,14.170157]}"
740,680.0,3357.5,2356.5,583.5,885.5,897.5,1683.0,2554.5,2921.5,3004.0,3241.5,3478.5,316.6,201,0.34,43.01,741,"{""type"":""Point"",""coordinates"":[79.557,14.170135999999998]}"
741,570.0,3491.5,2634.5,680.5,973.0,1301.5,1640.0,2194.5,2437.5,2459.5,2727.5,2749.0,316.6,25,0.31,6.9,742,"{""type"":""Point"",""coordinates"":[79.555353,14.185885000000003]}"
742,391.5,2524.5,1612.0,460.5,716.5,627.0,1284.0,2140.5,2376.0,2556.0,2719.5,2800.0,252.8,125,0.65,12.9,743,"{""type"":""Point"",""coordinates"":[79.365534,14.861700999999996]}"
743,536.5,3420.5,2431.0,807.5,1128.5,1480.5,1845.5,2374.5,2641.0,3007.5,3020.0,3094.0,245.8,38,0.46,14.1,744,"{""type"":""Point"",""coordinates"":[79.365639,14.858276999999998]}"
744,624.3333333333334,2977.5,2196.4,846.5,1142.0,1143.0,1797.2,2674.0,2953.0,2954.8,3216.4,2808.3333333333335,186.2,176,0.3,97.5,745,"{""type"":""Point"",""coordinates"":[80.134653,14.500388]}"
745,624.3333333333334,2977.5,2196.4,1163.888888888889,1513.25,1656.0,1797.2,2674.0,2953.0,3052.25,3216.4,2808.3333333333335,186.2,176,0.3,97.5,746,"{""type"":""Point"",""coordinates"":[80.134701,14.500409000000003]}"
746,586.0,2110.0,1205.0,733.0,1078.0,952.0,1746.0,2835.25,3383.3333333333335,3268.0,3530.5,2803.0,142.8,151,0.19,23.8,747,"{""type"":""Point"",""coordinates"":[80.136651,14.500704000000002]}"
747,557.9230769230769,2872.5,1996.0,817.4285714285714,1102.0,1132.5,1809.5,2510.6666666666665,2790.0,2891.0,3119.0,2903.0,74.5,50,0.14,119,748,"{""type"":""Point"",""coordinates"":[80.138166,14.501847999999995]}"
748,520.7142857142857,493.3333333333333,307.0,659.0,913.6666666666666,724.1666666666666,1164.0,1036.1666666666667,1166.5,967.0,909.75,1555.1666666666667,186.2,63,0.3,31.5,749,"{""type"":""Point"",""coordinates"":[80.139189,14.502617999999996]}"
749,561.0,497.0,338.0,627.3333333333334,941.6666666666666,649.25,881.3333333333334,683.5,744.5,622.4,624.0,1391.5,186.2,63,0.3,31.5,750,"{""type"":""Point"",""coordinates"":[80.13988,14.501923999999997]}"
750,807.5,2863.0,1705.0,936.0,1261.0,1390.0,2073.0,3031.6,3473.3333333333335,3551.8,3849.5,3813.375,68.3,138,0.3,98.3,751,"{""type"":""Point"",""coordinates"":[80.141273,14.503072000000001]}"
751,605.7692307692307,2769.5,2193.5,800.125,1188.7,1436.1666666666667,1775.4,2277.3333333333335,2468.0833333333335,2715.5,2648.5555555555557,2520.818181818182,124.1,75,0.3,28.4,752,"{""type"":""Point"",""coordinates"":[80.142604,14.505459]}"
752,1133.4,3410.0,2989.25,1319.4545454545455,1520.6666666666667,1713.6666666666667,2013.6,2274.846153846154,2513.0,2447.222222222222,2734.2,2966.7272727272725,124.1,188,0.22,51.46,753,"{""type"":""Point"",""coordinates"":[80.144894,14.505834]}"
753,627.0,1872.0,1098.5,720.5,1018.0,1005.5,1660.0,2728.5,3281.0,3386.0,3606.5,3530.0,84.3,263,0.1,46.4,754,"{""type"":""Point"",""coordinates"":[80.01704900000001,14.309220999999999]}"
754,748.5,3562.5,2528.0,1029.5,1385.0,1732.5,2331.5,3174.0,3589.0,3748.0,4127.5,3670.0,147.5,138,1.05,12.9,755,"{""type"":""Point"",""coordinates"":[80.018874,14.314856000000002]}"
755,788.0,3592.0,2549.5,964.0,1305.5,1788.0,2281.5,3189.0,3642.0,3770.5,4145.5,3923.0,42.1,100,0.87,21.7,756,"{""type"":""Point"",""coordinates"":[80.021977,14.316188000000002]}"
756,774.5,3787.0,2549.0,935.0,1275.0,1639.5,2452.5,3035.5,3587.5,3682.0,4035.5,4054.5,42.1,88,0.63,8.2,757,"{""type"":""Point"",""coordinates"":[80.022889,14.311743]}"
757,783.0,3065.0,2053.5,837.5,1157.0,1389.0,2106.0,2800.0,3223.0,3106.5,3599.5,3780.0,46.2,25,0.03,5.3,758,"{""type"":""Point"",""coordinates"":[80.025349,14.313471000000002]}"
758,764.0,3856.0,2789.0,994.5,1306.0,1848.0,2340.0,3005.0,3491.5,3654.0,3985.0,3891.5,70.2,238,0.53,37,759,"{""type"":""Point"",""coordinates"":[80.029364,14.315922]}"
759,761.5,3146.0,2121.0,928.0,1330.0,1468.0,2051.0,2823.5,3291.5,3566.0,3700.0,3394.5,70.2,213,0.97,20.6,760,"{""type"":""Point"",""coordinates"":[80.031627,14.314718]}"
760,701.0,3054.0,2019.0,898.0,1289.0,1292.0,2088.0,3023.5,3503.5,3548.0,3940.0,3863.5,119.4,188,0.3,10.6,761,"{""type"":""Point"",""coordinates"":[80.02749000000001,14.308151000000002]}"
761,598.0,2570.0,1617.5,793.0,1121.5,1113.0,1773.5,2890.0,3532.0,3642.0,3900.5,3845.0,70.2,251,0.43,11.7,762,"{""type"":""Point"",""coordinates"":[80.029163,14.307652999999998]}"
762,598.0,2512.0,1608.5,750.5,1124.0,1075.5,1810.5,2854.0,3469.5,3614.0,3860.0,3845.0,70.2,251,0.43,11.7,763,"{""type"":""Point"",""coordinates"":[80.029163,14.307747000000003]}"
763,632.0,3681.0,2657.0,1138.0,1554.0,2097.0,2486.0,3226.0,3626.0,3856.0,4071.0,3941.0,621,238,0.35,32.3,764,"{""type"":""Point"",""coordinates"":[80.022799,14.844020999999998]}"
764,543.0,1829.0,943.0,698.0,1116.0,1074.0,1784.0,3131.0,3595.0,3909.0,4187.0,3983.0,354,289,0.25,36.9,765,"{""type"":""Point"",""coordinates"":[80.023956,14.879719999999999]}"
765,555.0,2845.0,1727.0,719.25,1097.6666666666667,1028.0,1860.0,2929.5,3635.75,3727.5,3989.5,3923.6666666666665,49.7,13,0.2,0.8,766,"{""type"":""Point"",""coordinates"":[79.594617,14.156870999999999]}"
766,483.5,3548.0,2413.0,632.0,937.0,1254.0,1804.5,2266.0,2577.5,2574.5,2946.0,2933.5,358.2,25,0.69,5.9,767,"{""type"":""Point"",""coordinates"":[79.422085,14.938393]}"
767,407.5,2680.0,1744.5,560.5,862.0,866.0,1409.5,2341.0,2667.5,2679.5,2967.0,2861.0,196.6,13,0.12,12.9,768,"{""type"":""Point"",""coordinates"":[79.418503,14.937737999999996]}"
768,481.0,3248.5,2351.5,683.5,1064.0,1283.0,1780.5,2551.0,2820.0,3061.5,3145.0,3001.5,126.4,63,0.35,10,769,"{""type"":""Point"",""coordinates"":[79.41894,14.936809]}"
769,441.0,2504.5,1594.5,477.0,724.5,692.5,1286.0,2261.5,2608.5,2644.5,2875.5,2868.5,316,50,0.85,126.9,770,"{""type"":""Point"",""coordinates"":[79.421037,14.936809]}"
770,499.5,3848.0,2795.0,779.0,1111.5,1503.5,1931.5,2376.5,2664.5,2893.5,3058.0,2941.5,316,50,0.85,126.9,771,"{""type"":""Point"",""coordinates"":[79.421998,14.935711999999997]}"
771,551.0,3958.5,3363.0,742.5,1109.0,1598.5,2225.0,2648.5,2845.0,2792.0,3122.5,2942.0,323.1,63,0.39,8.8,772,"{""type"":""Point"",""coordinates"":[79.418066,14.936387000000003]}"
772,519.0,3652.0,3027.5,689.5,973.5,1474.5,1891.5,2247.5,2504.0,2477.5,2784.5,2729.5,323.1,63,0.39,8.8,773,"{""type"":""Point"",""coordinates"":[79.417018,14.935712]}"
773,605.0,4373.5,3656.0,810.0,1222.0,1859.0,2295.5,2962.5,3188.5,3162.0,3418.0,3333.5,449.5,50,0.12,12.9,774,"{""type"":""Point"",""coordinates"":[79.417804,14.935206]}"
774,610.0,4107.5,3423.5,784.5,1166.0,1782.0,2272.0,2620.5,2876.0,2849.0,3145.0,3133.5,449.5,50,0.12,12.9,775,"{""type"":""Point"",""coordinates"":[79.418765,14.934277]}"
775,571.5,3969.5,3212.5,732.5,1050.0,1678.0,2137.0,2378.0,2601.5,2563.5,2852.5,3026.0,309,13,0.92,11.2,776,"{""type"":""Point"",""coordinates"":[79.417192,14.934277]}"
776,496.5,2788.0,2187.0,732.5,1058.5,1296.0,1684.0,2285.0,2498.5,2477.0,2735.5,2686.0,133.4,38,0.42,6.5,777,"{""type"":""Point"",""coordinates"":[79.429949,14.933349000000002]}"
777,439.5,2768.0,2084.0,547.0,821.0,1192.0,1434.5,1866.5,2000.5,2198.0,2275.0,2519.0,351.2,63,0.69,142,778,"{""type"":""Point"",""coordinates"":[79.433706,14.928537999999998]}"
778,516.0,3202.0,2441.0,816.0,1118.0,1446.5,1815.0,2355.0,2624.5,2698.5,2935.5,2918.0,14,38,0.46,10,779,"{""type"":""Point"",""coordinates"":[79.429599,14.927270999999994]}"
779,477.5,2930.0,2398.0,614.0,968.0,1306.0,1748.0,2310.0,2503.5,2533.5,2746.0,2723.5,252.8,13,0.58,11.7,780,"{""type"":""Point"",""coordinates"":[79.433269,14.926259000000002]}"
780,503.0,3020.5,2246.5,706.5,994.5,1374.5,1619.0,2211.5,2496.0,2507.0,2794.5,2948.5,280.9,38,0.46,10.6,781,"{""type"":""Point"",""coordinates"":[79.42925,14.92533]}"
781,501.0,3373.0,2586.5,699.5,1038.5,1357.5,1790.0,2345.0,2610.5,2739.0,2924.0,2948.5,14,38,0.06,10.6,782,"{""type"":""Point"",""coordinates"":[79.43257,14.92457]}"
782,518.5,3829.0,3017.5,787.5,1161.5,1762.0,2160.5,2397.0,2625.0,2706.0,2923.0,2801.0,133.4,75,0.92,11.2,783,"{""type"":""Point"",""coordinates"":[79.419639,14.922459999999997]}"
783,553.0,3575.0,2923.0,780.0,1159.0,1783.0,2135.5,2405.0,2597.5,2675.5,2871.0,2856.5,154.5,75,0.4,9.4,784,"{""type"":""Point"",""coordinates"":[79.42173600000001,14.920941000000001]}"
784,619.0,2892.5,2281.5,721.0,1014.5,1343.5,1688.5,1988.0,2184.0,2478.5,2406.0,2715.5,372.2,188,0.15,12.3,785,"{""type"":""Point"",""coordinates"":[79.421299,14.918745999999997]}"
785,409.5,2390.5,1285.0,520.5,862.5,677.5,1406.0,2690.5,3097.0,3220.0,3331.5,3329.0,309,25,0.65,11.2,786,"{""type"":""Point"",""coordinates"":[79.425231,14.918408000000003]}"
786,440.0,2668.0,1915.0,520.0,811.5,1027.0,1457.0,2166.0,2396.0,2569.5,2623.5,2740.0,105.3,188,0.28,11.7,787,"{""type"":""Point"",""coordinates"":[79.436764,14.918155000000004]}"
787,543.5,2756.5,1942.5,654.5,981.0,1092.0,1603.0,2686.0,3016.0,3227.5,3394.0,3054.0,133.4,63,0.74,10.6,788,"{""type"":""Point"",""coordinates"":[79.424794,14.914779]}"
788,617.0,3416.5,2911.5,1074.0,1359.0,1709.0,2027.0,2429.5,2671.0,2927.0,2949.5,3044.5,379.2,25,0.3,3.5,789,"{""type"":""Point"",""coordinates"":[79.426629,14.913344000000002]}"
789,435.5,2681.5,1755.0,538.5,850.0,880.5,1376.0,2317.0,2649.0,2827.0,2929.0,2708.0,196.6,25,0.12,115.1,790,"{""type"":""Point"",""coordinates"":[79.42226,14.913344000000002]}"
790,506.5,2820.0,2208.0,730.5,1078.0,1473.0,1604.5,2096.0,2300.5,2139.5,2506.5,2781.5,259.9,13,0.4,11.7,791,"{""type"":""Point"",""coordinates"":[79.42392,14.912415]}"
791,507.0,3270.0,2474.5,695.5,997.0,1355.0,1727.5,2072.5,2309.5,2420.0,2606.5,2717.5,280.9,50,0.62,10.6,792,"{""type"":""Point"",""coordinates"":[79.417105,14.911824]}"
792,544.0,3385.5,2670.5,766.0,1092.0,1476.5,1864.5,2196.5,2401.5,2499.5,2692.0,2728.0,77.3,63,0.63,11.7,793,"{""type"":""Point"",""coordinates"":[79.418853,14.909207000000002]}"
793,346.5,2496.5,1732.5,391.0,639.0,693.0,1289.0,2098.5,2401.0,2665.0,2591.5,2436.0,280.9,38,0.79,13.5,794,"{""type"":""Point"",""coordinates"":[79.459742,14.941029000000004]}"
794,449.0,2956.5,2009.5,599.5,819.5,1075.5,1442.0,1826.0,2030.5,2144.0,2320.5,2208.0,182.6,63,0.02,8.2,795,"{""type"":""Point"",""coordinates"":[79.455636,14.941535999999997]}"
795,453.5,3211.0,2358.5,605.0,858.5,1234.5,1557.5,1837.0,2009.0,2043.5,2272.5,2223.0,182.6,63,0.02,8.2,796,"{""type"":""Point"",""coordinates"":[79.454762,14.941705]}"
796,453.5,2769.5,2053.5,522.0,745.0,858.0,1361.0,1792.0,1957.5,1933.5,2222.5,2197.5,330.1,50,0.99,12.9,797,"{""type"":""Point"",""coordinates"":[79.453015,14.941873000000001]}"
797,494.0,3200.5,2422.5,655.5,936.5,1325.0,1613.0,1916.0,2094.0,2234.0,2395.5,2384.0,259.9,38,0.53,11.7,798,"{""type"":""Point"",""coordinates"":[79.451966,14.939595]}"
798,473.0,2524.5,1592.0,622.0,898.5,892.5,1545.5,2846.0,3530.0,3666.0,3935.5,3637.0,175.6,63,0.12,11.7,799,"{""type"":""Point"",""coordinates"":[79.443753,14.940017]}"
799,510.0,2882.5,1903.5,610.0,841.5,931.0,1539.0,2140.5,2436.5,2639.5,2762.5,2941.0,196.6,63,0.46,12.3,800,"{""type"":""Point"",""coordinates"":[79.441482,14.939257]}"
800,495.0,2931.0,2048.0,660.5,947.5,1068.5,1585.5,2304.5,2616.5,2771.0,2968.5,3048.5,196.6,63,0.46,12.3,801,"{""type"":""Point"",""coordinates"":[79.442181,14.938835]}"
801,428.0,2802.5,1798.5,566.5,843.0,834.0,1430.0,2236.5,2557.0,2753.5,2932.5,2730.5,224.7,38,0.83,11.9,802,"{""type"":""Point"",""coordinates"":[79.443841,14.936978000000003]}"
802,368.5,2893.0,1927.5,607.0,854.5,1111.0,1497.5,2025.0,2302.0,2425.5,2620.0,2758.5,491.6,75,0.7,12.3,803,"{""type"":""Point"",""coordinates"":[79.44253,14.936894000000002]}"
803,425.5,2347.5,1437.5,431.0,694.0,581.5,1268.0,2129.5,2461.5,2740.5,2749.5,2783.5,286.3,63,0.1,106.9,804,"{""type"":""Point"",""coordinates"":[79.444278,14.933348999999998]}"
804,474.5,3351.5,2442.0,641.5,947.0,1197.0,1742.0,2301.5,2546.0,2585.0,2908.5,2910.5,287.6,25,1.24,13.5,805,"{""type"":""Point"",""coordinates"":[79.447248,14.933771]}"
805,583.0,3858.0,2947.5,725.0,1061.0,1549.0,1910.0,2376.0,2613.5,2673.0,2934.5,2928.0,196.6,63,0.39,12.9,806,"{""type"":""Point"",""coordinates"":[79.449083,14.933602]}"
806,449.5,2634.5,1760.0,559.5,910.0,1019.0,1659.5,2693.5,3251.0,3338.0,3576.0,3117.5,196.6,13,1.07,10,807,"{""type"":""Point"",""coordinates"":[79.450306,14.932589000000002]}"
807,391.5,2539.5,1710.5,496.5,800.5,887.0,1438.5,2359.5,2627.0,2475.0,2793.5,2660.0,196.6,13,1.07,10,808,"{""type"":""Point"",""coordinates"":[79.450831,14.931914]}"
808,570.5,3749.0,2863.5,701.5,1041.0,1517.5,1959.0,2362.5,2565.5,2655.0,2885.5,2891.0,196.6,63,0.46,12.3,809,"{""type"":""Point"",""coordinates"":[79.453976,14.927525000000001]}"
809,544.5,3150.0,2347.0,693.5,1049.5,1452.5,1595.5,2158.5,2372.5,2502.5,2701.5,2820.0,196.6,63,0.46,12.3,810,"{""type"":""Point"",""coordinates"":[79.454413,14.926511999999999]}"
810,361.5,3390.0,2311.0,642.5,984.0,1275.0,1691.5,2420.0,2684.5,2899.0,3078.5,2855.0,161.5,38,0.35,12.9,811,"{""type"":""Point"",""coordinates"":[79.475207,14.923556999999997]}"
811,370.0,2592.0,1556.0,458.0,710.5,654.0,1283.5,2442.0,2845.0,2920.0,3158.0,3064.0,161.5,38,0.35,2.9,812,"{""type"":""Point"",""coordinates"":[79.475592,14.923452]}"
812,572.9130434782609,2714.5,1719.0,837.09375,1089.611111111111,1208.5384615384614,1877.3076923076924,2870.4857142857145,3518.9583333333335,3509.7,3791.6470588235293,3513.4166666666665,223,100,0.1,26.9,813,"{""type"":""Point"",""coordinates"":[80.091723,14.403007000000002]}"
813,575.0576923076923,2657.086956521739,1553.7333333333333,569.45,841.0384615384615,703.8793103448276,1348.828125,2761.2321428571427,3136.268292682927,3258.675,3516.1612903225805,3126.1612903225805,223,100,0.1,26.9,814,"{""type"":""Point"",""coordinates"":[80.091592,14.403496000000002]}"
814,812.5,2459.0,1424.5,865.125,1113.857142857143,1052.0,1923.5,2972.9375,3619.4,3800.4,4006.2,4035.923076923077,130,38,0.14,29.2,815,"{""type"":""Point"",""coordinates"":[80.099143,14.399803000000002]}"
815,796.8181818181819,2321.3333333333335,1425.75,975.4,1321.3333333333333,1243.5,2066.3333333333335,2976.3684210526317,3607.6363636363635,3935.1666666666665,4002.733333333333,3916.7096774193546,143,138,0.43,53.76,816,"{""type"":""Point"",""coordinates"":[80.099331,14.400167999999997]}"
816,697.6785714285714,2149.0,1184.75,854.8235294117648,1083.4,936.5,1755.2,2787.6875,3300.6666666666665,3362.6153846153848,3750.5,3644.823529411765,143,138,0.43,53.76,817,"{""type"":""Point"",""coordinates"":[80.099001,14.401354999999999]}"
817,845.5483870967741,2392.0,1392.3333333333333,1077.857142857143,1381.6666666666667,1278.0,1892.5,3108.0666666666666,3875.3,3939.8888888888887,4127.333333333333,4040.3333333333335,254,25,0.12,49.15,818,"{""type"":""Point"",""coordinates"":[80.109782,14.406439]}"
818,844.0882352941177,2082.0,1126.0,997.5714285714286,1180.0,1126.0,1816.7142857142858,3041.6153846153848,3674.6,3862.7,4007.5555555555557,4034.5555555555557,236,25,0.1,23.8,819,"{""type"":""Point"",""coordinates"":[80.110828,14.406631000000003]}"
819,866.9444444444445,2386.6666666666665,1503.0,930.0,1368.0,1275.0,2064.0,3221.875,3953.3333333333335,4073.6666666666665,4304.0,4157.681818181818,137,38,0.15,14.6,820,"{""type"":""Point"",""coordinates"":[80.110278,14.408177]}"
820,807.8,2567.5,1523.5,1042.5,1380.0,1437.5,2027.5,3236.076923076923,3998.875,4130.263157894737,4317.416666666667,4162.933333333333,137,38,0.15,14.6,821,"{""type"":""Point"",""coordinates"":[80.110993,14.408529000000005]}"
821,705.8421052631579,3360.2,2173.0,931.5,1325.0,1313.6,2234.181818181818,3148.842105263158,3777.222222222222,3897.1428571428573,4154.357142857143,4153.038461538462,317,138,0.12,23.8,822,"{""type"":""Point"",""coordinates"":[80.088475,14.407355]}"
822,682.4,2203.1428571428573,1102.5,718.625,1048.0,735.7,1699.0,3348.8,3931.285714285714,4077.6,4322.8,4413.166666666667,112,100,0.2,10,823,"{""type"":""Point"",""coordinates"":[80.093699,14.416032]}"
823,584.6153846153846,2166.0,1033.0,672.6666666666666,1056.6666666666667,885.0,1685.3333333333333,3360.2,4003.75,3864.5384615384614,4333.666666666667,4295.857142857143,192,63,0.1,52.3,824,"{""type"":""Point"",""coordinates"":[80.092385,14.415212000000002]}"
824,556.0,2060.5714285714284,1073.7142857142858,676.0,1097.888888888889,928.7142857142857,1570.8333333333333,3167.1666666666665,3670.7272727272725,3803.4615384615386,4122.764705882353,4059.2,192,63,0.1,52.3,825,"{""type"":""Point"",""coordinates"":[80.092064,14.414894999999998]}"
825,574.7222222222222,1699.125,1000.4,683.5,1016.5,936.6363636363636,1606.2307692307693,2743.1481481481483,3267.9523809523807,3525.809523809524,3523.862068965517,3655.4615384615386,161,188,0.18,13.8,826,"{""type"":""Point"",""coordinates"":[80.090597,14.411292000000001]}"
826,574.7222222222222,1691.0,851.1666666666666,718.0,973.0,982.6,1604.142857142857,2867.9310344827586,3393.9666666666667,3526.1363636363635,3636.472222222222,3655.4615384615386,161,188,0.18,13.8,827,"{""type"":""Point"",""coordinates"":[80.090551,14.411035]}"
827,574.7222222222222,1543.8,858.0,713.0,952.5,966.75,1594.7,2739.64,3377.03125,3512.027027027027,3520.0,3655.4615384615386,161,188,0.18,13.8,828,"{""type"":""Point"",""coordinates"":[80.090857,14.410902000000002]}"
828,594.0,1695.4,878.4,687.0,963.3333333333334,959.4285714285714,1448.3125,2882.3055555555557,3526.483870967742,3527.608695652174,3899.2,3640.366666666667,161,188,0.18,13.8,829,"{""type"":""Point"",""coordinates"":[80.09148300000001,14.411020000000004]}"
829,703.2,2135.5,1032.857142857143,723.1,982.1,725.5833333333334,1699.5,3231.0,3736.6666666666665,3733.6,4058.5714285714284,4146.074074074074,261,25,0.21,43.78,830,"{""type"":""Point"",""coordinates"":[80.09593,14.414483000000004]}"
830,605.0,2124.0,1034.4285714285713,672.5714285714286,1045.25,806.3333333333334,1693.25,3031.6666666666665,3414.75,3482.875,3806.8333333333335,3903.75,174,3,0.24,25.3,831,"{""type"":""Point"",""coordinates"":[80.097779,14.413885]}"
831,611.8,2066.75,1000.75,659.1111111111111,994.5,819.75,1442.0,3106.1428571428573,3736.2,3756.1666666666665,4044.25,4009.6666666666665,168,75,0.18,67.6,832,"{""type"":""Point"",""coordinates"":[80.097534,14.413494]}"
832,607.8,2030.0,1005.1666666666666,666.625,1059.0,739.875,1581.6666666666667,3038.4285714285716,3640.0,3612.0,3912.6666666666665,3941.0,168,75,0.18,67.6,833,"{""type"":""Point"",""coordinates"":[80.097886,14.413435000000002]}"
833,624.5,2027.6,1036.909090909091,670.625,1050.1666666666667,803.9,1573.0,3103.1,3486.0,3572.0,3871.2,3745.1666666666665,168,75,0.18,67.6,834,"{""type"":""Point"",""coordinates"":[80.097688,14.412897]}"
834,482.0344827586207,1936.0,1073.6,596.0,867.8571428571429,796.1666666666666,1356.6,2531.25,3037.4545454545455,3041.714285714286,3306.125,2609.5,270,25,0.18,22.3,835,"{""type"":""Point"",""coordinates"":[80.100217,14.411008]}"
835,436.5,1798.0,935.0,578.2,1089.1153846153845,943.0,1634.2,2980.4117647058824,3490.076923076923,3616.0,3809.4666666666667,3771.3529411764707,62,151,0.12,17.7,836,"{""type"":""Point"",""coordinates"":[80.09881,14.409095]}"
836,567.074074074074,1801.5,900.3333333333334,689.3478260869565,1094.9310344827586,980.75,1643.0,2904.5714285714284,3420.6153846153848,3494.3684210526317,3741.3571428571427,3637.8333333333335,62,151,0.12,17.7,837,"{""type"":""Point"",""coordinates"":[80.098669,14.409207999999998]}"
837,545.0909090909091,1776.3333333333333,1004.25,681.0,1115.75,1056.0,1642.4,2913.4,3414.1111111111113,3483.470588235294,3796.818181818182,3259.0555555555557,62,151,0.12,17.7,838,"{""type"":""Point"",""coordinates"":[80.098493,14.409287999999997]}"
838,545.0909090909091,1940.0,1070.375,678.625,1138.4,987.2,1705.75,2848.4166666666665,3366.5833333333335,3488.5,3746.0,3259.0555555555557,62,151,0.12,17.7,839,"{""type"":""Point"",""coordinates"":[80.098353,14.409424]}"
839,545.0909090909091,1814.0,1162.0,660.8888888888889,994.7,926.8888888888889,1503.8,2330.9,2715.769230769231,3168.3846153846152,2931.3333333333335,3259.0555555555557,62,151,0.12,17.7,840,"{""type"":""Point"",""coordinates"":[80.098529,14.40964]}"
840,845.5483870967741,2392.0,1392.3333333333333,1077.857142857143,1381.6666666666667,1278.0,1892.5,3108.0666666666666,3875.3,3939.8888888888887,4127.333333333333,4040.3333333333335,236,25,0.1,23.8,841,"{""type"":""Point"",""coordinates"":[80.10984500000002,14.406405000000003]}"
841,872.5263157894736,2133.5,1243.0,1011.0,1221.5,1129.0,1806.8,3099.0714285714284,3828.8,3930.9285714285716,4124.75,4153.571428571428,236,25,0.1,23.8,842,"{""type"":""Point"",""coordinates"":[80.11080300000002,14.406768000000001]}"
842,866.9444444444445,2482.0,1468.0,1047.0,1514.5,1510.0,2091.6666666666665,3216.777777777778,3889.0,4080.5,4236.0,4157.681818181818,137,38,0.15,14.6,843,"{""type"":""Point"",""coordinates"":[80.110094,14.408048]}"
843,807.8,2409.0,1454.6666666666667,1067.3333333333333,1484.0,1426.0,2071.0,3293.25,3998.35,4062.230769230769,4334.0,4162.933333333333,137,38,0.15,14.6,844,"{""type"":""Point"",""coordinates"":[80.110975,14.408689]}"
844,482.0344827586207,1592.0,945.0,604.5263157894736,870.2,786.5,1247.0,2025.6,2393.3333333333335,2910.909090909091,2518.5,2609.5,270,25,0.18,22.3,845,"{""type"":""Point"",""coordinates"":[80.100205,14.411060999999997]}"
845,592.4444444444445,3034.0,2417.0,745.8,1089.6,1364.0,1778.0,2338.2333333333336,2560.775,2479.6666666666665,2736.0,2841.75,646.1,38,0.51,28.4,846,"{""type"":""Point"",""coordinates"":[79.78523,15.081372]}"
846,274.20833333333337,1304.25,632.75,314.5,479.0,310.5,753.0,2488.3333333333335,3242.0,3326.5,3541.166666666667,3327.75,561.9,50,0.31,43.78,847,"{""type"":""Point"",""coordinates"":[79.783124,15.075071000000001]}"
847,396.6666666666667,1970.0,1170.2,437.0,623.1666666666666,604.0357142857142,941.0,2325.1666666666665,2904.0,2967.6666666666665,3180.0,3106.833333333333,512.7,163,0.47,6.1,848,"{""type"":""Point"",""coordinates"":[79.781124,15.072530000000002]}"
848,303.5,1498.75,791.5,325.0,538.6666666666666,354.0,925.5,2690.5,3361.25,3417.75,3671.5,3574.6,561.9,50,0.31,43.78,849,"{""type"":""Point"",""coordinates"":[79.782948,15.074460999999998]}"
849,539.5,3057.0,2204.0,618.0,971.5,1088.0,1828.5,2423.5,2687.0,2805.0,3029.0,3300.5,192.4,13,0.3,46.08,850,"{""type"":""Point"",""coordinates"":[79.686482,14.945627000000004]}"
850,961.3,3411.8571428571427,2892.6666666666665,1089.2666666666667,1346.5833333333333,1566.5277777777778,2140.1923076923076,2518.1666666666665,2652.0,2457.740740740741,2907.722222222222,2994.2727272727275,43,100,0.36,22.3,851,"{""type"":""Point"",""coordinates"":[80.090111,14.395875999999998]}"
851,354.5,3263.5,2538.0,471.5,707.5,1267.0,1754.0,2035.0,2204.5,2107.5,2416.5,2223.0,310.4,88,0.36,0.8,852,"{""type"":""Point"",""coordinates"":[79.517073,14.858843]}"
852,414.0,3062.0,2332.5,483.0,735.5,1244.0,1558.0,1878.5,2048.5,2054.0,2267.5,2387.0,93.1,75,0.05,5.4,853,"{""type"":""Point"",""coordinates"":[79.515823,14.858095000000004]}"
853,333.0,2708.5,2009.0,457.5,663.0,1133.5,1496.0,1833.0,1980.0,1891.5,2103.5,2060.0,149,88,0.3,11.5,854,"{""type"":""Point"",""coordinates"":[79.517668,14.857750000000005]}"
854,391.0,2718.5,1883.0,515.0,866.0,989.0,1543.5,2447.5,2744.0,2822.0,2997.5,2925.5,124.1,63,0.45,1.5,855,"{""type"":""Point"",""coordinates"":[79.513199,14.849812]}"
855,871.1818181818181,3498.6666666666665,2927.0,1441.6,1690.6666666666667,2080.125,2142.4444444444443,2460.7,2670.0,2908.4615384615386,2921.8571428571427,2982.923076923077,25,75,0.34,60.7,856,"{""type"":""Point"",""coordinates"":[80.035932,14.391189000000002]}"
