PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15
-1.5951566898179017,1.9124700434915618,-1.3876444289455552,-2.300028713427934,0.32305432424604236,-1.2860656838528146,-0.05837182313876854,1.0176223243007831,-0.18574918980898752,-0.6660973585856801,0.8540469016825845,0.5836244562304412,0.21780150024673148,-0.11198339687578313,0.5853035253832461
-1.4449899892755367,2.7800724103887804,-0.8184087852103908,-2.5184319933436807,0.3797891947066896,-0.9723938122343123,-0.18738401332593743,3.3966787341985607,-0.09455564067391248,-1.272991787475083,0.5744466972003307,0.27576748174930377,0.41847168543372226,0.010858910013649819,0.28448612829735453
-1.3928955075722382,2.4729254249935044,-1.1973441960491351,-3.9642274599214247,1.805066851865614,-1.1555178223446836,-2.411913084922359,-0.021468538562394075,0.38923050715151086,-0.8252353488166992,1.0502780407305223,0.34772386982100645,0.44670450303009096,-0.16888377913495733,0.4960654705071279
-1.6542330316629243,2.397650732609493,-0.853843200455169,-3.060389954283382,0.19833617337764942,-0.8074852218854,-0.04306684921791606,-0.795316524359605,0.4858482370382314,-0.39692072525152533,0.6520894710044105,0.6540027627052698,0.20989399284357457,-0.1565559918295808,0.6467928767413168
1.8433413407627133,-0.339419807761819,-5.416221598561442,-0.4672312693500366,-0.30599444617236105,1.705337258921982,0.7658322591573296,-0.5771804971491624,0.88267102379816,0.3336786409718862,0.058966810354574614,0.6919103301385219,0.9035610144467738,0.024152635502622328,-0.1407847611847638
-2.503824390836276,2.558130925429995,-0.6621693531678502,-3.0593555785808264,0.1807359199149021,-0.5645293897213238,-0.09389186843972337,0.02339176644979772,0.8022100176035045,-1.18071368611925,0.834870051079547,0.5081697566494262,0.3299791032521062,-0.2047353853417353,0.19663550827017753
-2.3952171470091166,2.823457261125855,-0.6931601645315761,-3.11317313594109,0.5030971974951971,-1.1777875805994171,-0.5279533135586811,0.3347197189903984,0.16311614696698606,-1.4328481709052079,1.2887234660382099,0.2678036937085836,0.4013887215672663,-0.13661128158550853,0.04031121969989359
-2.1270125395753663,2.9312122470957993,-0.5747838657278959,-3.0035805958044763,0.7303636529580653,-1.0059854273798747,-0.769838097071545,2.7620047333964517,0.16122398829334114,-1.3207498420927573,1.006767887401337,0.2533657872244363,0.30101724220045945,-0.5701255867951212,0.20453689097016395
-2.457075969623367,2.5036104578580627,-0.6067255001361946,-3.882694950012703,1.4229640373681496,-1.108935034253626,-1.8001749383069165,-0.01425633728392486,0.09995195127800612,-0.6252072260498867,1.1885521032183615,0.47154278917175424,0.2627264398815016,-0.7026256796901332,0.520470401224898
-1.993916786605333,3.23192845261265,-0.25338784646845564,-1.8450547359252596,-2.134226998132756,-1.7502294137982832,3.604787297387393,-1.9791933612951849,-0.6599988772264243,-0.4215406979848101,0.6543183586969176,0.441921987489713,0.6175694828755807,0.18249465955239533,-0.11263088125071652
-2.2022312420110324,2.907510047593504,-0.4642331184055033,-2.481559038936233,-0.2782181730493706,-1.4182660413900974,0.9272927823030466,0.6168019747321795,-0.6734313480774846,-0.6636206510977617,0.7676152276628028,0.7777796301680348,0.14548757116718491,-0.3290409952043841,0.3611800652444031
-2.1768193570667957,3.594183242735321,0.0037476601683577677,-2.7695454248717986,-0.37512975671677695,-1.399572435303696,0.9850512209621192,0.6013740299597239,-0.6989648674783291,-0.7826838796787206,0.7650713721612424,0.5939580804802645,0.3091235236904976,-0.2125184329522495,0.3043071014968469
-1.0985227339938717,0.8700551575906138,-3.0947315247752534,-2.3732186026529227,0.38742102925886374,1.178135129424647,-0.48473383219482036,1.397846825480247,2.238706782817265,-0.6952096412122063,0.22336846457653176,0.527709428918914,0.5582455144568573,0.27241766091728453,-0.2898417872305411
0.9634304221338428,-0.02507794295090821,-5.391819452204207,-0.6321632783950711,0.25862335394203506,1.9550246807390126,0.5585507442433488,0.8159015713531318,-0.4287715576073953,0.4431324520805437,0.27880694859399946,0.7869859613490685,0.9207451630444515,1.6491046280154538,-0.16154091504991874
-5.232055003856955,-1.3310202778139417,-1.7119926273037733,-2.2532978853241827,0.4278597669003625,1.9325277789141697,-0.29177101272107514,1.670930326744248,-0.6028663501511163,-0.053950493586491434,1.5191814657330656,0.21954837852757433,0.2849644229515307,-0.22034077828466736,-0.495294727171592
-1.682088707604295,-0.42380139708540765,-3.582801293650138,-2.0696172288615555,0.5743839437316858,1.7283124476027534,-0.14265103993059922,-1.1668743709692824,-1.1240239730103134,1.3654904341030483,0.9591383099135904,0.8017736119400934,0.4131261505329956,0.3410851253867318,0.023213921988609568
-3.700426475721711,-2.0930092065515575,-3.7122053610037242,-2.189962736576466,0.3459575330968516,-0.6546982039115532,-0.3172646020270756,0.7363715731401564,1.2685207111960848,0.2698604324252071,1.0725294916263428,0.6405216688935862,-0.46691264804872457,0.5343262658929776,-0.17157533796389515
