Actual_ET,Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,Climate_Water_Deficit,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Potential_ET,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
781.6666666666666,0,0.0706000030040741,0.3499999940395355,0.2662000060081482,0.08839999884366989,0.11569999903440475,0.1420000046491623,0.1793999969959259,0.22744999825954437,0.25,0.26330000162124634,0.2852500081062317,0.27950000762939453,317,686.7333333333333,0.20880670967166165,68,28_515_shc_2023-24.6234,180,319.0,302.38134282430013,14.19,79.63,188,0.18951886892318726,0.2992844581604004,1.35,36,1468.4,0.0010901506561695109,0.2009830931159615,1.3292821645736694,408,275,2,0.20477434794108074,303.14018393622507,Puligilapadu
786.4666666666667,314,0.04884999990463257,0.32565000653266907,0.24705000221729279,0.05665000155568123,0.0864500030875206,0.11079999804496765,0.16030000150203705,0.2168000042438507,0.23589999973773956,0.23240000009536743,0.2505500018596649,0.24959999322891235,312,679.7333333333333,0.20647615841434253,70,28_515_shc_2023-24.6666,183,215.0,302.519694603814,14.19,79.705,213,0.18360070884227753,0.35431236028671265,0.45,14,1466.2,0.001166692237567594,0.2163187897033683,1.4012478590011597,409,279,1,0.22055401272243924,303.28910429212783,Chaganam
789.4,90,0.04969999939203262,0.23250000178813934,0.1356000006198883,0.0494999997317791,0.0737999975681305,0.05719999969005585,0.1160999983549118,0.2612000107765198,0.3019999861717224,0.323199987411499,0.3260999917984009,0.3100000023841858,345,681.3333333333334,0.5134540213019214,21,28_515_shc_2025-26.7140,174,293.0,302.28411517673067,14.192,79.788,63,0.47143182158470154,0.6992639303207397,0.48,66,1470.6666666666667,0.0012467846971224816,0.45320307522464764,0.7193688750267029,349,306,2,0.2677152845594618,303.08083606296117,Ramasagaram
781.0666666666667,108,0.05285000056028366,0.33079999685287476,0.2188500016927719,0.06665000319480896,0.09754999727010727,0.09669999778270721,0.14920000731945038,0.2438499927520752,0.2720000147819519,0.2937000095844269,0.30425000190734863,0.30584999918937683,329,691.6666666666666,0.35843601057182384,70,28_515_shc_2023-24.5530,171,396.0,302.38134282430013,14.195,79.585,151,0.32625874876976013,0.5046106576919556,0.15,88,1472.9333333333334,0.0010901506561695109,0.3318733324995779,1.1263192892074585,391,280,3,0.20477434794108074,303.14018393622507,Jorepalle
781.6666666666666,0,0.05169999971985817,0.24789999425411224,0.1615000069141388,0.04845000058412552,0.07569999992847443,0.06920000165700912,0.13204999268054962,0.24695000052452087,0.2824000120162964,0.28790000081062317,0.3084000051021576,0.31529998779296875,305,686.7333333333333,0.40810613766533455,65,28_515_shc_2023-24.5803,180,325.0,302.38134282430013,14.195,79.63,151,0.37111562490463257,0.6124334931373596,0.78,50,1468.4,0.0010901506561695109,0.382744134623672,0.8610628247261047,404,291,1,0.20477434794108074,303.14018393622507,Pothegunta
790.1333333333333,348,0.04495000094175339,0.10140000283718109,0.059849999845027924,0.04235000163316727,0.056699998676776886,0.045899998396635056,0.07095000147819519,0.10715000331401825,0.11794999986886978,0.08624999970197678,0.12150000035762787,0.16615000367164612,343,690.0666666666667,0.0966212546683791,16,28_515_shc_2023-24.6664,183,169.0,302.4102653503418,14.198,79.888,289,0.09732823073863983,0.3053348660469055,1.0,87,1480.2666666666667,0.0012769425874743846,0.09574468423643184,1.175652265548706,336,321,5,0.26837484571668835,303.2225027296278,Pidur
786.4666666666667,226,0.04605000093579292,0.2777499854564667,0.22699999809265137,0.05225000157952309,0.07940000295639038,0.10509999841451645,0.14315000176429749,0.17114999890327454,0.19169999659061432,0.18459999561309814,0.20374999940395355,0.21525000035762787,306,679.7333333333333,0.13963781749888543,72,28_515_shc_2023-24.5277,186,208.0,302.519694603814,14.2,79.685,100,0.12646833062171936,0.2744218111038208,0.52,22,1466.2,0.001166692237567594,0.15100670723026818,1.504604458808899,384,310,3,0.22055401272243924,303.28910429212783,Ananthamadugu
790.0,207,0.04544999822974205,0.3276999890804291,0.2662999927997589,0.06430000066757202,0.09229999780654907,0.12549999356269836,0.17055000364780426,0.21240000426769257,0.2313999980688095,0.23980000615119934,0.25635001063346863,0.28519999980926514,328,680.6,0.18916953332310293,42,28_515_shc_2023-24.5159,183,241.0,302.519694603814,14.2,79.735,289,0.16875837743282318,0.3128935396671295,0.76,25,1470.6666666666667,0.001166692237567594,0.19813939551535836,1.3665553331375122,384,287,2,0.22055401272243924,303.28910429212783,Molakalapundla
790.0,90,0.05350000038743019,0.2498999983072281,0.157150000333786,0.06804999709129333,0.094200000166893,0.09894999861717224,0.12684999406337738,0.255950003862381,0.3043000102043152,0.28040000796318054,0.33265000581741333,0.3481999933719635,335,680.6,0.33263672384056925,31,28_515_shc_2023-24.5978,177,169.0,302.519694603814,14.2,79.745,88,0.37704116106033325,0.4783181846141815,0.32,16,1470.6666666666667,0.001166692237567594,0.30951840789477697,0.8912267684936523,386,280,1,0.22055401272243924,303.28910429212783,Molakalapundla
789.4,226,0.044349998235702515,0.26554998755455017,0.17270000278949738,0.049550000578165054,0.06885000318288803,0.07010000199079514,0.12690000236034393,0.20915000140666962,0.24449999630451202,0.257099986076355,0.2778500020503998,0.2700999975204468,318,681.3333333333334,0.357942662155196,27,28_515_shc_2023-24.5981,183,59.0,302.28411517673067,14.2,79.755,151,0.33906248211860657,0.5715158581733704,0.42,6,1470.6666666666667,0.0012467846971224816,0.33909572071411764,1.0328665971755981,345,337,1,0.2677152845594618,303.08083606296117,Lingasamudram
