Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
134,0.08797777444124222,0.3544999957084656,0.29679998755455017,0.08010999858379364,0.1145000010728836,0.1393599957227707,0.1981624960899353,0.243066668510437,0.27799999713897705,0.2808000147342682,0.3114599883556366,0.31025999784469604,302,0.23322464529904943,46,28_515_shc_2025-26.5863,177,98.3,302.89680223297654,14.902,79.788,25.0,0.17253442108631134,0.33663371205329895,0.65,18.2,0.0009354052344799659,0.23056862513712958,1.2624642848968506,381,317,1,0.2695965014005962,303.6170174448114,Kesavaram
134,0.08797777444124222,0.3544999957084656,0.29679998755455017,0.08010999858379364,0.1145000010728836,0.1393599957227707,0.1981624960899353,0.243066668510437,0.27799999713897705,0.2808000147342682,0.3114599883556366,0.31025999784469604,302,0.23322464529904943,46,28_515_shc_2025-26.5872,177,91.3,302.89680223297654,14.902,79.788,75.0,0.17253442108631134,0.33663371205329895,0.65,5.3,0.0009354052344799659,0.23056862513712958,1.2624642848968506,381,317,1,0.2695965014005962,303.6170174448114,Kesavaram
134,0.08797777444124222,0.3544999957084656,0.29679998755455017,0.08010999858379364,0.1145000010728836,0.1393599957227707,0.1981624960899353,0.243066668510437,0.27799999713897705,0.2808000147342682,0.3114599883556366,0.31025999784469604,302,0.23322464529904943,46,28_515_shc_2025-26.8807,177,141.5,302.89680223297654,14.902,79.788,38.0,0.17253442108631134,0.33663371205329895,0.91,10.6,0.0009354052344799659,0.23056862513712958,1.2624642848968506,381,317,1,0.2695965014005962,303.6170174448114,Kesavaram
0,0.04258750006556511,0.2748476266860962,0.20082500576972961,0.057500001043081284,0.08730000257492065,0.10790000110864639,0.16588124632835388,0.2133714258670807,0.23691429197788239,0.2373500019311905,0.2508000135421753,0.24390000104904175,327,0.22265222008060107,29,28_515_shc_2025-26.11444,180,126.4,302.7707100249173,14.903972,79.887483,163.0,0.17724011838436127,0.3749457001686096,0.8,9.4,0.0009505249496121447,0.22972493408516984,1.1579844951629639,370,303,0,0.2070471445719401,303.59034615232235,Jaladanki
46,0.03869999945163727,0.2609499990940094,0.1712999939918518,0.03830000013113022,0.062449999153614044,0.06315000355243683,0.13075000047683716,0.21690000593662262,0.24514999985694885,0.2493000030517578,0.27904999256134033,0.28290000557899475,303,0.34704872712129164,86,28_515_shc_2025-26.8660,177,124.1,302.81195694103576,14.908,79.568,25.0,0.31193265318870544,0.595775306224823,0.2,11.5,0.0008900190266058532,0.3436826844473311,1.046730875968933,411,286,1,0.21217560349849232,303.5206118801184,Katepalle
27,0.03869999945163727,0.1750333309173584,0.10339999943971634,0.04125000163912773,0.06283333152532578,0.05999999865889549,0.08907143026590347,0.23929999768733978,0.3037000000476837,0.30625998973846436,0.33090001344680786,0.34290000796318054,300,0.45372304328191604,44,28_515_shc_2025-26.7574,177,84.3,302.89680223297654,14.908,79.798,188.0,0.5493835210800171,0.6723638772964478,0.5,7.0,0.0009354052344799659,0.42641931009967343,0.5715187788009644,382,318,2,0.2695965014005962,303.6170174448114,Kesavaram
46,0.04405000060796738,0.25226667523384094,0.16910000145435333,0.05241111293435097,0.08723333477973938,0.09192857146263123,0.1581166684627533,0.26910001039505005,0.3061249852180481,0.3052000105381012,0.3294000029563904,0.32233333587646484,303,0.3642706396883871,31,28_515_shc_2025-26.11438,177,168.6,302.7707100249173,14.908,79.888,25.0,0.3174574673175812,0.53703373670578,0.47,44.6,0.0009505249496121447,0.35659008645088935,0.8265618085861206,368,329,1,0.2070471445719401,303.59034615232235,Jaladanki
270,0.054099999368190765,0.34380000829696655,0.2565000057220459,0.06939999759197235,0.10279999673366547,0.13300000131130219,0.1647000014781952,0.20960000157356262,0.2379000037908554,0.24449999630451202,0.2655999958515167,0.26910001039505005,334,0.18314716387069602,116,28_515_shc_2025-26.4516,183,280.9,302.686096024095,14.912,79.418,50.0,0.19501465559005737,0.29536423087120056,0.62,10.6,0.0008299251913727144,0.19059828255753447,1.406135082244873,398,269,1,0.24116670039662144,303.37677450347365,Theddupadu
161,0.05065000057220459,0.28200000524520874,0.2203499972820282,0.07304999977350235,0.10779999941587448,0.14730000495910645,0.16044999659061432,0.20960000157356262,0.2300499975681305,0.2139499932527542,0.25064998865127563,0.2781499922275543,328,0.10750864945753513,112,28_515_shc_2025-26.2147,177,259.9,302.686096024095,14.912415,79.42392,13.0,0.14289529621601105,0.18449823558330536,0.4,11.7,0.0008299251913727144,0.11608125706594033,1.3180650472640991,387,286,3,0.24116670039662144,303.37677450347365,Theddupadu
180,0.06185000017285347,0.4097500145435333,0.30832499265670776,0.08470000326633453,0.1239333301782608,0.16269999742507935,0.22152499854564667,0.2874000072479248,0.3201749920845032,0.32950499653816223,0.3674916625022888,0.3568750023841858,308,0.24964007328500373,29,28_515_shc_2025-26.11450,180,133.4,302.7707100249173,14.913226,79.885116,138.0,0.19596028327941895,0.3388933539390564,0.58,89.9,0.0009505249496121447,0.2521731902096169,1.2435320615768433,377,316,2,0.2070471445719401,303.59034615232235,Jaladanki
314,0.043549999594688416,0.2681500017642975,0.17550000548362732,0.054749999195337296,0.0851999968290329,0.09049999713897705,0.13815000653266907,0.23170000314712524,0.2667500078678131,0.28565001487731934,0.2948499917984009,0.27079999446868896,328,0.34405249770418916,113,28_515_shc_2025-26.1970,186,196.6,302.686096024095,14.913344,79.42226,25.0,0.3480415344238281,0.5188090205192566,0.12,115.1,0.0008299251913727144,0.3341037751444655,0.9387362003326416,387,286,3,0.24116670039662144,303.37677450347365,Theddupadu
72,0.054499998688697815,0.2756499946117401,0.19425000250339508,0.06480000168085098,0.09809999912977219,0.10920000076293945,0.16030000150203705,0.26739999651908875,0.29954999685287476,0.3156000077724457,0.3361000120639801,0.30329999327659607,319,0.34752156358623065,110,28_515_shc_2025-26.4415,171,379.2,302.686096024095,14.914779,79.424794,25.0,0.3263290822505951,0.4858757257461548,0.3,3.5,0.0008299251913727144,0.3347750947846291,0.8734156489372253,379,302,3,0.24116670039662144,303.37677450347365,Theddupadu
134,0.04964999854564667,0.28395000100135803,0.20434999465942383,0.06920000165700912,0.10199999809265137,0.11685000360012054,0.16245000064373016,0.23989999294281006,0.2687999904155731,0.27059999108314514,0.30219998955726624,0.31700000166893005,319,0.2645934939352559,109,28_515_shc_2025-26.4436,177,133.4,302.686096024095,14.915,79.425,63.0,0.24974019825458527,0.39682537317276,0.74,10.6,0.0008299251913727144,0.2598737761070671,1.0493348836898804,379,302,1,0.24116670039662144,303.37677450347365,Theddupadu
270,0.040300000458955765,0.3587999939918518,0.26969999074935913,0.06239999830722809,0.09390000253915787,0.14259999990463257,0.19050000607967377,0.23430000245571136,0.25870001316070557,0.2734000086784363,0.2921999990940094,0.29170000553131104,288,0.19686936654980647,89,28_515_shc_2025-26.1268,186,142.8,302.81195694103576,14.915923,79.585342,151.0,0.17870230972766876,0.3144230842590332,0.36,15.4,0.0008900190266058532,0.21419215209855846,1.312362790107727,391,321,2,0.21217560349849232,303.5206118801184,Gottigundala
270,0.040300000458955765,0.3587999939918518,0.26969999074935913,0.06239999830722809,0.09390000253915787,0.14259999990463257,0.19050000607967377,0.23430000245571136,0.25870001316070557,0.2734000086784363,0.2921999990940094,0.29170000553131104,288,0.19686936654980647,89,28_515_shc_2025-26.6685,186,105.5,302.81195694103576,14.915923,79.585342,176.0,0.17870230972766876,0.3144230842590332,0.12,10.0,0.0008900190266058532,0.21419215209855846,1.312362790107727,391,321,2,0.21217560349849232,303.5206118801184,Gottigundala
270,0.040300000458955765,0.3587999939918518,0.26969999074935913,0.06239999830722809,0.09390000253915787,0.14259999990463257,0.19050000607967377,0.23430000245571136,0.25870001316070557,0.2734000086784363,0.2921999990940094,0.29170000553131104,288,0.19686936654980647,89,28_515_shc_2025-26.6678,186,223.5,302.81195694103576,14.915923,79.585342,138.0,0.17870230972766876,0.3144230842590332,0.26,10.8,0.0008900190266058532,0.21419215209855846,1.312362790107727,391,321,2,0.21217560349849232,303.5206118801184,Gottigundala
0,0.046799998730421066,0.2703999876976013,0.1599999964237213,0.048900000751018524,0.08410000056028366,0.10559999942779541,0.15680000185966492,0.2711000144481659,0.29910001158714294,0.3005000054836273,0.32409998774528503,0.29829999804496765,288,0.31087505423371203,89,28_515_shc_2025-26.10537,180,86.9,302.81195694103576,14.917555,79.587977,50.0,0.31423574686050415,0.4799310564994812,0.38,9.2,0.0008900190266058532,0.3226465152842892,0.8998335599899292,393,319,1,0.21217560349849232,303.5206118801184,Katepalle
134,0.03465000167489052,0.2325499951839447,0.1429000049829483,0.041749998927116394,0.06844999641180038,0.08505000174045563,0.1371999979019165,0.22235000133514404,0.2504499852657318,0.25699999928474426,0.27935001254081726,0.27489998936653137,307,0.29561434394515185,100,28_515_shc_2025-26.2883,177,62.1,302.7371728127463,14.918,79.532,88.0,0.30390664935112,0.5027042627334595,0.12,13.1,0.0008671348664890154,0.30630603408634643,0.9048637747764587,396,297,1,0.2049535450182463,303.4450139497456,Thamidapadu
72,0.04349999874830246,0.2655999958515167,0.19130000472068787,0.051899999380111694,0.08150000125169754,0.10180000215768814,0.1451999992132187,0.21629999577999115,0.23919999599456787,0.2563000023365021,0.2612999975681305,0.27390000224113464,316,0.2613594040245446,116,28_515_shc_2025-26.4465,171,105.3,302.686096024095,14.918155,79.436764,188.0,0.2767123281955719,0.4314437210559845,0.28,11.7,0.0008299251913727144,0.27007341691464815,1.0362855195999146,390,294,3,0.24116670039662144,303.37677450347365,Theddupadu
303,0.05530000105500221,0.35659998655319214,0.2906000018119812,0.07800000160932541,0.11559999734163284,0.17775000631809235,0.21265000104904175,0.24009999632835388,0.25975000858306885,0.2667999863624573,0.2870999872684479,0.2853499948978424,320,0.12733795604716175,112,28_515_shc_2025-26.5409,189,154.5,302.686096024095,14.920941,79.421736,75.0,0.11294188350439072,0.20031487941741943,0.4,9.4,0.0008299251913727144,0.14141651696748567,1.3365817070007324,378,302,3,0.24116670039662144,303.37677450347365,Theddupadu
296,0.05184999853372574,0.38135001063346863,0.2981500029563904,0.07874999940395355,0.11604999750852585,0.17499999701976776,0.21565000712871552,0.23925000429153442,0.26214998960494995,0.2690500020980835,0.291949987411499,0.2798500061035156,339,0.13603425907096905,110,28_515_shc_2025-26.5403,186,133.4,302.686096024095,14.92246,79.419639,75.0,0.11017122864723206,0.2118004858493805,0.92,11.2,0.0008299251913727144,0.14943594910152888,1.4173945188522339,375,286,2,0.24116670039662144,303.37677450347365,Theddupadu
341,0.04989999905228615,0.3400999903678894,0.2563999891281128,0.0697999969124794,0.10409999638795853,0.13220000267028809,0.17910000681877136,0.23479999601840973,0.2615000009536743,0.27390000224113464,0.29249998927116394,0.295199990272522,307,0.22949597656229667,110,28_515_shc_2025-26.4769,183,14.0,302.686096024095,14.92457,79.43257,38.0,0.20927150547504425,0.348928838968277,0.06,10.6,0.0008299251913727144,0.2345767555503413,1.2416939735412598,384,309,3,0.24116670039662144,303.37677450347365,Theddupadu
270,0.04749999940395355,0.29280000925064087,0.2386000007390976,0.061000000685453415,0.0966000035405159,0.12999999523162842,0.1754000037908554,0.23080000281333923,0.2502000033855438,0.2529999911785126,0.2727999985218048,0.27239999175071716,313,0.19517613340296366,107,28_515_shc_2025-26.2172,183,252.8,302.686096024095,14.926259,79.433269,13.0,0.18113909661769867,0.3211488127708435,0.58,11.7,0.0008299251913727144,0.20894676869748965,1.157312273979187,382,306,1,0.24116670039662144,303.37677450347365,Theddupadu
180,0.051600001752376556,0.3192000091075897,0.2414499968290329,0.08160000294446945,0.11010000109672546,0.14145000278949738,0.18074999749660492,0.23549999296665192,0.2624500095844269,0.26499998569488525,0.2935500144958496,0.29179999232292175,340,0.20568353286641192,104,28_515_shc_2025-26.7250,180,14.0,302.686096024095,14.927271,79.429599,38.0,0.18900726735591888,0.30397340655326843,0.46,10.0,0.0008299251913727144,0.2044514057173214,1.2045284509658813,363,297,1,0.24116670039662144,303.37677450347365,Theddupadu
0,0.039400000125169754,0.29670000076293945,0.2093999981880188,0.050599999725818634,0.08110000193119049,0.08590000122785568,0.15889999270439148,0.25029999017715454,0.28380000591278076,0.295199990272522,0.30649998784065247,0.30480000376701355,291,0.3656278196651601,77,28_515_shc_2025-26.991,180,229.7,302.81195694103576,14.927464,79.605769,50.0,0.3001541495323181,0.549199640750885,0.24,4.6,0.0008900190266058532,0.3563159534622069,1.005081295967102,429,280,1,0.21217560349849232,303.5206118801184,Gottigundala
270,0.0568000003695488,0.3700000047683716,0.2858000099658966,0.06970000267028809,0.10379999876022339,0.15119999647140503,0.19189999997615814,0.2328999936580658,0.2533999979496002,0.2635999917984009,0.2867000102996826,0.2858000099658966,285,0.17050453368554946,105,28_515_shc_2025-26.10876,186,196.6,302.7371728127463,14.927525,79.453976,63.0,0.1574094295501709,0.27097395062446594,0.46,12.3,0.0008671348664890154,0.18430257449978,1.403641939163208,392,323,2,0.2049535450182463,303.4450139497456,Thimmapuram
0,0.041600000113248825,0.313400000333786,0.25780001282691956,0.06040000170469284,0.09539999812841415,0.147599995136261,0.18289999663829803,0.2249000072479248,0.2502000033855438,0.2533999979496002,0.2718999981880188,0.2777999937534332,306,0.15688019806578019,61,28_515_shc_2025-26.9866,180,266.9,302.9187663228888,14.928,79.678,289.0,0.16158607602119446,0.2638404071331024,0.25,8.4,0.0009153686921901573,0.17613763089661363,1.236779808998108,392,302,2,0.32155963830780565,303.64166708159865,Settipalem
0,0.041600000113248825,0.313400000333786,0.25780001282691956,0.06040000170469284,0.09539999812841415,0.147599995136261,0.18289999663829803,0.2249000072479248,0.2502000033855438,0.2533999979496002,0.2718999981880188,0.2777999937534332,306,0.15688019806578019,61,28_515_shc_2025-26.10698,180,285.5,302.9187663228888,14.928,79.678,138.0,0.16158607602119446,0.2638404071331024,0.18,28.4,0.0009153686921901573,0.17613763089661363,1.236779808998108,392,302,2,0.32155963830780565,303.64166708159865,Settipalem
90,0.043949998915195465,0.27505001425743103,0.2074500024318695,0.05469999834895134,0.08124999701976776,0.11734999716281891,0.14300000667572021,0.18664999306201935,0.2000499963760376,0.20884999632835388,0.22750000655651093,0.25189998745918274,311,0.1522259926659478,106,28_515_shc_2025-26.1911,177,351.2,302.686096024095,14.928538,79.433706,63.0,0.18715359270572662,0.2805027663707733,0.69,142.0,0.0008299251913727144,0.16612200415100686,1.3169740438461304,378,311,1,0.24116670039662144,303.37677450347365,Theddupadu
270,0.05310000106692314,0.32440000772476196,0.2240000069141388,0.04879999905824661,0.0835999995470047,0.09139999747276306,0.1834000051021576,0.2736000120639801,0.30309998989105225,0.31349998712539673,0.34209999442100525,0.3215999901294708,296,0.37118121660342507,78,28_515_shc_2025-26.3168,189,142.8,302.81195694103576,14.932,79.602,151.0,0.26182326674461365,0.5485305190086365,0.16,9.2,0.0008900190266058532,0.36816221698455753,1.03476881980896,409,295,3,0.21217560349849232,303.5206118801184,Gottigundala
314,0.056299999356269836,0.30820000171661377,0.21699999272823334,0.06769999861717224,0.09769999980926514,0.11240000277757645,0.17090000212192535,0.23909999430179596,0.27379998564720154,0.28519999980926514,0.30000001192092896,0.2937999963760376,291,0.2975513893247769,76,28_515_shc_2025-26.992,186,142.8,302.81195694103576,14.932695,79.604479,163.0,0.25060293078422546,0.4346076250076294,0.19,10.8,0.0008900190266058532,0.28877004768330067,1.080645203590393,415,294,3,0.21217560349849232,303.5206118801184,Gottigundala
90,0.04964999854564667,0.2780500054359436,0.2172500044107437,0.07325000315904617,0.10525000095367432,0.1287499964237213,0.16744999587535858,0.22849999368190765,0.24985000491142273,0.24770000576972961,0.27355000376701355,0.2685999870300293,317,0.20218246992478772,102,28_515_shc_2025-26.7207,174,133.4,302.686096024095,14.933349,79.429949,38.0,0.193303644657135,0.3159782290458679,0.42,6.5,0.0008299251913727144,0.20357694514516106,1.1225272417068481,380,303,2,0.24116670039662144,303.37677450347365,Theddupadu
226,0.06859999895095825,0.3799000084400177,0.3212999999523163,0.1168999969959259,0.1509999930858612,0.20200000703334808,0.2215999960899353,0.25519999861717224,0.2799000144004822,0.28540000319480896,0.3093999922275543,0.2994000017642975,307,0.1286520727269317,80,28_515_shc_2025-26.3747,189,155.2,302.81195694103576,14.933592,79.595534,163.0,0.1258382797241211,0.17111201584339142,0.12,5.4,0.0008900190266058532,0.12669636717269694,1.3311142921447754,400,293,4,0.21217560349849232,303.5206118801184,Gottigundala
244,0.05829999968409538,0.38440001010894775,0.2937000095844269,0.07209999859333038,0.10520000010728836,0.15469999611377716,0.18250000476837158,0.23680000007152557,0.2621999979019165,0.2667999863624573,0.2921999990940094,0.29280000925064087,306,0.1694121082635653,103,28_515_shc_2025-26.10884,186,196.6,302.686096024095,14.933602,79.449083,63.0,0.18762515485286713,0.2659549117088318,0.39,12.9,0.0008299251913727144,0.18247421440114545,1.440779685974121,396,298,2,0.24116670039662144,303.37677450347365,Thimmapuram
270,0.0471000000834465,0.33399999141693115,0.24300000071525574,0.0640999972820282,0.094200000166893,0.11739999800920486,0.16910000145435333,0.22930000722408295,0.2556999921798706,0.2590000033378601,0.29269999265670776,0.29179999232292175,306,0.2387616838158245,102,28_515_shc_2025-26.10355,186,287.6,302.686096024095,14.933771,79.447248,25.0,0.20999766886234283,0.3761955499649048,1.24,13.5,0.0008299251913727144,0.24235509774819125,1.289575219154358,396,298,2,0.24116670039662144,303.37677450347365,Thimmapuram
0,0.03610000014305115,0.2214999943971634,0.12160000205039978,0.04010000079870224,0.06364999711513519,0.05490000173449516,0.11219999939203262,0.23544999957084656,0.27230000495910645,0.2732999920845032,0.3059999942779541,0.29420000314712524,312,0.4193709261817366,61,28_515_shc_2025-26.8901,180,149.0,302.9187663228888,14.935,79.675,151.0,0.41789883375167847,0.6654478907585144,0.24,3.8,0.0009153686921901573,0.3955566143080755,0.8104646801948547,397,291,2,0.32155963830780565,303.64166708159865,Settipalem
0,0.03610000014305115,0.2214999943971634,0.12160000205039978,0.04010000079870224,0.06364999711513519,0.05490000173449516,0.11219999939203262,0.23544999957084656,0.27230000495910645,0.2732999920845032,0.3059999942779541,0.29420000314712524,312,0.4193709261817366,61,28_515_shc_2025-26.6481,180,273.1,302.9187663228888,14.935,79.675,176.0,0.41789883375167847,0.6654478907585144,0.18,23.8,0.0009153686921901573,0.3955566143080755,0.8104646801948547,397,291,2,0.32155963830780565,303.64166708159865,Settipalem
345,0.051899999380111694,0.3614000082015991,0.2996000051498413,0.06894999742507935,0.09735000133514404,0.14605000615119934,0.18915000557899475,0.22474999725818634,0.25040000677108765,0.24774999916553497,0.27845001220703125,0.2729499936103821,329,0.15822143147489942,104,28_515_shc_2025-26.6851,183,309.0,302.686096024095,14.935712,79.417018,13.0,0.13412678241729736,0.258252888917923,0.92,11.2,0.0008299251913727144,0.1706757536518973,1.458728551864624,394,277,4,0.24116670039662144,303.37677450347365,Theddupadu
296,0.05510000139474869,0.3939499855041504,0.33605000376701355,0.0742499977350235,0.1088000014424324,0.1586499959230423,0.2207999974489212,0.264849990606308,0.28450000286102295,0.2791999876499176,0.3122499883174896,0.29420000314712524,329,0.18000865050143836,105,28_515_shc_2025-26.5270,186,323.1,302.686096024095,14.936387,79.418066,63.0,0.1167999804019928,0.2753225862979889,0.39,8.8,0.0008299251913727144,0.19280800848491536,1.4109957218170166,394,277,2,0.24116670039662144,303.37677450347365,Theddupadu
46,0.04809999838471413,0.3248499929904938,0.23514999449253082,0.06835000216960907,0.10639999806880951,0.1282999962568283,0.1780499964952469,0.2551000118255615,0.28200000524520874,0.30614998936653137,0.31450000405311584,0.3001500070095062,329,0.284409829570963,103,28_515_shc_2025-26.6995,171,386.3,302.686096024095,14.936809,79.41894,50.0,0.26456010341644287,0.4093681573867798,0.12,12.9,0.0008299251913727144,0.28548878352926765,1.0610811710357666,398,273,4,0.24116670039662144,303.37677450347365,Theddupadu
90,0.04410000145435333,0.24854999780654907,0.1586499959230423,0.04769999906420708,0.07280000299215317,0.06795000284910202,0.12860000133514404,0.2281000018119812,0.2618499994277954,0.26554998755455017,0.288100004196167,0.2868500053882599,322,0.3755225825786162,99,28_515_shc_2025-26.4534,174,316.0,302.686096024095,14.936809,79.421037,50.0,0.34745651483535767,0.5925037264823914,0.85,126.9,0.0008299251913727144,0.35560885479390336,0.9359819889068604,396,281,2,0.24116670039662144,303.37677450347365,Theddupadu
296,0.04280000180006027,0.27970001101493835,0.17855000495910645,0.05665000155568123,0.08474999666213989,0.0815500020980835,0.14259999990463257,0.22675000131130219,0.2569499909877777,0.27630001306533813,0.2933500111103058,0.27524998784065247,340,0.36314309223676283,98,28_515_shc_2025-26.10354,186,491.6,302.686096024095,14.936978,79.443841,75.0,0.319169282913208,0.5442224740982056,0.7,12.3,0.0008299251913727144,0.34053157461940675,1.012305498123169,391,269,2,0.24116670039662144,303.37677450347365,Thimmapuram
123,0.04075000062584877,0.2680000066757202,0.17444999516010284,0.056049998849630356,0.08649999648332596,0.08659999817609787,0.14294999837875366,0.23409999907016754,0.2667500078678131,0.26794999837875366,0.29670000076293945,0.28610000014305115,329,0.33161446180055076,105,28_515_shc_2025-26.6989,171,323.1,302.686096024095,14.937738,79.418503,38.0,0.30421027541160583,0.511493444442749,0.93,7.0,0.0008299251913727144,0.31832543607824243,1.0001866817474365,398,273,3,0.24116670039662144,303.37677450347365,Theddupadu
314,0.04179999977350235,0.30070000886917114,0.22145000100135803,0.04904999956488609,0.06930000334978104,0.09009999781847,0.149849995970726,0.1987999975681305,0.21979999542236328,0.21739999949932098,0.24985000491142273,0.25060001015663147,329,0.22893625146388902,106,28_515_shc_2025-26.5424,183,196.6,302.686096024095,14.938,79.418,13.0,0.18393465876579285,0.4139837622642517,0.12,12.9,0.0008299251913727144,0.23647059214308364,1.3831647634506226,398,273,1,0.24116670039662144,303.37677450347365,Theddupadu
116,0.04960000142455101,0.34325000643730164,0.26330000162124634,0.06755000352859497,0.09440000355243683,0.12530000507831573,0.17229999601840973,0.22104999423027039,0.2446500062942505,0.25429999828338623,0.27744999527931213,0.2843500077724457,322,0.21507526468958005,101,28_515_shc_2025-26.5461,174,358.2,302.686096024095,14.938,79.422,25.0,0.19221754372119904,0.3398313820362091,0.69,5.9,0.0008299251913727144,0.21998634500690908,1.3497837781906128,396,281,2,0.24116670039662144,303.37677450347365,Theddupadu
134,0.04136250168085098,0.3467999994754791,0.23549999296665192,0.06546666473150253,0.10625000298023224,0.12409999966621399,0.18105000257492065,0.27193334698677063,0.31189998984336853,0.3172000050544739,0.34272500872612,0.3128666579723358,315,0.30732748158409234,51,28_515_shc_2025-26.3226,177,397.3,302.89680223297654,14.938961,79.768006,113.0,0.27325639128685,0.43757081031799316,0.35,14.6,0.0009354052344799659,0.3077127447463869,1.0933165550231934,379,306,1,0.2695965014005962,303.6170174448114,Kunkuvaripalem
134,0.04136250168085098,0.3467999994754791,0.23549999296665192,0.06546666473150253,0.10625000298023224,0.12409999966621399,0.18105000257492065,0.27193334698677063,0.31189998984336853,0.3172000050544739,0.34272500872612,0.3128666579723358,315,0.30732748158409234,51,28_515_shc_2025-26.984,177,347.6,302.89680223297654,14.938961,79.768006,113.0,0.27325639128685,0.43757081031799316,0.12,6.1,0.0009354052344799659,0.3077127447463869,1.0933165550231934,379,306,1,0.2695965014005962,303.6170174448114,Kunkuvaripalem
270,0.050700001418590546,0.2874999940395355,0.18950000405311584,0.061799999326467514,0.08470000326633453,0.09229999780654907,0.1525000035762787,0.21660000085830688,0.24379999935626984,0.26420000195503235,0.27630001306533813,0.2937999963760376,341,0.3172757566067037,94,28_515_shc_2025-26.8490,186,196.6,302.686096024095,14.939257,79.441482,63.0,0.26805853843688965,0.482187956571579,0.46,12.3,0.0008299251913727144,0.30105079544016466,1.0881906747817993,388,272,2,0.24116670039662144,303.37677450347365,Thimmapuram
90,0.04919999837875366,0.3192000091075897,0.241799995303154,0.06719999760389328,0.0940999984741211,0.13220000267028809,0.16110000014305115,0.19110000133514404,0.2094999998807907,0.22339999675750732,0.23880000412464142,0.2379000037908554,312,0.15073382294260054,112,28_515_shc_2025-26.10896,177,259.9,302.7371728127463,14.939595,79.451966,38.0,0.16202859580516815,0.25646793842315674,0.53,11.7,0.0008671348664890154,0.15988778777736953,1.4288272857666016,396,292,1,0.2049535450182463,303.4450139497456,Thimmapuram
270,0.04334999993443489,0.24674999713897705,0.1472499966621399,0.062199998646974564,0.08985000103712082,0.08924999833106995,0.1545500010251999,0.28459998965263367,0.3506999909877777,0.36579999327659607,0.3862000107765198,0.3623499870300293,333,0.4818615769019673,100,28_515_shc_2025-26.9186,183,224.7,302.686096024095,14.940017,79.443753,50.0,0.4059767425060272,0.6077353954315186,0.42,11.2,0.0008299251913727144,0.43434898284225,0.6745489239692688,392,276,1,0.24116670039662144,303.37677450347365,Thimmapuram
108,0.045499999076128006,0.32100000977516174,0.2354000061750412,0.06080000102519989,0.08619999885559082,0.1225999966263771,0.15569999814033508,0.18330000340938568,0.20020000636577606,0.20340000092983246,0.22689999639987946,0.2231999933719635,311,0.13621039409065555,112,28_515_shc_2025-26.10895,171,330.1,302.7371728127463,14.941705,79.454762,50.0,0.1328320950269699,0.24785277247428894,0.99,12.9,0.0008671348664890154,0.14673124311593636,1.5781711339950562,391,298,3,0.2049535450182463,303.4450139497456,Thimmapuram
72,0.0661083310842514,0.2790749967098236,0.20469999313354492,0.07563333213329315,0.11078888922929764,0.13109999895095825,0.18517999351024628,0.23942500352859497,0.268449991941452,0.25619998574256897,0.28174999356269836,0.22281111776828766,296,0.21195484356843058,25,28_515_shc_2025-26.843,171,602.0,302.80227697941297,14.942,79.962,188.0,0.1609044224023819,0.32300540804862976,0.08,2.3,0.0009670321786282907,0.21148425946635202,1.0892857313156128,373,331,3,0.1290070048549719,303.56478848373683,Maddurupadu (Part)
72,0.0661083310842514,0.2790749967098236,0.20469999313354492,0.07563333213329315,0.11078888922929764,0.13109999895095825,0.18517999351024628,0.23942500352859497,0.268449991941452,0.25619998574256897,0.28174999356269836,0.22281111776828766,296,0.21195484356843058,25,28_515_shc_2025-26.845,171,392.0,302.80227697941297,14.942,79.962,201.0,0.1609044224023819,0.32300540804862976,0.2,9.2,0.0009670321786282907,0.21148425946635202,1.0892857313156128,373,331,3,0.1290070048549719,303.56478848373683,Maddurupadu (Part)
134,0.03817500174045563,0.268449991941452,0.18019999563694,0.045571427792310715,0.07123333215713501,0.11010000109672546,0.14595000445842743,0.22402000427246094,0.25850000977516174,0.2633333206176758,0.2828750014305115,0.28266000747680664,303,0.2421286700817822,29,28_515_shc_2025-26.8592,177,621.0,302.80227697941297,14.944187,79.953116,201.0,0.2868020832538605,0.4103364944458008,0.32,15.4,0.0009670321786282907,0.2631568702122207,1.01943039894104,362,335,1,0.1290070048549719,303.56478848373683,Maddurupadu (Part)
180,0.038733333349227905,0.296099990606308,0.18096666038036346,0.048700001090765,0.08470000326633453,0.07039999961853027,0.1481499969959259,0.30649998784065247,0.36363333463668823,0.37400001287460327,0.38772499561309814,0.32330000400543213,309,0.530342753634967,37,28_515_shc_2025-26.884,180,621.0,302.7707100249173,14.944241,79.907596,226.0,0.43253856897354126,0.683168351650238,0.1,4.6,0.0009505249496121447,0.48221094224881805,0.791711151599884,365,326,4,0.2070471445719401,303.59034615232235,Kothapalle
